Time sum_kwh count_users
47533 1524.374 960
47535 1606.746 960
47537 1484.751 960
47539 1451.172 960
47541 1561.837 960
47543 1770.977 960
47545 1481.558 960
47547 1080.482 960
47601 834.41 960
47603 620.309 960
47605 547.553 960
47607 529.918 960
47609 517.572 960
47611 552.214 960
47613 692.48 960
47615 1096.021 960
47617 1261.096 960
47619 1385.208 960
47621 1449.02 960
47623 1392.32 960
47625 1438.99 960
47627 1369.463 960
47629 1307.548 960
47631 1374.398 960
47633 1570.559 960
47635 1632.517 960
47637 1560.414 960
47639 1465.632 960
47641 1473.942 960
47643 1678.875 960
47645 1500.887 960
47647 1139.681 960
47701 873.818 959
47703 701.411 959
47705 619.07 959
47707 562.797 959
47709 511.446 959
47711 550.128 959
47713 701.084 959
47715 1051.526 959
47717 1304.636 959
47719 1350.453 959
47721 1416.228 959
47723 1456.887 959
47725 1399.487 959
47727 1405.197 959
47729 1378.429 959
47731 1354.816 959
47733 1510.427 959
47735 1602.75 959
47737 1522.268 959
47739 1423.779 959
47741 1432.828 959
47743 1703.471 959
47745 1530.739 959
47747 1165.859 959
47801 885.706 958
47803 699.019 958
47805 615.331 958
47807 568.028 958
47809 509.201 958
47811 558.752 958
47813 679.303 958
47815 1092.353 958
47817 1285.51 958
47819 1377.878 958
47821 1422.459 958
47823 1422.456 958
47825 1410.194 958
47827 1366.622 958
47829 1331.763 958
47831 1299.181 958
47833 1417.82 958
47835 1538.908 958
47837 1454.902 958
47839 1400.042 958
47841 1475.347 958
47843 1709.998 958
47845 1526.528 958
47847 1215.464 958
47901 951.2280000000001 958
47903 765.336 958
47905 667.811 958
47907 612.195 958
47909 544.592 958
47911 545.497 958
47913 607.553 958
47915 772.65 958
47917 983.231 958
47919 1223.722 958
47921 1348.829 958
47923 1401.496 958
47925 1511.026 958
47927 1535.054 958
47929 1414.31 958
47931 1403.855 958
47933 1476.105 958
47935 1613.506 958
47937 1689.864 958
47939 1548.806 958
47941 1558.689 958
47943 1592.514 958
47945 1376.466 958
47947 1126.008 958
48001 899.502 958
48003 733.716 958
48005 647.57 958
48007 584.409 958
48009 565.568 958
48011 543.019 958
48013 594.3 958
48015 678.574 958
48017 833.175 958
48019 1088.534 958
48021 1240.083 958
48023 1436.274 958
48025 1379.658 958
48027 1395.88 958
48029 1297.781 958
48031 1214.18 958
48033 1234.429 958
48035 1324.208 958
48037 1367.742 958
48039 1371.0240000000001 958
48041 1402.026 958
48043 1589.295 958
48045 1395.502 958
48047 1118.334 958
48101 888.707 958
48103 708.71 958
48105 640.516 958
48107 569.204 958
48109 503.737 958
48111 526.624 958
48113 675.467 958
48115 1005.926 958
48117 1232.638 958
48119 1350.018 958
48121 1422.843 958
48123 1386.828 958
48125 1422.4950000000001 958
48127 1440.513 958
48129 1356.819 958
48131 1403.992 958
48133 1544.427 958
48135 1603.51 958
48137 1437.6 958
48139 1402.812 958
48141 1404.544 958
48143 1620.056 958
48145 1432.118 958
48147 1126.841 958
48201 852.128 958
48203 688.995 958
48205 620.545 958
48207 549.4 958
48209 512.084 958
48211 556.026 958
48213 701.229 958
48215 1079.086 958
48217 1314.583 958
48219 1381.564 958
48221 1405.702 958
48223 1425.0720000000001 958
48225 1457.827 958
48227 1446.709 958
48229 1432.507 958
48231 1435.809 958
48233 1557.3029999999999 958
48235 1737.01 958
48237 1587.509 958
48239 1536.511 958
48241 1573.1200000000001 958
48243 1649.427 958
48245 1407.992 958
48247 1060.32 958
48301 796.182 958
48303 634.877 958
48305 555.408 958
48307 519.506 958
48309 511.784 958
48311 536.18 958
48313 687.509 958
48315 1033.007 958
48317 1218.167 958
48319 1402.068 958
48321 1392.453 958
48323 1403.276 958
48325 1485.534 958
48327 1422.028 958
48329 1371.436 958
48331 1397.807 958
48333 1501.471 958
48335 1636.295 958
48337 1536.291 958
48339 1451.546 958
48341 1559.471 958
48343 1615.3220000000001 958
48345 1465.94 958
48347 1197.936 958
48401 884.272 957
48403 695.784 957
48405 601.84 957
48407 554.783 957
48409 519.145 957
48411 547.943 957
48413 672.663 957
48415 1048.728 957
48417 1246.756 957
48419 1355.026 957
48421 1398.589 957
48423 1406.178 957
48425 1400.884 957
48427 1432.136 957
48429 1380.326 957
48431 1427.185 957
48433 1523.243 957
48435 1593.714 957
48437 1496.981 957
48439 1489.191 957
48441 1490.067 957
48443 1643.802 957
48445 1476.897 957
48447 1168.868 957
48501 862.299 956
48503 702.767 956
48505 610.741 956
48507 585.599 956
48509 547.071 956
48511 578.635 956
48513 665.065 956
48515 982.411 956
48517 1255.093 956
48519 1353.922 956
48521 1508.929 956
48523 1534.035 956
48525 1519.215 956
48527 1437.071 956
48529 1392.943 956
48531 1436.782 956
48533 1474.384 956
48535 1607.628 956
48537 1522.999 956
48539 1482.126 956
48541 1483.392 956
48543 1585.483 956
48545 1534.615 956
48547 1272.511 956
48601 1003.3770000000001 956
48603 794.105 956
48605 683.913 956
48607 608.093 956
48609 557.768 956
48611 565.004 956
48613 589.623 956
48615 770.72 956
48617 981.035 956
48619 1311.452 956
48621 1456.951 956
48623 1473.747 956
48625 1518.576 956
48627 1453.351 956
48629 1396.064 956
48631 1368.254 956
48633 1280.103 956
48635 1394.144 956
48637 1455.553 956
48639 1363.571 956
48641 1349.038 956
48643 1533.302 956
48645 1397.266 956
48647 1148.202 956
48701 914.585 956
48703 741.49 956
48705 639.894 956
48707 562.186 956
48709 544.255 956
48711 541.6129999999999 956
48713 564.694 956
48715 638.986 956
48717 813.013 956
48719 1070.988 956
48721 1246.511 956
48723 1437.105 956
48725 1575.794 956
48727 1463.126 956
48729 1367.325 956
48731 1202.108 956
48733 1196.835 956
48735 1325.128 956
48737 1287.7 956
48739 1229.999 956
48741 1238.034 956
48743 1331.847 956
48745 1318.606 956
48747 1123.623 956
48801 884.1129999999999 956
48803 721.18 956
48805 614.576 956
48807 556.015 956
48809 528.493 956
48811 527.458 956
48813 549.533 956
48815 647.499 956
48817 779.268 956
48819 1017.728 956
48821 1199.948 956
48823 1249.491 956
48825 1394.178 956
48827 1319.777 956
48829 1160.719 956
48831 1184.921 956
48833 1245.99 956
48835 1354.086 956
48837 1399.886 956
48839 1396.987 956
48841 1375.586 956
48843 1546.376 956
48845 1442.35 956
48847 1137.1680000000001 956
48901 922.684 955
48903 714.774 955
48905 636.37 955
48907 574.984 955
48909 522.014 955
48911 542.923 955
48913 663.579 955
48915 978.573 955
48917 1239.232 955
48919 1316.694 955
48921 1368.557 955
48923 1392.9569999999999 955
48925 1462.753 955
48927 1406.934 955
48929 1346.719 955
48931 1391.334 955
48933 1485.59 955
48935 1644.534 955
48937 1514.735 955
48939 1475.073 955
48941 1468.062 955
48943 1572.079 955
48945 1443.819 955
48947 1088.575 955
49001 827.597 954
49003 675.322 954
49005 580.686 954
49007 535.749 954
49009 525.45 954
49011 556.624 954
49013 660.389 954
49015 1024.653 954
49017 1221.326 954
49019 1392.083 954
49021 1493.92 954
49023 1511.67 954
49025 1495.391 954
49027 1453.036 954
49029 1423.686 954
49031 1384.456 954
49033 1535.772 954
49035 1634.107 954
49037 1532.171 954
49039 1444.394 954
49041 1484.671 954
49043 1646.226 954
49045 1465.198 954
49047 1141.443 954
49101 878.578 954
49103 710.782 954
49105 640.715 954
49107 570.732 954
49109 532.616 954
49111 571.186 954
49113 687.475 954
49115 1030.669 954
49117 1259.986 954
49119 1362.121 954
49121 1403.912 954
49123 1431.93 954
49125 1458.504 954
49127 1440.227 954
49129 1430.872 954
49131 1440.921 954
49133 1532.771 954
49135 1633.131 954
49137 1433.42 954
49139 1411.053 954
49141 1406.953 954
49143 1593.394 954
49145 1482.533 954
49147 1153.978 954
49201 917.141 953
49203 715.239 953
49205 620.788 953
49207 582.846 953
49209 527.844 953
49211 557.958 953
49213 637.802 953
49215 987.993 953
49217 1206.728 953
49219 1363.221 953
49221 1449.034 953
49223 1455.217 953
49225 1470.308 953
49227 1437.697 953
49229 1464.703 953
49231 1414.011 953
49233 1468.691 953
49235 1560.731 953
49237 1467.373 953
49239 1424.128 953
49241 1396.438 953
49243 1528.877 953
49245 1425.03 953
49247 1211.477 953
49301 986.6800000000001 953
49303 756.555 953
49305 649.048 953
49307 550.029 953
49309 510.539 953
49311 520.5840000000001 953
49313 560.638 953
49315 737.292 953
49317 975.102 953
49319 1265.769 953
49321 1415.911 953
49323 1465.006 953
49325 1460.446 953
49327 1354.53 953
49329 1322.894 953
49331 1248.757 953
49333 1219.907 953
49335 1391.282 953
49337 1396.587 953
49339 1361.248 953
49341 1304.02 953
49343 1423.215 953
49345 1341.084 953
49347 1179.744 953
49401 952.526 953
49403 736.1 953
49405 619.9110000000001 953
49407 548.941 953
49409 530.866 953
49411 541.28 953
49413 557.627 953
49415 663.132 953
49417 862.934 953
49419 1087.233 953
49421 1285.729 953
49423 1441.356 953
49425 1519.3700000000001 953
49427 1421.564 953
49429 1311.8990000000001 953
49431 1204.471 953
49433 1165.1009999999999 953
49435 1270.459 953
49437 1372.864 953
49439 1278.775 953
49441 1353.863 953
49443 1421.252 953
49445 1389.86 953
49447 1107.48 953
49501 865.822 953
49503 688.912 953
49505 601.54 953
49507 543.532 953
49509 492.603 953
49511 522.293 953
49513 631.357 953
49515 1010.96 953
49517 1249.062 953
49519 1358.477 953
49521 1396.923 953
49523 1359.094 953
49525 1444.273 953
49527 1456.7740000000001 953
49529 1346.459 953
49531 1432.487 953
49533 1577.196 953
49535 1708.645 953
49537 1575.34 953
49539 1483.749 953
49541 1417.375 953
49543 1495.402 953
49545 1442.513 953
49547 1144.794 953
49601 861.426 953
49603 694.02 953
49605 627.049 953
49607 569.98 953
49609 510.671 953
49611 553.713 953
49613 670.002 953
49615 1033.626 953
49617 1275.724 953
49619 1401.498 953
49621 1400.059 953
49623 1443.034 953
49625 1419.551 953
49627 1395.115 953
49629 1394.868 953
49631 1417.019 953
49633 1557.735 953
49635 1658.074 953
49637 1509.791 953
49639 1493.515 953
49641 1505.964 953
49643 1596.782 953
49645 1408.522 953
49647 1045.307 953
49701 792.97 953
49703 605.014 953
49705 533.532 953
49707 506.989 953
49709 507.602 953
49711 537.907 953
49713 663.804 953
49715 1036.67 953
49717 1247.876 953
49719 1343.405 953
49721 1377.401 953
49723 1402.867 953
49725 1443.863 953
49727 1435.599 953
49729 1389.931 953
49731 1435.287 953
49733 1593.836 953
49735 1681.426 953
49737 1523.02 953
49739 1441.194 953
49741 1472.879 953
49743 1561.12 953
49745 1506.152 953
49747 1167.804 953
49801 904.692 953
49803 713.348 953
49805 630.791 953
49807 575.826 953
49809 526.006 953
49811 547.584 953
49813 664.16 953
49815 1068.54 953
49817 1250.896 953
49819 1383.474 953
49821 1412.299 953
49823 1400.194 953
49825 1429.146 953
49827 1422.507 953
49829 1321.621 953
49831 1367.753 953
49833 1551.337 953
49835 1690.556 953
49837 1567.32 953
49839 1503.283 953
49841 1478.038 953
49843 1543.304 953
49845 1402.085 953
49847 1116.909 953
49901 891.528 951
49903 696.232 951
49905 608.837 951
49907 567.61 951
49909 511.071 951
49911 545.165 951
49913 623.361 951
49915 993.461 951
49917 1239.154 951
49919 1327.37 951
49921 1425.634 951
49923 1399.385 951
49925 1392.588 951
49927 1392.505 951
49929 1373.143 951
49931 1411.1970000000001 951
49933 1467.121 951
49935 1590.592 951
49937 1501.049 951
49939 1434.051 951
49941 1351.163 951
49943 1521.907 951
49945 1442.703 951
49947 1275.645 951
50001 1008.505 951
50003 765.826 951
50005 658.002 951
50007 572.775 951
50009 503.455 951
50011 509.415 951
50013 575.784 951
50015 767.6080000000001 951
50017 1038.619 951
50019 1300.717 951
50021 1354.347 951
50023 1380.379 951
50025 1499.945 951
50027 1425.078 951
50029 1331.937 951
50031 1282.132 951
50033 1269.183 951
50035 1440.671 951
50037 1425.744 951
50039 1387.681 951
50041 1327.095 951
50043 1375.927 951
50045 1383.376 951
50047 1143.726 951
50101 934.23 951
50103 741.984 951
50105 641.112 951
50107 550.675 951
50109 516.049 951
50111 510.805 951
50113 564.245 951
50115 683.22 951
50117 842.163 951
50119 1087.18 951
50121 1267.023 951
50123 1319.198 951
50125 1365.999 951
50127 1358.795 951
50129 1265.718 951
50131 1172.5529999999999 951
50133 1173.223 951
50135 1339.76 951
50137 1302.959 951
50139 1314.179 951
50141 1286.451 951
50143 1469.161 951
50145 1401.742 951
50147 1111.279 951
50201 878.45 951
50203 704.548 951
50205 607.976 951
50207 564.27 951
50209 501.682 951
50211 506.786 951
50213 626.239 951
50215 1018.057 951
50217 1206.644 951
50219 1327.819 951
50221 1373.626 951
50223 1406.03 951
50225 1439.934 951
50227 1357.213 951
50229 1323.613 951
50231 1392.576 951
50233 1466.397 951
50235 1649.042 951
50237 1388.145 951
50239 1385.325 951
50241 1374.147 951
50243 1486.166 951
50245 1398.425 951
50247 1120.206 951
50301 843.113 951
50303 671.677 951
50305 604.885 951
50307 557.716 951
50309 501.176 951
50311 543.175 951
50313 685.041 951
50315 1038.584 951
50317 1243.282 951
50319 1338.456 951
50321 1415.674 951
50323 1381.165 951
50325 1421.484 951
50327 1402.359 951
50329 1421.771 951
50331 1426.363 951
50333 1565.218 951
50335 1669.446 951
50337 1516.756 951
50339 1459.315 951
50341 1440.731 951
50343 1540.8799999999999 951
50345 1376.786 951
50347 1085.841 951
50401 790.216 951
50403 615.273 951
50405 537.052 951
50407 498.379 951
50409 500.673 951
50411 548.765 951
50413 666.912 951
50415 1001.057 951
50417 1238.3990000000001 951
50419 1299.876 951
50421 1321.964 951
50423 1316.906 951
50425 1370.383 951
50427 1364.251 951
50429 1317.92 951
50431 1310.193 951
50433 1465.632 951
50435 1584.585 951
50437 1468.809 951
50439 1363.801 951
50441 1432.006 951
50443 1500.445 951
50445 1413.849 951
50447 1201.237 951
50501 893.879 951
50503 724.817 951
50505 629.206 951
50507 565.378 951
50509 530.822 951
50511 529.396 951
50513 650.831 951
50515 1003.163 951
50517 1240.423 951
50519 1287.369 951
50521 1297.682 951
50523 1342.518 951
50525 1396.629 951
50527 1319.819 951
50529 1302.982 951
50531 1332.57 951
50533 1408.852 951
50535 1539.488 951
50537 1379.954 951
50539 1343.317 951
50541 1312.763 951
50543 1416.747 951
50545 1434.288 951
50547 1122.53 951
50601 880.947 951
50603 715.483 951
50605 621.972 951
50607 567.119 951
50609 517.777 951
50611 514.932 951
50613 646.051 951
50615 1039.662 951
50617 1243.057 951
50619 1337.459 951
50621 1344.141 951
50623 1388.288 951
50625 1382.4 951
50627 1421.896 951
50629 1309.509 951
50631 1386.366 951
50633 1375.095 951
50635 1437.396 951
50637 1365.662 951
50639 1321.472 951
50641 1284.215 951
50643 1375.009 951
50645 1346.101 951
50647 1220.297 951
50701 974.574 951
50703 780.187 951
50705 673.506 951
50707 574.992 951
50709 519.041 951
50711 511.018 951
50713 590.361 951
50715 770.795 951
50717 1026.174 951
50719 1274.036 951
50721 1384.402 951
50723 1315.08 951
50725 1286.058 951
50727 1285.067 951
50729 1199.731 951
50731 1228.225 951
50733 1200.699 951
50735 1327.072 951
50737 1324.891 951
50739 1260.368 951
50741 1221.774 951
50743 1262.789 951
50745 1322.005 951
50747 1145.463 951
50801 903.466 951
50803 743.204 951
50805 609.695 951
50807 571.262 951
50809 516.929 951
50811 504.974 951
50813 552.121 951
50815 671.594 951
50817 864.865 951
50819 1060.023 951
50821 1304.157 951
50823 1326.728 951
50825 1256.895 951
50827 1156.416 951
50829 1068.577 951
50831 1009.991 951
50833 1018.502 951
50835 1158.973 951
50837 1177.675 951
50839 1228.18 951
50841 1214.044 951
50843 1276.641 951
50845 1375.43 951
50847 1124.036 951
50901 863.483 951
50903 689.576 951
50905 623.137 951
50907 557.38 951
50909 523.666 951
50911 534.469 951
50913 643.397 951
50915 940.133 951
50917 1185.011 951
50919 1300.252 951
50921 1354.846 951
50923 1357.962 951
50925 1328.584 951
50927 1308.335 951
50929 1288.424 951
50931 1319.836 951
50933 1427.795 951
50935 1523.331 951
50937 1394.247 951
50939 1375.471 951
50941 1279.063 951
50943 1353.974 951
50945 1394.307 951
50947 1167.151 951
51001 911.945 951
51003 692.267 951
51005 606.797 951
51007 558.482 951
51009 511.4 951
51011 533.098 951
51013 654.659 951
51015 975.625 951
51017 1216.355 951
51019 1290.291 951
51021 1346.373 951
51023 1351.365 951
51025 1416.752 951
51027 1305.267 951
51029 1264.542 951
51031 1298.4279999999999 951
51033 1405.015 951
51035 1513.736 951
51037 1353.122 951
51039 1290.018 951
51041 1262.856 951
51043 1303.2259999999999 951
51045 1357.652 951
51047 1105.149 951
51101 787.614 951
51103 606.663 951
51105 530.587 951
51107 515.714 951
51109 496.655 951
51111 528.87 951
51113 651.593 951
51115 972.9879999999999 951
51117 1219.426 951
51119 1301.0910000000001 951
51121 1283.207 951
51123 1296.965 951
51125 1321.998 951
51127 1286.583 951
51129 1280.283 951
51131 1259.979 951
51133 1383.411 951
51135 1474.257 951
51137 1387.182 951
51139 1267.032 951
51141 1270.575 951
51143 1351.26 951
51145 1368.205 951
51147 1128.342 951
51201 849.107 951
51203 692.498 951
51205 606.474 951
51207 559.546 951
51209 513.167 951
51211 519.373 951
51213 634.172 951
51215 970.324 951
51217 1231.87 951
51219 1311.187 951
51221 1325.101 951
51223 1329.676 951
51225 1380.43 951
51227 1330.31 951
51229 1297.749 951
51231 1307.748 951
51233 1443.704 951
51235 1585.216 951
51237 1487.094 951
51239 1401.838 951
51241 1357.671 951
51243 1402.986 951
51245 1376.619 951
51247 1146.291 951
51301 874.868 952
51303 693.882 952
51305 618.736 952
51307 540.924 952
51309 491.43 952
51311 517.748 952
51313 620.873 952
51315 963.68 952
51317 1249.45 952
51319 1319.06 952
51321 1356.322 952
51323 1402.855 952
51325 1382.075 952
51327 1340.694 952
51329 1354.098 952
51331 1352.919 952
51333 1424.01 952
51335 1546.732 952
51337 1486.546 952
51339 1335.595 952
51341 1301.071 952
51343 1385.136 952
51345 1370.242 952
51347 1214.596 952
51401 968.595 952
51403 765.855 952
51405 670.235 952
51407 570.502 952
51409 513.228 952
51411 530.381 952
51413 571.792 952
51415 683.649 952
51417 906.947 952
51419 1169.579 952
51421 1327.044 952
51423 1386.738 952
51425 1447.761 952
51427 1477.974 952
51429 1370.386 952
51431 1367.847 952
51433 1365.811 952
51435 1507.096 952
51437 1424.71 952
51439 1394.031 952
51441 1335.189 952
51443 1327.045 952
51445 1245.562 952
51447 1080.748 952
51501 875.792 951
51503 700.39 951
51505 612.372 951
51507 549.245 951
51509 516.879 951
51511 500.729 951
51513 551.878 951
51515 647.527 951
51517 794.502 951
51519 1037.523 951
51521 1248.968 951
51523 1267.629 951
51525 1399.125 951
51527 1361.746 951
51529 1238.702 951
51531 1201.206 951
51533 1150.881 951
51535 1299.093 951
51537 1332.052 951
51539 1251.344 951
51541 1321.116 951
51543 1387.493 951
51545 1330.597 951
51547 1073.209 951
51601 884.83 951
51603 691.696 951
51605 603.544 951
51607 562.386 951
51609 498.324 951
51611 531.298 951
51613 638.771 951
51615 878.476 951
51617 1155.389 951
51619 1275.507 951
51621 1291.179 951
51623 1342.037 951
51625 1356.643 951
51627 1328.038 951
51629 1334.776 951
51631 1360.268 951
51633 1517.253 951
51635 1628.608 951
51637 1559.817 951
51639 1604.351 951
51641 1463.154 951
51643 1470.497 951
51645 1328.282 951
51647 1120.117 951
51701 881.816 951
51703 690.538 951
51705 586.355 951
51707 551.774 951
51709 505.454 951
51711 545.845 951
51713 653.942 951
51715 1001.264 951
51717 1197.426 951
51719 1246.254 951
51721 1333.321 951
51723 1352.325 951
51725 1360.026 951
51727 1334.988 951
51729 1291.858 951
51731 1351.735 951
51733 1388.824 951
51735 1545.987 951
51737 1378.092 951
51739 1300.562 951
51741 1271.02 951
51743 1288.33 951
51745 1354.237 951
51747 1095.471 951
51801 776.928 951
51803 609.354 951
51805 504.701 951
51807 499.266 951
51809 499.882 951
51811 509.621 951
51813 653.373 951
51815 1031.049 951
51817 1214.549 951
51819 1285.967 951
51821 1347.46 951
51823 1357.444 951
51825 1348.924 951
51827 1293.693 951
51829 1253.044 951
51831 1293.971 951
51833 1350.089 951
51835 1494.802 951
51837 1385.128 951
51839 1342.993 951
51841 1280.25 951
51843 1314.437 951
51845 1376.08 951
51847 1126.519 951
51901 893.497 951
51903 717.467 951
51905 618.9639999999999 951
51907 580.825 951
51909 534.53 951
51911 556.706 951
51913 687.582 951
51915 1017.445 951
51917 1229.921 951
51919 1264.756 951
51921 1317.897 951
51923 1337.298 951
51925 1329.738 951
51927 1286.44 951
51929 1269.415 951
51931 1347.04 951
51933 1440.498 951
51935 1511.859 951
51937 1356.672 951
51939 1291.006 951
51941 1252.153 951
51943 1312.915 951
51945 1388.257 951
51947 1165.023 951
52001 911.109 951
52003 709.636 951
52005 626.862 951
52007 563.71 951
52009 552.726 951
52011 553.271 951
52013 665.142 951
52015 946.687 951
52017 1203.863 951
52019 1388.763 951
52021 1352.658 951
52023 1342.666 951
52025 1406.573 951
52027 1302.495 951
52029 1269.247 951
52031 1322.131 951
52033 1367.2930000000001 951
52035 1422.413 951
52037 1329.797 951
52039 1286.815 951
52041 1233.199 951
52043 1244.642 951
52045 1309.464 951
52047 1151.76 951
52101 951.8 951
52103 779.585 951
52105 663.97 951
52107 591.197 951
52109 542.018 951
52111 510.226 951
52113 596.848 951
52115 725.398 951
52117 910.355 951
52119 1181.367 951
52121 1305.891 951
52123 1371.606 951
52125 1311.072 951
52127 1288.972 951
52129 1214.794 951
52131 1230.92 951
52133 1231.304 951
52135 1377.14 951
52137 1292.545 951
52139 1265.927 951
52141 1184.857 951
52143 1174.055 951
52145 1233.492 951
52147 1073.311 951
52201 889.193 951
52203 730.329 951
52205 630.764 951
52207 567.893 951
52209 519.837 951
52211 508.463 951
52213 590.328 951
52215 661.054 951
52217 777.515 951
52219 970.925 951
52221 1235.712 951
52223 1335.687 951
52225 1396.702 951
52227 1305.942 951
52229 1156.291 951
52231 1140.217 951
52233 1135.427 951
52235 1276.744 951
52237 1224.078 951
52239 1149.135 951
52241 1146.124 951
52243 1107.524 951
52245 1141.35 951
52247 1019.921 951
52301 869.679 951
52303 693.11 951
52305 600.171 951
52307 547.54 951
52309 516.528 951
52311 511.375 951
52313 577.544 951
52315 664.555 951
52317 739.844 951
52319 924.819 951
52321 1135.847 951
52323 1326.682 951
52325 1294.551 951
52327 1323.512 951
52329 1273.881 951
52331 1192.723 951
52333 1262.604 951
52335 1398.057 951
52337 1433.009 951
52339 1341.495 951
52341 1315.484 951
52343 1356.166 951
52345 1286.956 951
52347 1103.425 951
52401 842.088 951
52403 698.487 951
52405 613.178 951
52407 553.0600000000001 951
52409 493.675 951
52411 528.629 951
52413 617.24 951
52415 941.732 951
52417 1176.765 951
52419 1276.354 951
52421 1333.669 951
52423 1397.679 951
52425 1494.876 951
52427 1405.387 951
52429 1387.662 951
52431 1377.375 951
52433 1455.017 951
52435 1648.285 951
52437 1516.6009999999999 951
52439 1425.63 951
52441 1418.729 951
52443 1449.212 951
52445 1339.427 951
52447 1100.232 951
52501 812.169 951
52503 624.436 951
52505 541.296 951
52507 520.127 951
52509 502.248 951
52511 539.417 951
52513 651.503 951
52515 986.159 951
52517 1293.063 951
52519 1312.406 951
52521 1401.476 951
52523 1384.794 951
52525 1416.406 951
52527 1447.376 951
52529 1357.958 951
52531 1427.019 951
52533 1545.421 951
52535 1684.8 951
52537 1543.799 951
52539 1435.135 951
52541 1357.552 951
52543 1438.714 951
52545 1379.064 951
52547 1193.308 951
52601 914.978 951
52603 702.613 951
52605 615.39 951
52607 552.767 951
52609 504.957 951
52611 540.573 951
52613 663.496 951
52615 979.159 951
52617 1245.26 951
52619 1343.044 951
52621 1357.74 951
52623 1345.3319999999999 951
52625 1422.111 951
52627 1364.985 951
52629 1328.458 951
52631 1299.394 951
52633 1412.517 951
52635 1555.175 951
52637 1389.392 951
52639 1308.868 951
52641 1246.943 951
52643 1287.34 951
52645 1340.847 951
52647 1179.682 951
52701 903.746 950
52703 706.2 950
52705 595.769 950
52707 561.642 950
52709 508.896 950
52711 541.125 950
52713 673.761 950
52715 976.502 950
52717 1178.038 950
52719 1305.389 950
52721 1323.939 950
52723 1337.396 950
52725 1376.701 950
52727 1397.222 950
52729 1302.085 950
52731 1306.09 950
52733 1339.705 950
52735 1425.689 950
52737 1372.136 950
52739 1358.925 950
52741 1281.667 950
52743 1268.862 950
52745 1318.859 950
52747 1151.117 950
52801 952.252 950
52803 720.025 950
52805 658.481 950
52807 555.241 950
52809 508.979 950
52811 524.944 950
52813 584.658 950
52815 705.324 950
52817 918.938 950
52819 1170.088 950
52821 1297.775 950
52823 1357.588 950
52825 1436.45 950
52827 1358.58 950
52829 1248.065 950
52831 1255.272 950
52833 1269.032 950
52835 1446.2450000000001 950
52837 1476.809 950
52839 1407.321 950
52841 1272.611 950
52843 1179.352 950
52845 1245.269 950
52847 1076.45 950
52901 902.408 950
52903 750.875 950
52905 620.732 950
52907 555.156 950
52909 517.388 950
52911 509.905 950
52913 561.885 950
52915 690.409 950
52917 770.895 950
52919 1004.508 950
52921 1152.363 950
52923 1333.705 950
52925 1368.096 950
52927 1379.431 950
52929 1249.973 950
52931 1177.627 950
52933 1192.757 950
52935 1302.447 950
52937 1263.655 950
52939 1272.778 950
52941 1250.74 950
52943 1272.442 950
52945 1242.789 950
52947 1075.587 950
53001 861.0840000000001 948
53003 684.61 948
53005 589.395 948
53007 536.38 948
53009 486.902 948
53011 521.091 948
53013 625.771 948
53015 913.404 948
53017 1177.402 948
53019 1294.758 948
53021 1268.087 948
53023 1331.33 948
53025 1416.247 948
53027 1346.305 948
53029 1346.665 948
53031 1342.355 948
53033 1467.564 948
53035 1679.435 948
53037 1509.005 948
53039 1433.879 948
53041 1323.786 948
53043 1286.763 948
53045 1331.223 948
53047 1146.2 948
53101 888.04 948
53103 675.285 948
53105 608.962 948
53107 556.864 948
53109 495.089 948
53111 532.476 948
53113 675.503 948
53115 979.821 948
53117 1210.377 948
53119 1271.224 948
53121 1265.247 948
53123 1346.705 948
53125 1387.023 948
53127 1318.517 948
53129 1257.758 948
53131 1277.606 948
53133 1338.736 948
53135 1552.845 948
53137 1419.319 948
53139 1296.741 948
53141 1270.617 948
53143 1266.334 948
53145 1295.363 948
53147 1111.841 948
53201 791.553 948
53203 610.729 948
53205 528.721 948
53207 492.744 948
53209 490.853 948
53211 514.032 948
53213 655.731 948
53215 961.897 948
53217 1205.861 948
53219 1299.137 948
53221 1333.876 948
53223 1327.338 948
53225 1364.085 948
53227 1323.395 948
53229 1262.024 948
53231 1310.015 948
53233 1378.748 948
53235 1548.636 948
53237 1433.282 948
53239 1393.132 948
53241 1335.03 948
53243 1353.264 948
53245 1346.659 948
53247 1159.078 948
53301 883.36 948
53303 708.744 948
53305 635.231 948
53307 579.462 948
53309 547.226 948
53311 544.515 948
53313 655.365 948
53315 957.043 948
53317 1181.389 948
53319 1308.23 948
53321 1324.939 948
53323 1358.464 948
53325 1378.902 948
53327 1339.955 948
53329 1243.989 948
53331 1297.074 948
53333 1416.259 948
53335 1465.222 948
53337 1365.792 948
53339 1330.189 948
53341 1282.07 948
53343 1258.451 948
53345 1294.829 948
53347 1185.227 948
53401 879.1560000000001 948
53403 703.5310000000001 948
53405 595.611 948
53407 570.904 948
53409 520.564 948
53411 522.307 948
53413 645.084 948
53415 928.472 948
53417 1231.843 948
53419 1349.485 948
53421 1327.88 948
53423 1366.515 948
53425 1405.559 948
53427 1365.873 948
53429 1308.969 948
53431 1363.574 948
53433 1406.239 948
53435 1443.909 948
53437 1433.804 948
53439 1366.898 948
53441 1216.286 948
53443 1230.012 948
53445 1286.955 948
53447 1250.821 948
53501 994.808 948
53503 778.032 948
53505 664.494 948
53507 586.123 948
53509 513.547 948
53511 505.286 948
53513 577.622 948
