Time sum_kwh count_users mean_kwh Date Hour
43241 13578.147 6206 2.1879063809216888 432 20
43243 12493.4 6206 2.013116339026748 432 21
43245 10576.573 6206 1.7042495971640348 432 22
43247 9222.056 6206 1.4859903319368355 432 23
43301 7007.15 6205 1.1292747784045125 433 0
43303 5732.484 6205 0.9238491539081387 433 1
43305 5178.582 6205 0.8345821112006447 433 2
43307 4924.335 6205 0.793607574536664 433 3
43309 4739.976 6205 0.763896212731668 433 4
43311 4924.993 6205 0.7937136180499598 433 5
43313 6055.473 6205 0.9759021756647864 433 6
43315 8645.289 6205 1.3932778404512491 433 7
43317 10056.973 6205 1.6207853344077356 433 8
43319 11032.237000000001 6205 1.7779592264302984 433 9
43321 11272.769 6205 1.8167234488315875 433 10
43323 11080.446 6205 1.7857286059629331 433 11
43325 11423.952000000001 6205 1.8410881547139406 433 12
43327 10714.385 6205 1.726734085414988 433 13
43329 10462.619999999999 6205 1.686159548751007 433 14
43331 10838.231 6205 1.7466931506849315 433 15
43333 11881.95 6205 1.9148992747784046 433 16
43335 12852.941 6205 2.071384528605963 433 17
43337 13332.192 6205 2.148620789685737 433 18
43339 14243.873 6205 2.2955476228847704 433 19
43341 13592.698 6205 2.1906040290088638 433 20
43343 12575.55 6205 2.0266800966962126 433 21
43345 10435.637999999999 6205 1.6818111200644639 433 22
43347 8938.028999999999 6205 1.4404559226430296 433 23
43401 6730.0470000000005 6206 1.084441991621012 434 0
43403 5552.063 6206 0.8946282629713181 434 1
43405 4970.222 6206 0.8008736706413149 434 2
43407 4763.852 6206 0.7676203673864003 434 3
43409 4667.875 6206 0.7521551724137931 434 4
43411 4869.996 6206 0.7847238156622623 434 5
43413 5936.494000000001 6206 0.9565733161456655 434 6
43415 8601.621 6206 1.386016919110538 434 7
43417 10061.028 6206 1.621177570093458 434 8
43419 11017.913 6206 1.7753646471156945 434 9
43421 11299.42 6206 1.820725104737351 434 10
43423 11096.05 6206 1.7879552046406701 434 11
43425 11344.438999999998 6206 1.8279792136641957 434 12
43427 10892.377 6206 1.755136480825008 434 13
43429 10772.685 6206 1.7358499838865613 434 14
43431 11016.104 6206 1.7750731550112793 434 15
43433 12144.007000000001 6206 1.9568171124718017 434 16
43435 12946.939 6206 2.0861970673541737 434 17
43437 13423.190999999999 6206 2.162937640992588 434 18
43439 14348.780999999999 6206 2.3120820174025134 434 19
43441 13806.861 6206 2.22476007089913 434 20
43443 12506.296 6206 2.0151943280696103 434 21
43445 10634.896 6206 1.7136474379632614 434 22
43447 8958.801 6206 1.4435708991298741 434 23
43501 6889.855 6206 1.1101925555913632 435 0
43503 5662.469999999999 6206 0.9124186271350305 435 1
43505 5122.204 6206 0.8253631969062197 435 2
43507 4847.082 6206 0.7810315823396713 435 3
43509 4677.996999999999 6206 0.7537861746696745 435 4
43511 4869.404 6206 0.7846284241057042 435 5
43513 6054.107 6206 0.975524814695456 435 6
43515 8650.954 6206 1.3939661617789236 435 7
43517 9903.056 6206 1.5957228488559458 435 8
43519 10845.489 6206 1.7475812117305833 435 9
43521 11061.015 6206 1.782309861424428 435 10
43523 10961.493 6206 1.7662734450531745 435 11
43525 11208.324 6206 1.8060464067031905 435 12
43527 10577.152 6206 1.7043428939735739 435 13
43529 10414.444 6206 1.6781250402835965 435 14
43531 10919.342 6206 1.7594814695456011 435 15
43533 11880.526 6206 1.914361263293587 435 16
43535 12754.783 6206 2.0552341282629714 435 17
43537 13175.345 6206 2.1230011279407024 435 18
43539 14002.755000000001 6206 2.2563253303254918 435 19
43541 13455.704 6206 2.1681766032871415 435 20
43543 12502.622 6206 2.0146023203351593 435 21
43545 10479.272 6206 1.6885710602642605 435 22
43547 9064.487 6206 1.4606005478569126 435 23
43601 6920.727 6203 1.1157064323714332 436 0
43603 5661.666 6203 0.9127302917942931 436 1
43605 5116.332 6203 0.8248157343221023 436 2
43607 4771.85 6203 0.7692809930678705 436 3
43609 4646.884 6203 0.7491349347090118 436 4
43611 4827.528 6203 0.7782569724326939 436 5
43613 5710.6720000000005 6203 0.9206306625826214 436 6
43615 8264.205 6203 1.3322916330807673 436 7
43617 9622.630000000001 6203 1.5512864742866357 436 8
43619 10529.463 6203 1.6974791230049975 436 9
43621 11031.641 6203 1.778436401741093 436 10
43623 11005.427 6203 1.7742103820731903 436 11
43625 11180.917000000001 6203 1.802501531517008 436 12
43627 10638.044 6203 1.7149837175560212 436 13
43629 10645.319 6203 1.716156537159439 436 14
43631 10824.626 6203 1.7450630340157989 436 15
43633 11469.179 6203 1.8489729163308077 436 16
43635 12258.715 6203 1.9762558439464775 436 17
43637 12932.942 6203 2.0849495405448977 436 18
43639 13934.233 6203 2.2463699822666454 436 19
43641 12908.098 6203 2.080944381750766 436 20
43643 11992.407 6203 1.9333237143317747 436 21
43645 10377.73 6203 1.6730178945671448 436 22
43647 9626.099 6203 1.5518457198129938 436 23
43701 7665.162 6203 1.2357185232951797 437 0
43703 6125.964 6203 0.9875808479767855 437 1
43705 5202.18 6203 0.8386554892793809 437 2
43707 4736.932000000001 6203 0.7636517813960988 437 3
43709 4472.664000000001 6203 0.721048524907303 437 4
43711 4527.254 6203 0.7298491052716427 437 5
43713 4916.274 6203 0.7925639206835403 437 6
43715 5944.746 6203 0.9583662743833629 437 7
43717 7657.9 6203 1.234547799451878 437 8
43719 9613.4 6203 1.5497984846042236 437 9
43721 10616.779 6203 1.711555537643076 437 10
43723 11000.723 6203 1.7734520393358053 437 11
43725 11328.776 6203 1.8263382234402707 437 12
43727 10907.86 6203 1.7584813799774304 437 13
43729 10648.297999999999 6203 1.7166367886506528 437 14
43731 10215.582 6203 1.6468776398516847 437 15
43733 10649.391 6203 1.7168129937127197 437 16
43735 11773.223 6203 1.89798855392552 437 17
43737 12573.747 6203 2.027042882476221 437 18
43739 13221.202000000001 6203 2.1314206029340643 437 19
43741 12369.25 6203 1.9940754473641786 437 20
43743 11248.008000000002 6203 1.813317427051427 437 21
43745 9863.197 6203 1.5900688376591972 437 22
43747 9113.319 6203 1.4691792680960825 437 23
43801 7481.4220000000005 6203 1.2060973722392392 438 0
43803 6093.832 6203 0.9824007738191198 438 1
43805 5207.179 6203 0.8394613896501693 438 2
43807 4728.0470000000005 6203 0.7622194099629213 438 3
43809 4482.98 6203 0.7227115911655649 438 4
43811 4466.27 6203 0.7200177333548283 438 5
43813 4712.798 6203 0.7597610833467676 438 6
43815 5411.817 6203 0.8724515556988554 438 7
43817 6581.546 6203 1.0610262776076094 438 8
43819 8524.561 6203 1.3742642269869418 438 9
43821 9718.417 6203 1.5667285184588102 438 10
43823 10162.546999999999 6203 1.6383277446396902 438 11
43825 10618.242 6203 1.7117913912622924 438 12
43827 10309.695 6203 1.6620498146058358 438 13
43829 9425.322 6203 1.5194779945187813 438 14
43831 8943.27 6203 1.441765274867 438 15
43833 8855.34 6203 1.4275898758665162 438 16
43835 9534.111 6203 1.5370161212316622 438 17
43837 10890.318 6203 1.7556533935192649 438 18
43839 12459.208999999999 6203 2.008577946155086 438 19
43841 11990.867999999999 6203 1.933075608576495 438 20
43843 11293.523000000001 6203 1.8206550056424313 438 21
43845 9749.41 6203 1.5717249717878445 438 22
43847 8540.577 6203 1.3768462034499436 438 23
43901 6693.4349999999995 6201 1.0794121915820027 439 0
43903 5524.6759999999995 6201 0.8909330753104338 439 1
43905 4914.355 6201 0.7925100790195129 439 2
43907 4586.282 6201 0.7396036123205935 439 3
43909 4437.421 6201 0.7155976455410418 439 4
43911 4588.571 6201 0.7399727463312369 439 5
43913 5510.169 6201 0.8885936139332365 439 6
43915 7919.094 6201 1.2770672472181905 439 7
43917 9508.992 6201 1.5334610546686018 439 8
43919 10224.396 6201 1.6488301886792454 439 9
43921 10521.569 6201 1.6967535881309466 439 10
43923 10483.086 6201 1.6905476536042572 439 11
43925 10747.883 6201 1.733249959683922 439 12
43927 10368.607 6201 1.6720862764070312 439 13
43929 10305.083 6201 1.6618421222383488 439 14
43931 10805.525000000001 6201 1.742545557168199 439 15
43933 11776.404999999999 6201 1.8991138526044185 439 16
43935 12705.667 6201 2.0489706498951783 439 17
43937 12981.194 6201 2.0934033220448316 439 18
43939 13964.059 6201 2.2519043702628605 439 19
43941 13226.251 6201 2.132922270601516 439 20
43943 12139.951000000001 6201 1.9577408482502823 439 21
43945 10411.916000000001 6201 1.679070472504435 439 22
43947 8986.497 6201 1.4492012578616351 439 23
44001 6766.5650000000005 6198 1.0917336237495967 440 0
44003 5543.426 6198 0.8943894804775735 440 1
44005 4951.3279999999995 6198 0.7988589867699257 440 2
44007 4685.933 6198 0.7560395288802839 440 3
44009 4536.154 6198 0.7318738302678284 440 4
44011 4718.502 6198 0.7612942884801549 440 5
44013 5694.912 6198 0.9188305905130688 440 6
44015 8141.192999999999 6198 1.3135193610842206 440 7
44017 9616.971000000001 6198 1.5516248789932239 440 8
44019 10486.736 6198 1.6919548241368185 440 9
44021 11005.807 6198 1.7757029686995807 440 10
44023 10975.139 6198 1.7707549209422393 440 11
44025 11337.582999999999 6198 1.829232494353017 440 12
44027 10934.308 6198 1.7641671506937724 440 13
44029 10897.382 6198 1.7582094223943208 440 14
44031 11463.716 6198 1.8495830913197806 440 15
44033 12387.807 6198 1.9986781219748306 440 16
44035 12926.555 6198 2.0856010003226846 440 17
44037 13272.128 6198 2.141356566634398 440 18
44039 13603.901 6198 2.194885608260729 440 19
44041 12709.074 6198 2.050512100677638 440 20
44043 11708.069 6198 1.8890075830913198 440 21
44045 10198.466 6198 1.6454446595676024 440 22
44047 9267.928 6198 1.4953094546627945 440 23
44101 7282.072 6198 1.1749067441110035 441 0
44103 5842.152 6198 0.9425866408518877 441 1
44105 5041.426 6198 0.8133956114875767 441 2
44107 4643.439 6198 0.7491834462729914 441 3
44109 4436.878000000001 6198 0.7158564052920298 441 4
44111 4443.695 6198 0.7169562762181348 441 5
44113 4777.959 6198 0.7708872216844143 441 6
44115 5505.475 6198 0.8882663762504034 441 7
44117 6855.15 6198 1.106026137463698 441 8
44119 8707.509 6198 1.4048901258470474 441 9
44121 9887.701000000001 6198 1.595305098418845 441 10
44123 10350.628 6198 1.669994837044208 441 11
44125 10435.149000000001 6198 1.683631655372701 441 12
44127 9843.479 6198 1.5881702161987736 441 13
44129 8807.589 6198 1.4210372700871248 441 14
44131 8409.699 6198 1.3568407550822847 441 15
44133 8824.905 6198 1.4238310745401743 441 16
44135 9826.278999999999 6198 1.585395127460471 441 17
44137 10980.097 6198 1.771554856405292 441 18
44139 12033.603 6198 1.941530009680542 441 19
44141 11727.095000000001 6198 1.8920772829945145 441 20
44143 10909.58 6198 1.7601774766053566 441 21
44145 9268.864 6198 1.495460471119716 441 22
44147 8374.131 6198 1.3511021297192642 441 23
44201 6644.936 6197 1.0722827174439244 442 0
44203 5464.631 6197 0.8818187832822334 442 1
44205 4874.741 6197 0.7866291754074553 442 2
44207 4542.482 6197 0.7330130708407294 442 3
44209 4392.7970000000005 6197 0.7088586412780379 442 4
44211 4547.2119999999995 6197 0.7337763433919637 442 5
44213 5471.135 6197 0.8828683233822818 442 6
44215 7664.759 6197 1.2368499273842182 442 7
44217 9102.047999999999 6197 1.4687829594965305 442 8
44219 9909.829 6197 1.5991332903017588 442 9
44221 10510.595 6197 1.696077940939164 442 10
44223 10609.94 6197 1.7121090850411491 442 11
44225 10842.001 6197 1.7495563982572213 442 12
44227 10712.871 6197 1.728718896240116 442 13
44229 10632.047 6197 1.7156764563498468 442 14
44231 10904.547 6197 1.7596493464579637 442 15
44233 11801.136999999999 6197 1.9043306438599321 442 16
44235 12365.404999999999 6197 1.9953856704857187 442 17
44237 12265.865 6197 1.9793230595449411 442 18
44239 13160.101 6197 2.1236244957237376 442 19
44241 12690.997 6197 2.0479259319025336 442 20
44243 11764.948 6197 1.8984908826851703 442 21
44245 9978.275 6197 1.6101783120864934 442 22
44247 8790.358 6197 1.4184860416330483 442 23
44301 6591.9310000000005 6196 1.0639010652033571 443 0
44303 5338.512000000001 6196 0.8616061975468045 443 1
44305 4730.092000000001 6196 0.7634105874757909 443 2
44307 4401.304 6196 0.7103460296965785 443 3
44309 4331.985000000001 6196 0.6991583279535185 443 4
44311 4561.518 6196 0.7362036797934152 443 5
44313 5464.121 6196 0.8818787927695287 443 6
44315 7680.273 6196 1.2395534215622983 443 7
44317 9173.646 6196 1.4805755326016785 443 8
44319 9981.079 6196 1.610890735958683 443 9
44321 10368.544 6196 1.6734254357650096 443 10
44323 10187.273000000001 6196 1.6441693027759847 443 11
44325 10410.306 6196 1.6801655907036799 443 12
44327 10072.561 6196 1.6256554228534539 443 13
44329 10008.186 6196 1.615265655261459 443 14
44331 10446.122 6196 1.6859460942543576 443 15
44333 11379.522 6196 1.8365916720464817 443 16
44335 12179.936 6196 1.9657740477727565 443 17
44337 12882.676 6196 2.079192382182053 443 18
44339 13501.323 6196 2.1790385732730795 443 19
44341 12596.975 6196 2.0330818269851516 443 20
44343 11752.112000000001 6196 1.8967256294383474 443 21
44345 10310.682 6196 1.6640868302130407 443 22
44347 9451.793 6196 1.5254669141381536 443 23
44401 7348.997 6196 1.1860873143963848 444 0
44403 5869.255999999999 6196 0.9472653324725628 444 1
44405 4986.833 6196 0.8048471594577146 444 2
44407 4514.67 6196 0.7286426726920594 444 3
44409 4318.961 6196 0.6970563266623628 444 4
44411 4341.096 6196 0.7006287927695286 444 5
44413 4681.643 6196 0.7555911878631375 444 6
44415 5827.643 6196 0.9405492253066494 444 7
44417 7345.925 6196 1.1855915106520336 444 8
44419 9418.953000000001 6196 1.5201667204648162 444 9
44421 10341.25 6196 1.6690203357004518 444 10
44423 10508.779 6196 1.6960585861846353 444 11
44425 10926.427 6196 1.7634646546158812 444 12
44427 10540.882000000001 6196 1.7012398321497744 444 13
44429 10065.838 6196 1.6245703679793415 444 14
44431 9817.962 6196 1.5845645577792122 444 15
44433 10238.185000000001 6196 1.6523862169141383 444 16
44435 10666.422999999999 6196 1.721501452550032 444 17
44437 11205.609 6196 1.8085230794060685 444 18
44439 13055.949 6196 2.1071576823757265 444 19
44441 12216.298999999999 6196 1.9716428340865073 444 20
44443 11124.454 6196 1.7954251129761136 444 21
44445 9694.07 6196 1.5645690768237572 444 22
44447 8896.277 6196 1.4358097159457714 444 23
44501 7156.8330000000005 6196 1.1550731116849582 445 0
44503 5894.142 6196 0.9512817947062621 445 1
44505 5073.863 6196 0.8188933182698516 445 2
44507 4553.898999999999 6196 0.7349740154938669 445 3
44509 4312.736 6196 0.6960516462233699 445 4
44511 4270.116 6196 0.6891730148482892 445 5
44513 4480.836 6196 0.723182052937379 445 6
44515 5082.442999999999 6196 0.8202780826339573 445 7
44517 6243.436 6196 1.0076559070367979 445 8
44519 8008.456 6196 1.292520335700452 445 9
44521 9188.207999999999 6196 1.4829257585539055 445 10
44523 10002.548 6196 1.6143557133634605 445 11
44525 10772.234 6196 1.738578760490639 445 12
44527 10337.003 6196 1.6683348934796645 445 13
44529 9335.201000000001 6196 1.5066496126533249 445 14
44531 8726.734 6196 1.4084464170432538 445 15
44533 9066.498 6196 1.463282440284054 445 16
44535 10257.071 6196 1.6554343124596513 445 17
44537 11769.099999999999 6196 1.8994673983214976 445 18
44539 12699.976999999999 6196 2.0497057779212393 445 19
44541 12271.212 6196 1.980505487411233 445 20
44543 11192.764 6196 1.8064499677211103 445 21
44545 9479.882 6196 1.530000322788896 445 22
44547 8305.846 6196 1.3405174306003873 445 23
44601 6434.48 6191 1.0393280568567274 446 0
44603 5166.384 6191 0.8344991116136327 446 1
44605 4639.867 6191 0.749453561621709 446 2
44607 4339.349 6191 0.7009124535616217 446 3
44609 4231.885 6191 0.6835543530931999 446 4
44611 4405.081 6191 0.7115298013245034 446 5
44613 5331.772 6191 0.8612133742529479 446 6
44615 7634.656 6191 1.2331862380875465 446 7
44617 8824.796 6191 1.4254233564852206 446 8
44619 9574.786 6191 1.5465653367791956 446 9
44621 9999.092 6191 1.6151012760458732 446 10
44623 10090.793 6191 1.629913261185592 446 11
44625 10494.220000000001 6191 1.6950767242771767 446 12
44627 10074.172999999999 6191 1.627228719108383 446 13
44629 9890.764 6191 1.5976036181553868 446 14
44631 10180.224 6191 1.6443585850428042 446 15
44633 11104.063 6191 1.7935814892586013 446 16
44635 11702.577 6191 1.8902563398481667 446 17
44637 11393.071 6191 1.840263446939105 446 18
44639 12973.236 6191 2.0954992731384268 446 19
44641 12708.716 6191 2.0527727346147633 446 20
44643 11767.664 6191 1.9007695041188823 446 21
44645 9838.36 6191 1.5891390728476822 446 22
44647 8482.523 6191 1.3701377806493296 446 23
44701 6333.395 6188 1.023496283128636 447 0
44703 5117.335 6188 0.8269772139625081 447 1
44705 4608.148999999999 6188 0.7446911764705881 447 2
44707 4331.733 6188 0.7000214932126697 447 3
44709 4233.0419999999995 6188 0.6840727213962507 447 4
44711 4408.101 6188 0.7123627989657401 447 5
44713 5395.662 6188 0.8719557207498384 447 6
44715 7862.5779999999995 6188 1.2706170006464124 447 7
44717 9095.065 6188 1.4697907239819006 447 8
44719 9999.532 6188 1.6159553975436327 447 9
44721 10226.155999999999 6188 1.6525785391079508 447 10
44723 10294.630000000001 6188 1.6636441499676795 447 11
44725 10655.046999999999 6188 1.7218886554621846 447 12
44727 10434.311 6188 1.686217032967033 447 13
44729 10373.558 6188 1.6763991596638657 447 14
44731 10951.554 6188 1.7698051066580478 447 15
44733 12050.621 6188 1.947417744020685 447 16
44735 12617.733 6188 2.0390648028442144 447 17
44737 12419.287 6188 2.0069953135100196 447 18
44739 13394.86 6188 2.164650937297996 447 19
44741 12959.468 6188 2.0942902391725924 447 20
44743 11936.425 6188 1.928963316095669 447 21
44745 10057.912 6188 1.6253897866839044 447 22
44747 8608.429 6188 1.39114883645766 447 23
44801 6361.286 6187 1.0281697106836916 448 0
44803 5073.132 6187 0.8199663811217067 448 1
44805 4567.349 6187 0.7382170680459027 448 2
44807 4299.032999999999 6187 0.6948493615645708 448 3
44809 4217.07 6187 0.6816017455956036 448 4
44811 4408.756 6187 0.7125838047518992 448 5
44813 5399.016 6187 0.8726387586875707 448 6
44815 7787.648 6187 1.2587114918377242 448 7
44817 9246.329 6187 1.4944769678357848 448 8
44819 10039.345000000001 6187 1.6226515273961535 448 9
44821 10166.259 6187 1.6431645385485696 448 10
44823 10125.084 6187 1.63650945530952 448 11
44825 10243.752 6187 1.6556896718926783 448 12
44827 9776.976999999999 6187 1.5802451915306286 448 13
44829 9701.283 6187 1.5680108291579116 448 14
44831 9867.431 6187 1.5948652012283822 448 15
44833 10961.698 6187 1.7717307257152093 448 16
44835 11722.761999999999 6187 1.8947409083562305 448 17
44837 11580.789 6187 1.8717939227412317 448 18
44839 13066.428 6187 2.111916599321157 448 19
44841 12846.464 6187 2.076363989009213 448 20
44843 11756.886 6187 1.9002563439469857 448 21
44845 9920.611 6187 1.603460643284306 448 22
44847 8646.32 6187 1.397497979634718 448 23
44901 6317.664 6188 1.0209541047188107 449 0
44903 5083.314 6188 0.8214793148028443 449 1
44905 4593.873 6188 0.7423841305753069 449 2
44907 4313.196 6188 0.6970258564964447 449 3
44909 4182.166 6188 0.6758510019392373 449 4
44911 4364.882 6188 0.7053784744667096 449 5
44913 5433.165 6188 0.8780163219133807 449 6
44915 7936.365 6188 1.2825412087912087 449 7
44917 9310.469000000001 6188 1.504600678733032 449 8
44919 9875.361 6188 1.5958889786683905 449 9
44921 10140.382 6188 1.6387171945701358 449 10
44923 10159.218 6188 1.641761150614092 449 11
44925 10328.087 6188 1.6690509049773754 449 12
44927 9880.619 6188 1.5967386877828056 449 13
44929 9906.137 6188 1.6008624757595347 449 14
44931 10299.757000000001 6188 1.6644726890756305 449 15
44933 11466.2 6188 1.8529734970911442 449 16
44935 12402.629 6188 2.0043033290239176 449 17
44937 12388.223 6188 2.001975274725275 449 18
44939 13120.384 6188 2.12029476405947 449 19
44941 12638.22 6188 2.0423755656108598 449 20
44943 11659.669 6188 1.8842386877828055 449 21
44945 9789.677 6188 1.5820421784098253 449 22
44947 8615.724 6188 1.392327731092437 449 23
45001 6416.331 6187 1.0370665912396961 450 0
45003 5171.196 6187 0.8358163892031679 450 1
45005 4653.6720000000005 6187 0.7521693874252465 450 2
45007 4398.107 6187 0.710862615160821 450 3
45009 4227.601000000001 6187 0.6833038629384194 450 4
45011 4415.874 6187 0.7137342815581057 450 5
45013 5296.293 6187 0.8560357200581865 450 6
45015 7707.019 6187 1.2456794892516567 450 7
45017 9041.548999999999 6187 1.4613785356392435 450 8
45019 9785.011999999999 6187 1.5815438823339258 450 9
45021 10176.269 6187 1.6447824470664296 450 10
45023 9970.454 6187 1.6115167286245353 450 11
45025 10317.24 6187 1.6675674802004201 450 12
45027 10087.246 6187 1.6303937287861645 450 13
45029 9781.296 6187 1.5809432681428803 450 14
45031 9811.354 6187 1.585801519314692 450 15
45033 10532.927 6187 1.7024288023274607 450 16
45035 11134.105 6187 1.7995967350897042 450 17
45037 11372.38 6187 1.8381089380960076 450 18
45039 12780.21 6187 2.065655406497495 450 19
45041 12220.064 6187 1.9751194439954745 450 20
45043 11260.839 6187 1.8200806529820592 450 21
45045 9800.773 6187 1.5840913205107483 450 22
45047 8828.067 6187 1.4268736059479552 450 23
45101 6975.068 6187 1.1273748181671246 451 0
45103 5611.141 6187 0.9069243575238403 451 1
45105 4828.016 6187 0.7803484726038468 451 2
45107 4315.972 6187 0.697587198965573 451 3
45109 4121.9439999999995 6187 0.6662266041700339 451 4
45111 4156.322 6187 0.6717830935833199 451 5
45113 4548.851000000001 6187 0.7352272506869243 451 6
45115 5606.98 6187 0.9062518183287538 451 7
45117 7212.758 6187 1.1657924680782286 451 8
45119 8983.720000000001 6187 1.4520316793276227 451 9
45121 10052.015 6187 1.624699369646032 451 10
