Time sum_kwh count_users
30541 1918.564 973
30543 1735.181 973
30545 1503.88 973
30547 1210.645 973
30601 909.429 972
30603 741.277 972
30605 648.633 972
30607 647.7280000000001 972
30609 655.951 972
30611 716.741 972
30613 858.358 972
30615 1249.771 972
30617 1436.736 972
30619 1594.138 972
30621 1660.338 972
30623 1696.27 972
30625 1808.637 972
30627 1713.136 972
30629 1693.532 972
30631 1847.624 972
30633 2051.891 972
30635 2520.144 972
30637 2491.213 972
30639 2258.907 972
30641 2099.124 972
30643 1943.8 972
30645 1625.978 972
30647 1275.049 972
30701 937.067 973
30703 737.042 973
30705 665.5840000000001 973
30707 654.498 973
30709 663.412 973
30711 712.239 973
30713 897.1129999999999 973
30715 1258.439 973
30717 1478.427 973
30719 1651.563 973
30721 1683.065 973
30723 1698.376 973
30725 1770.548 973
30727 1630.807 973
30729 1669.975 973
30731 1840.766 973
30733 2186.859 973
30735 2670.258 973
30737 2639.257 973
30739 2336.029 973
30741 2174.701 973
30743 2011.345 973
30745 1622.051 973
30747 1245.143 973
30801 922.512 973
30803 729.831 973
30805 658.443 973
30807 643.067 973
30809 676.079 973
30811 741.936 973
30813 867.005 973
30815 1263.175 973
30817 1485.876 973
30819 1682.407 973
30821 1730.604 973
30823 1746.852 973
30825 1826.459 973
30827 1800.232 973
30829 1745.722 973
30831 1824.454 973
30833 2060.125 973
30835 2504.872 973
30837 2441.232 973
30839 2289.246 973
30841 2080.959 973
30843 1957.483 973
30845 1667.452 973
30847 1342.878 973
30901 999.173 974
30903 765.492 974
30905 686.336 974
30907 669.112 974
30909 679.167 974
30911 748.938 974
30913 910.415 974
30915 1268.058 974
30917 1535.515 974
30919 1678.478 974
30921 1708.064 974
30923 1654.966 974
30925 1716.214 974
30927 1703.636 974
30929 1678.634 974
30931 1793.054 974
30933 2073.685 974
30935 2553.733 974
30937 2540.505 974
30939 2339.016 974
30941 2191.127 974
30943 2023.303 974
30945 1653.603 974
30947 1322.978 974
31001 1020.7 974
31003 793.873 974
31005 686.779 974
31007 688.722 974
31009 706.754 974
31011 771.07 974
31013 898.413 974
31015 1280.785 974
31017 1501.311 974
31019 1707.4470000000001 974
31021 1787.165 974
31023 1712.101 974
31025 1741.129 974
31027 1659.235 974
31029 1650.563 974
31031 1678.462 974
31033 1946.53 974
31035 2394.617 974
31037 2451.606 974
31039 2297.742 974
31041 2103.866 974
31043 1894.114 974
31045 1610.095 974
31047 1401.559 974
31101 1110.472 974
31103 845.251 974
31105 722.907 974
31107 687.058 974
31109 720.262 974
31111 733.161 974
31113 792.273 974
31115 1001.206 974
31117 1202.812 974
31119 1512.647 974
31121 1709.267 974
31123 1792.96 974
31125 1886.89 974
31127 1728.195 974
31129 1711.544 974
31131 1659.24 974
31133 1840.686 974
31135 2348.742 974
31137 2383.026 974
31139 2209.681 974
31141 1978.941 974
31143 1764.377 974
31145 1508.139 974
31147 1360.614 974
31201 1098.285 974
31203 884.731 974
31205 746.261 974
31207 674.542 974
31209 669.187 974
31211 670.513 974
31213 709.62 974
31215 808.898 974
31217 978.179 974
31219 1277.742 974
31221 1479.7 974
31223 1704.341 974
31225 1818.917 974
31227 1747.113 974
31229 1646.901 974
31231 1566.671 974
31233 1687.753 974
31235 2180.587 974
31237 2294.124 974
31239 2137.408 974
31241 1936.919 974
31243 1828.901 974
31245 1554.776 974
31247 1305.917 974
31301 950.259 974
31303 739.816 974
31305 675.992 974
31307 669.869 974
31309 716.2520000000001 974
31311 768.129 974
31313 876.485 974
31315 1288.889 974
31317 1539.321 974
31319 1699.553 974
31321 1815.907 974
31323 1852.232 974
31325 1978.945 974
31327 1814.416 974
31329 1815.182 974
31331 1994.382 974
31333 2335.944 974
31335 2640.104 974
31337 2634.456 974
31339 2428.315 974
31341 2189.986 974
31343 1970.141 974
31345 1669.216 974
31347 1371.278 974
31401 1002.548 972
31403 778.358 972
31405 715.869 972
31407 692.124 972
31409 738.716 972
31411 797.658 972
31413 900.032 972
31415 1337.173 972
31417 1544.619 972
31419 1657.635 972
31421 1767.923 972
31423 1679.366 972
31425 1711.926 972
31427 1616.347 972
31429 1631.958 972
31431 1721.516 972
31433 2062.354 972
31435 2682.569 972
31437 2592.766 972
31439 2386.204 972
31441 2203.515 972
31443 1988.31 972
31445 1699.808 972
31447 1338.551 972
31501 985.994 972
31503 779.666 972
31505 723.039 972
31507 763.246 972
31509 755.76 972
31511 794.233 972
31513 895.419 972
31515 1363.881 972
31517 1559.172 972
31519 1729.597 972
31521 1806.951 972
31523 1774.569 972
31525 1845.342 972
31527 1796.896 972
31529 1842.867 972
31531 1984.627 972
31533 2277.886 972
31535 2577.416 972
31537 2561.666 972
31539 2370.7 972
31541 2222.8269999999998 972
31543 2050.317 972
31545 1683.304 972
31547 1353.958 972
31601 1050.134 972
31603 821.015 972
31605 743.009 972
31607 729.002 972
31609 735.066 972
31611 803.933 972
31613 956.807 972
31615 1368.297 972
31617 1567.77 972
31619 1826.65 972
31621 1845.083 972
31623 1835.703 972
31625 1894.981 972
31627 1757.895 972
31629 1672.863 972
31631 1871.134 972
31633 2097.598 972
31635 2608.6440000000002 972
31637 2614.218 972
31639 2439.854 972
31641 2189.014 972
31643 2038.865 972
31645 1710.108 972
31647 1374.859 972
31701 1021.662 971
31703 806.721 971
31705 732.13 971
31707 720.755 971
31709 759.235 971
31711 800.709 971
31713 909.0989999999999 971
31715 1389.231 971
31717 1603.527 971
31719 1700.7830000000001 971
31721 1757.016 971
31723 1771.889 971
31725 1784.705 971
31727 1710.53 971
31729 1734.755 971
31731 1812.328 971
31733 2124.18 971
31735 2552.352 971
31737 2534.903 971
31739 2320.415 971
31741 2144.352 971
31743 1957.616 971
31745 1680.529 971
31747 1457.897 971
31801 1185.748 971
31803 901.225 971
31805 732.301 971
31807 691.783 971
31809 666.491 971
31811 743.232 971
31813 799.973 971
31815 982.277 971
31817 1217.429 971
31819 1499.7740000000001 971
31821 1713.2939999999999 971
31823 1733.748 971
31825 1803.703 971
31827 1828.957 971
31829 1752.727 971
31831 1669.283 971
31833 1867.448 971
31835 2458.382 971
31837 2515.132 971
31839 2231.082 971
31841 1980.62 971
31843 1805.774 971
31845 1599.435 971
31847 1389.968 971
31901 1113.403 971
31903 879.683 971
31905 756.048 971
31907 693.972 971
31909 695.721 971
31911 736.807 971
31913 788.243 971
31915 858.644 971
31917 980.146 971
31919 1264.481 971
31921 1521.623 971
31923 1738.671 971
31925 1843.107 971
31927 1806.578 971
31929 1640.988 971
31931 1649.192 971
31933 1800.838 971
31935 2284.495 971
31937 2275.893 971
31939 2161.063 971
31941 1966.065 971
31943 1787.19 971
31945 1576.065 971
31947 1312.975 971
32001 960.239 970
32003 789.168 970
32005 716.849 970
32007 697.377 970
32009 676.302 970
32011 740.959 970
32013 895.7239999999999 970
32015 1298.05 970
32017 1511.241 970
32019 1720.852 970
32021 1827.359 970
32023 1836.7930000000001 970
32025 1919.714 970
32027 1793.166 970
32029 1800.399 970
32031 1911.722 970
32033 2192.0 970
32035 2684.112 970
32037 2576.118 970
32039 2327.106 970
32041 2187.055 970
32043 2011.293 970
32045 1673.414 970
32047 1347.417 970
32101 1031.387 970
32103 812.78 970
32105 752.923 970
32107 725.032 970
32109 744.87 970
32111 809.269 970
32113 945.785 970
32115 1342.993 970
32117 1509.489 970
32119 1704.515 970
32121 1761.538 970
32123 1747.136 970
32125 1856.214 970
32127 1725.589 970
32129 1802.802 970
32131 1945.654 970
32133 2269.134 970
32135 2695.793 970
32137 2638.511 970
32139 2483.617 970
32141 2348.985 970
32143 2050.786 970
32145 1690.694 970
32147 1317.619 970
32201 977.518 970
32203 795.231 970
32205 731.447 970
32207 711.069 970
32209 693.282 970
32211 776.581 970
32213 952.798 970
32215 1380.498 970
32217 1572.52 970
32219 1772.016 970
32221 1804.092 970
32223 1843.475 970
32225 1898.854 970
32227 1804.36 970
32229 1744.547 970
32231 1831.747 970
32233 2199.303 970
32235 2714.601 970
32237 2585.08 970
32239 2408.348 970
32241 2121.102 970
32243 1902.752 970
32245 1664.253 970
32247 1412.401 970
32301 1029.661 970
32303 801.072 970
32305 738.426 970
32307 714.018 970
32309 706.677 970
32311 740.054 970
32313 902.843 970
32315 1352.527 970
32317 1591.984 970
32319 1710.989 970
32321 1749.55 970
32323 1814.032 970
32325 1851.021 970
32327 1764.14 970
32329 1782.71 970
32331 1975.412 970
32333 2254.041 970
32335 2611.861 970
32337 2546.167 970
32339 2320.121 970
32341 2153.9519999999998 970
32343 1913.097 970
32345 1619.656 970
32347 1371.623 970
32401 1082.142 970
32403 819.749 970
32405 721.787 970
32407 689.274 970
32409 683.619 970
32411 756.047 970
32413 900.039 970
32415 1333.375 970
32417 1492.136 970
32419 1680.71 970
32421 1666.443 970
32423 1681.059 970
32425 1766.142 970
32427 1685.111 970
32429 1703.9950000000001 970
32431 1722.241 970
32433 2103.375 970
32435 2491.59 970
32437 2409.937 970
32439 2175.035 970
32441 2146.599 970
32443 1873.781 970
32445 1662.673 970
32447 1449.317 970
32501 1137.274 970
32503 898.303 970
32505 746.704 970
32507 687.368 970
32509 669.8389999999999 970
32511 727.163 970
32513 805.086 970
32515 940.98 970
32517 1165.364 970
32519 1518.277 970
32521 1699.381 970
32523 1806.129 970
32525 1869.085 970
32527 1749.577 970
32529 1719.478 970
32531 1656.855 970
32533 1995.129 970
32535 2422.678 970
32537 2395.192 970
32539 2259.319 970
32541 2052.493 970
32543 1824.634 970
32545 1602.266 970
32547 1413.158 970
32601 1149.316 970
32603 933.14 970
32605 801.794 970
32607 735.992 970
32609 726.35 970
32611 755.349 970
32613 762.969 970
32615 832.36 970
32617 967.485 970
32619 1258.944 970
32621 1519.292 970
32623 1812.054 970
32625 1888.5819999999999 970
32627 1920.49 970
32629 1831.257 970
32631 1715.373 970
32633 1914.162 970
32635 2261.986 970
32637 2303.447 970
32639 2229.424 970
32641 2005.6490000000001 970
32643 1930.92 970
32645 1663.073 970
32647 1353.451 970
32701 1037.42 970
32703 846.139 970
32705 763.753 970
32707 712.511 970
32709 685.484 970
32711 784.809 970
32713 912.05 970
32715 1372.187 970
32717 1603.001 970
32719 1698.155 970
32721 1903.3609999999999 970
32723 1887.838 970
32725 1964.999 970
32727 1868.331 970
32729 1757.719 970
32731 1873.122 970
32733 2304.604 970
32735 2725.4 970
32737 2592.516 970
32739 2347.54 970
32741 2171.502 970
32743 1989.442 970
32745 1714.343 970
32747 1421.005 970
32801 1056.52 970
32803 845.573 970
32805 745.727 970
32807 712.88 970
32809 686.444 970
32811 790.965 970
32813 925.353 970
32815 1168.622 970
32817 1478.377 970
32819 1841.436 970
32821 1996.35 970
32823 1992.419 970
32825 2129.845 970
32827 2068.66 970
32829 2124.346 970
32831 2073.331 970
32833 2376.052 970
32835 2784.969 970
32837 2618.118 970
32839 2422.589 970
32841 2211.448 970
32843 1986.795 970
32845 1728.347 970
32847 1371.2259999999999 970
32901 1015.064 970
32903 832.775 970
32905 743.32 970
32907 701.015 970
32909 697.627 970
32911 776.991 970
32913 904.441 970
32915 1312.14 970
32917 1592.709 970
32919 1746.394 970
32921 1838.743 970
32923 1794.158 970
32925 1900.157 970
32927 1820.04 970
32929 1752.085 970
32931 1838.964 970
32933 2283.632 970
32935 2766.059 970
32937 2569.339 970
32939 2466.392 970
32941 2290.29 970
32943 2071.2309999999998 970
32945 1757.14 970
32947 1375.637 970
33001 1038.881 970
33003 818.697 970
33005 741.078 970
33007 717.49 970
33009 748.871 970
33011 820.721 970
33013 929.655 970
33015 1404.93 970
33017 1642.82 970
33019 1761.131 970
33021 1832.143 970
33023 1896.487 970
33025 1917.153 970
33027 1794.15 970
33029 1748.126 970
33031 1908.283 970
33033 2313.823 970
33035 2692.004 970
33037 2602.262 970
33039 2376.285 970
33041 2220.468 970
33043 2041.171 970
33045 1740.019 970
33047 1454.036 970
33101 1066.5529999999999 969
33103 852.436 969
33105 738.328 969
33107 732.767 969
33109 779.237 969
33111 824.445 969
33113 953.148 969
33115 1361.694 969
33117 1646.864 969
33119 1816.767 969
33121 1884.472 969
33123 1838.4660000000001 969
33125 1874.807 969
33127 1835.856 969
33129 1852.615 969
33131 1948.751 969
33133 2344.91 969
33135 2604.592 969
33137 2478.447 969
33139 2248.588 969
33141 2125.002 969
33143 1951.992 969
33145 1724.017 969
33147 1545.246 969
33201 1186.522 969
33203 934.885 969
33205 789.673 969
33207 738.181 969
33209 705.263 969
33211 732.258 969
33213 803.877 969
33215 989.868 969
33217 1246.664 969
33219 1601.478 969
33221 1750.816 969
33223 1787.981 969
33225 1942.116 969
33227 1872.486 969
33229 1764.316 969
33231 1785.991 969
33233 2098.248 969
33235 2526.131 969
33237 2491.783 969
33239 2396.976 969
33241 2162.384 969
33243 1871.643 969
33245 1680.883 969
33247 1498.262 969
33301 1216.14 969
33303 955.672 969
33305 874.62 969
33307 818.719 969
33309 786.691 969
33311 803.121 969
33313 820.999 969
33315 857.881 969
33317 1023.544 969
33319 1378.775 969
33321 1694.888 969
33323 1828.396 969
33325 2120.049 969
33327 2026.196 969
33329 1914.876 969
33331 1839.043 969
33333 2034.212 969
33335 2354.179 969
33337 2410.438 969
33339 2250.755 969
33341 2113.38 969
33343 1967.757 969
33345 1711.157 969
33347 1413.047 969
33401 1065.454 969
33403 895.2429999999999 969
33405 805.956 969
33407 807.712 969
33409 785.063 969
33411 815.099 969
33413 959.038 969
33415 1408.7160000000001 969
33417 1713.039 969
33419 1902.051 969
33421 1926.596 969
33423 1996.554 969
33425 2055.676 969
33427 1919.511 969
33429 1853.839 969
33431 1940.271 969
33433 2394.679 969
33435 2704.529 969
33437 2686.995 969
33439 2429.7690000000002 969
33441 2309.475 969
33443 2088.392 969
33445 1815.856 969
33447 1527.064 969
33501 1140.925 969
33503 901.948 969
33505 853.656 969
33507 817.576 969
33509 808.385 969
33511 855.697 969
33513 1015.903 969
33515 1491.032 969
33517 1763.242 969
33519 1947.657 969
33521 2058.349 969
33523 2067.688 969
33525 2158.589 969
33527 2007.913 969
33529 1909.781 969
33531 2063.341 969
33533 2465.256 969
33535 2731.622 969
33537 2639.71 969
33539 2427.266 969
33541 2319.021 969
33543 2122.948 969
33545 1817.536 969
33547 1431.525 969
33601 1065.446 969
33603 838.3580000000001 969
33605 756.301 969
33607 735.729 969
33609 774.845 969
33611 831.327 969
33613 991.5840000000001 969
33615 1420.094 969
33617 1678.595 969
33619 1892.102 969
33621 1913.037 969
33623 1878.275 969
33625 1963.17 969
33627 1866.032 969
33629 1870.3700000000001 969
33631 1908.319 969
33633 2297.627 969
33635 2637.294 969
33637 2504.264 969
33639 2369.333 969
33641 2232.004 969
33643 2062.911 969
33645 1788.787 969
33647 1464.724 969
33701 1139.599 969
33703 878.6510000000001 969
33705 762.671 969
33707 744.17 969
33709 794.9590000000001 969
33711 820.634 969
33713 975.5409999999999 969
33715 1427.783 969
33717 1703.594 969
33719 1850.52 969
33721 1912.867 969
33723 1884.07 969
33725 1894.216 969
33727 1831.653 969
33729 1824.52 969
33731 1974.581 969
33733 2287.429 969
33735 2689.343 969
33737 2660.015 969
33739 2433.007 969
33741 2211.493 969
33743 2082.064 969
33745 1775.199 969
33747 1470.03 969
33801 1136.055 969
33803 874.888 969
33805 771.04 969
33807 776.373 969
33809 799.771 969
33811 869.543 969
33813 1002.437 969
33815 1418.585 969
33817 1733.161 969
33819 1952.696 969
33821 2007.477 969
33823 1983.083 969
33825 2072.879 969
33827 2003.406 969
33829 1962.464 969
33831 2000.877 969
33833 2324.89 969
33835 2580.667 969
33837 2513.083 969
33839 2349.159 969
33841 2238.364 969
33843 2020.23 969
33845 1793.786 969
33847 1625.5430000000001 969
33901 1293.458 969
33903 963.762 969
33905 800.473 969
33907 754.22 969
33909 742.457 969
33911 822.893 969
33913 873.92 969
33915 1019.795 969
33917 1332.576 969
33919 1560.554 969
33921 1757.243 969
33923 1826.053 969
33925 1948.098 969
33927 1930.153 969
33929 1826.841 969
33931 1896.372 969
33933 2224.593 969
33935 2477.675 969
33937 2416.557 969
33939 2296.589 969
33941 2098.216 969
33943 1948.664 969
33945 1717.095 969
33947 1476.01 969
34001 1232.618 969
34003 981.993 969
34005 819.673 969
34007 739.812 969
34009 749.605 969
34011 790.968 969
34013 811.947 969
34015 879.606 969
34017 1050.007 969
34019 1394.916 969
34021 1653.334 969
34023 1779.864 969
34025 1951.091 969
34027 1893.121 969
34029 1781.566 969
34031 1721.561 969
34033 1971.533 969
34035 2268.391 969
34037 2385.501 969
34039 2266.259 969
34041 2173.991 969
34043 2061.804 969
34045 1718.331 969
34047 1445.12 969
34101 1116.76 969
34103 851.169 969
34105 765.7860000000001 969
34107 728.292 969
34109 772.211 969
34111 814.128 969
34113 925.206 969
34115 1348.324 969
34117 1653.001 969
34119 1853.349 969
34121 1976.666 969
34123 2022.835 969
34125 2044.715 969
34127 2011.76 969
34129 2005.224 969
34131 2063.607 969
34133 2443.2400000000002 969
34135 2879.15 969
34137 2637.613 969
34139 2465.1 969
34141 2259.404 969
34143 2145.496 969
34145 1817.528 969
34147 1520.424 969
34201 1131.369 968
34203 882.843 968
34205 761.501 968
34207 729.715 968
34209 783.79 968
34211 818.1610000000001 968
34213 977.23 968
34215 1362.413 968
34217 1659.986 968
34219 1909.703 968
34221 2010.257 968
34223 2054.574 968
34225 2093.266 968
34227 1930.449 968
34229 1990.79 968
34231 1997.283 968
34233 2299.95 968
34235 2631.337 968
34237 2592.589 968
34239 2459.578 968
34241 2282.047 968
34243 2120.351 968
34245 1812.997 968
34247 1416.231 968
34301 1043.502 968
34303 808.57 968
34305 745.761 968
34307 717.869 968
34309 738.221 968
34311 815.396 968
34313 961.926 968
34315 1421.596 968
34317 1666.1689999999999 968
34319 1785.8029999999999 968
34321 1830.103 968
34323 1794.179 968
34325 1880.816 968
34327 1840.281 968
34329 1780.385 968
34331 1970.102 968
34333 2381.8070000000002 968
34335 2697.375 968
34337 2685.677 968
34339 2502.637 968
34341 2351.132 968
34343 2125.448 968
34345 1799.753 968
34347 1447.263 968
34401 1083.0 969
34403 860.486 969
34405 779.226 969
34407 773.751 969
34409 780.752 969
34411 809.732 969
34413 1007.715 969
34415 1480.63 969
34417 1735.336 969
34419 1820.294 969
34421 1898.841 969
34423 1914.703 969
34425 1826.348 969
34427 1737.566 969
34429 1748.667 969
34431 1934.17 969
34433 2381.215 969
34435 2748.136 969
34437 2584.772 969
34439 2450.37 969
34441 2278.073 969
34443 2164.304 969
34445 1882.619 969
34447 1545.591 969
34501 1147.579 969
34503 879.059 969
34505 766.663 969
34507 728.213 969
34509 727.531 969
34511 834.221 969
34513 991.7189999999999 969
34515 1492.212 969
34517 1716.679 969
34519 1813.055 969
34521 1749.86 969
34523 1770.854 969
34525 1827.485 969
34527 1775.076 969
34529 1745.9669999999999 969
34531 1905.43 969
34533 2218.041 969
34535 2667.533 969
34537 2561.878 969
34539 2300.595 969
34541 2227.532 969
34543 2083.208 969
34545 1837.796 969
34547 1592.843 969
34601 1200.769 969
34603 923.324 969
34605 780.203 969
34607 718.035 969
34609 749.7429999999999 969
34611 786.245 969
34613 837.983 969
34615 1024.643 969
34617 1280.545 969
34619 1632.229 969
34621 1747.0629999999999 969
34623 1818.973 969
34625 1856.846 969
34627 1806.808 969
34629 1810.345 969
34631 1797.003 969
34633 2082.707 969
34635 2585.264 969
34637 2545.779 969
34639 2283.864 969
34641 2190.256 969
34643 1956.837 969
34645 1732.877 969
34647 1554.006 969
34701 1226.799 969
34703 1002.207 969
34705 849.973 969
34707 803.24 969
34709 775.537 969
34711 796.392 969
34713 835.005 969
34715 939.643 969
34717 1081.669 969
34719 1446.13 969
34721 1622.706 969
34723 1802.701 969
34725 1884.473 969
34727 1854.193 969
34729 1707.786 969
34731 1728.564 969
34733 2089.303 969
34735 2391.485 969
34737 2535.061 969
34739 2459.178 969
34741 2227.857 969
34743 2087.688 969
34745 1856.54 969
34747 1528.472 969
34801 1113.047 969
34803 839.354 969
34805 795.836 969
34807 762.7330000000001 969
34809 750.471 969
34811 779.275 969
34813 949.781 969
34815 1431.783 969
34817 1788.778 969
34819 1933.381 969
34821 2045.236 969
34823 2061.959 969
34825 2195.161 969
34827 2061.296 969
34829 2050.527 969
34831 2287.094 969
34833 2660.717 969
34835 2914.71 969
34837 2807.97 969
34839 2563.115 969
34841 2462.307 969
34843 2270.513 969
34845 1931.537 969
34847 1580.796 969
34901 1120.585 969
34903 856.48 969
34905 764.787 969
34907 739.076 969
34909 768.909 969
34911 809.281 969
34913 994.865 969
34915 1445.462 969
34917 1746.347 969
34919 1828.271 969
34921 1898.933 969
34923 1950.82 969
34925 1978.605 969
34927 1933.634 969
34929 1880.295 969
34931 2043.164 969
34933 2416.315 969
34935 2889.997 969
34937 2728.157 969
34939 2607.255 969
34941 2400.239 969
34943 2207.989 969
34945 1924.935 969
34947 1533.78 969
35001 1117.242 969
35003 836.087 969
35005 773.003 969
35007 775.545 969
35009 747.134 969
35011 793.644 969
35013 987.455 969
35015 1475.131 969
35017 1774.487 969
35019 1974.956 969
35021 1963.535 969
35023 1950.434 969
35025 1979.128 969
35027 1916.8890000000001 969
35029 1943.091 969
35031 2021.899 969
35033 2471.31 969
35035 2901.294 969
35037 2758.49 969
35039 2596.394 969
35041 2402.796 969
35043 2240.83 969
35045 1901.635 969
35047 1560.386 969
35101 1148.945 969
35103 869.712 969
35105 777.603 969
35107 755.433 969
35109 778.357 969
35111 795.23 969
35113 987.366 969
35115 1449.829 969
35117 1731.637 969
35119 1819.397 969
35121 1907.3310000000001 969
35123 1945.663 969
35125 1968.156 969
35127 1895.058 969
35129 1895.231 969
35131 1994.783 969
35133 2373.26 969
35135 2780.439 969
35137 2724.72 969
35139 2627.647 969
35141 2375.185 969
35143 2289.457 969
35145 1989.776 969
35147 1597.461 969
35201 1185.526 969
35203 946.325 969
35205 876.7869999999999 969
35207 878.047 969
35209 851.257 969
35211 847.153 969
35213 1046.702 969
35215 1516.89 969
35217 1870.372 969
35219 2056.124 969
35221 2099.646 969
35223 2023.917 969
35225 2037.721 969
35227 1989.914 969
35229 1967.859 969
35231 2028.212 969
35233 2364.338 969
35235 2865.303 969
35237 2761.177 969
35239 2545.338 969
35241 2362.683 969
35243 2179.914 969
35245 1943.774 969
35247 1714.201 969
35301 1310.589 969
35303 1054.372 969
35305 926.839 969
35307 843.16 969
35309 805.163 969
35311 818.734 969
35313 891.9 969
35315 1098.313 969
35317 1350.626 969
35319 1707.422 969
35321 1958.78 969
35323 1946.595 969
35325 2030.401 969
35327 2000.871 969
35329 1868.133 969
35331 1785.779 969
35333 2163.471 969
35335 2650.076 969
35337 2684.664 969
35339 2483.633 969
35341 2352.7690000000002 969
35343 2131.724 969
35345 1901.625 969
35347 1699.532 969
35401 1387.115 969
35403 1084.054 969
35405 934.979 969
35407 865.994 969
35409 839.437 969
35411 834.449 969
35413 887.855 969
35415 1000.582 969
35417 1142.662 969
35419 1493.42 969
35421 1802.94 969
35423 1999.17 969
35425 2013.414 969
35427 2034.859 969
35429 1895.641 969
35431 1908.166 969
35433 2122.346 969
35435 2483.478 969
35437 2616.623 969
35439 2491.695 969
35441 2385.002 969
35443 2243.729 969
35445 1993.036 969
35447 1682.396 969
35501 1247.25 969
35503 1003.853 969
35505 927.944 969
35507 872.396 969
35509 868.823 969
35511 872.769 969
35513 1031.112 969
35515 1445.81 969
35517 1818.376 969
35519 2022.817 969
35521 2171.652 969
35523 2224.489 969
35525 2295.049 969
35527 2118.99 969
35529 2132.66 969
35531 2191.503 969
35533 2555.007 969
35535 2951.451 969
35537 2891.231 969
35539 2739.73 969
35541 2573.353 969
35543 2362.261 969
35545 2069.947 969
35547 1714.397 969
35601 1250.054 969
35603 1003.484 969
35605 915.749 969
35607 877.996 969
35609 856.966 969
35611 871.581 969
35613 1045.483 969
35615 1504.836 969
35617 1856.191 969
35619 2055.069 969
35621 2252.318 969
35623 2213.053 969
35625 2335.619 969
35627 2205.291 969
35629 2176.619 969
35631 2129.132 969
35633 2480.479 969
35635 2842.35 969
35637 2854.45 969
35639 2659.774 969
35641 2516.769 969
35643 2377.045 969
35645 2102.932 969
35647 1809.434 969
35701 1378.652 969
35703 1107.651 969
35705 959.717 969
35707 891.792 969
35709 874.672 969
35711 888.962 969
35713 1041.635 969
35715 1424.271 969
35717 1687.647 969
35719 2095.479 969
35721 2251.997 969
35723 2274.283 969
35725 2200.293 969
35727 2088.5769999999998 969
35729 2063.856 969
35731 2101.185 969
35733 2356.06 969
35735 2794.676 969
35737 2747.739 969
35739 2658.379 969
35741 2574.127 969
35743 2396.88 969
35745 2124.031 969
35747 1849.579 969
35801 1396.944 969
35803 1110.7 969
35805 930.872 969
35807 854.303 969
35809 828.919 969
35811 859.478 969
35813 953.773 969
35815 1206.83 969
35817 1487.654 969
35819 1973.417 969
35821 2212.025 969
35823 2175.146 969
35825 2207.926 969
35827 2171.831 969
35829 2227.097 969
35831 2159.682 969
35833 2371.741 969
35835 2780.441 969
35837 2781.429 969
35839 2628.746 969
35841 2478.801 969
35843 2342.188 969
35845 2156.541 969
35847 1958.723 969
35901 1600.369 969
35903 1232.177 969
35905 944.396 969
35907 842.172 969
35909 821.021 969
35911 819.34 969
35913 918.027 969
35915 1127.075 969
35917 1596.396 969
35919 2170.133 969
35921 2444.782 969
35923 2584.28 969
35925 2639.493 969
35927 2633.618 969
35929 2372.714 969
35931 2162.838 969
35933 2153.66 969
35935 2061.648 969
35937 2060.454 969
35939 1936.3890000000001 969
35941 1914.328 969
35943 1940.992 969
35945 1777.908 969
35947 1619.7930000000001 969
36001 1310.909 969
36003 1017.014 969
36005 840.433 969
36007 796.857 969
36009 770.389 969
36011 770.649 969
36013 788.515 969
36015 836.965 969
36017 908.663 969
36019 1211.259 969
36021 1550.381 969
36023 1795.339 969
36025 1985.081 969
36027 2001.746 969
36029 1904.621 969
36031 1858.623 969
36033 1964.782 969
36035 2346.781 969
36037 2365.292 969
36039 2303.75 969
36041 2164.878 969
36043 2038.207 969
36045 1838.497 969
36047 1580.609 969
36101 1303.276 969
36103 1046.68 969
36105 863.134 969
36107 853.41 969
36109 800.57 969
36111 792.265 969
36113 823.373 969
36115 887.222 969
36117 993.877 969
36119 1277.13 969
36121 1604.908 969
36123 1770.582 969
36125 1864.008 969
36127 1846.914 969
36129 1810.767 969
36131 1776.839 969
36133 1865.728 969
36135 2271.852 969
36137 2386.568 969
36139 2337.112 969
36141 2156.313 969
36143 2053.017 969
36145 1826.791 969
36147 1646.07 969
36201 1260.137 969
36203 1025.341 969
36205 887.554 969
36207 813.8720000000001 969
36209 777.586 969
36211 788.038 969
36213 853.352 969
36215 907.005 969
36217 1065.508 969
36219 1354.369 969
36221 1700.2549999999999 969
36223 1910.086 969
36225 2041.567 969
36227 2129.038 969
36229 1949.345 969
36231 1957.295 969
36233 2213.649 969
36235 2579.71 969
36237 2557.971 969
36239 2420.3849999999998 969
36241 2213.107 969
36243 2090.969 969
36245 1846.666 969
36247 1675.183 969
36301 1330.503 969
36303 1016.444 969
36305 833.122 969
36307 824.712 969
36309 806.139 969
36311 803.947 969
36313 855.171 969
36315 963.551 969
36317 1164.66 969
36319 1585.333 969
36321 1974.498 969
36323 2033.883 969
36325 2236.08 969
36327 2228.256 969
36329 2208.077 969
36331 2198.813 969
36333 2479.049 969
36335 2705.644 969
36337 2639.342 969
36339 2466.75 969
36341 2311.338 969
36343 2122.313 969
36345 1856.568 969
36347 1642.693 969
36401 1286.173 969
36403 1009.663 969
36405 859.449 969
36407 804.717 969
36409 789.71 969
36411 788.314 969
36413 873.642 969
36415 999.498 969
36417 1144.38 969
36419 1488.256 969
36421 1850.289 969
36423 2044.892 969
36425 2181.49 969
36427 2152.586 969
36429 2196.781 969
36431 2192.791 969
36433 2353.366 969
