Time sum_kwh count_users
31943 1822.021 966
31945 1557.219 966
31947 1331.148 966
32001 987.029 966
32003 781.179 966
32005 698.41 966
32007 662.868 966
32009 647.824 966
32011 683.432 966
32013 887.677 966
32015 1330.905 966
32017 1536.371 966
32019 1665.943 966
32021 1752.184 966
32023 1744.524 966
32025 1874.613 966
32027 1741.775 966
32029 1801.701 966
32031 1899.732 966
32033 2159.027 966
32035 2618.964 966
32037 2408.468 966
32039 2240.018 966
32041 2075.178 966
32043 1890.754 966
32045 1593.3 966
32047 1324.37 966
32101 977.403 966
32103 751.881 966
32105 681.725 966
32107 654.619 966
32109 628.751 966
32111 706.116 966
32113 905.889 966
32115 1360.364 966
32117 1583.131 966
32119 1750.3029999999999 966
32121 1854.466 966
32123 1845.358 966
32125 1949.185 966
32127 1859.21 966
32129 1850.285 966
32131 2069.394 966
32133 2294.613 966
32135 2639.42 966
32137 2444.51 966
32139 2232.567 966
32141 2100.246 966
32143 1982.283 966
32145 1680.612 966
32147 1376.877 966
32201 1028.525 966
32203 795.607 966
32205 700.589 966
32207 673.659 966
32209 639.652 966
32211 700.422 966
32213 880.066 966
32215 1341.53 966
32217 1632.65 966
32219 1809.233 966
32221 1845.819 966
32223 1809.583 966
32225 1893.996 966
32227 1738.853 966
32229 1747.218 966
32231 1892.614 966
32233 2276.893 966
32235 2571.878 966
32237 2401.477 966
32239 2197.582 966
32241 1967.8509999999999 966
32243 1781.357 966
32245 1622.408 966
32247 1427.062 966
32301 1025.859 966
32303 810.338 966
32305 726.369 966
32307 688.445 966
32309 670.723 966
32311 732.922 966
32313 902.458 966
32315 1339.513 966
32317 1613.793 966
32319 1729.965 966
32321 1773.847 966
32323 1789.4270000000001 966
32325 1815.953 966
32327 1751.957 966
32329 1798.744 966
32331 1958.337 966
32333 2288.462 966
32335 2526.693 966
32337 2349.398 966
32339 2189.567 966
32341 1987.5529999999999 966
32343 1828.708 966
32345 1589.15 966
32347 1360.266 966
32401 1026.994 966
32403 831.771 966
32405 726.463 966
32407 673.993 966
32409 679.232 966
32411 697.633 966
32413 876.483 966
32415 1350.608 966
32417 1547.313 966
32419 1703.452 966
32421 1718.949 966
32423 1698.456 966
32425 1731.534 966
32427 1735.747 966
32429 1722.492 966
32431 1752.949 966
32433 2029.482 966
32435 2403.386 966
32437 2392.709 966
32439 2171.156 966
32441 1956.155 966
32443 1770.115 966
32445 1606.508 966
32447 1393.273 966
32501 1088.4950000000001 966
32503 882.73 966
32505 769.103 966
32507 695.188 966
32509 652.686 966
32511 693.004 966
32513 749.846 966
32515 923.967 966
32517 1195.57 966
32519 1564.229 966
32521 1759.461 966
32523 1899.487 966
32525 1991.192 966
32527 1908.01 966
32529 1866.013 966
32531 1914.494 966
32533 2086.023 966
32535 2339.545 966
32537 2296.415 966
32539 2058.193 966
32541 1933.314 966
32543 1709.08 966
32545 1597.656 966
32547 1388.317 966
32601 1132.27 966
32603 937.0070000000001 966
32605 796.815 966
32607 707.308 966
32609 664.835 966
32611 697.05 966
32613 714.195 966
32615 803.167 966
32617 984.103 966
32619 1259.175 966
32621 1547.106 966
32623 1748.756 966
32625 1818.374 966
32627 1889.775 966
32629 1844.709 966
32631 1880.695 966
32633 2059.422 966
32635 2330.07 966
32637 2245.477 966
32639 2157.19 966
32641 1945.094 966
32643 1847.41 966
32645 1593.234 966
32647 1328.263 966
32701 988.689 967
32703 787.91 967
32705 697.649 967
32707 664.619 967
32709 663.262 967
32711 706.71 967
32713 878.091 967
32715 1348.309 967
32717 1656.657 967
32719 1835.122 967
32721 1841.336 967
32723 1788.389 967
32725 1848.529 967
32727 1763.035 967
32729 1708.7160000000001 967
32731 1845.118 967
32733 2226.158 967
32735 2543.775 967
32737 2466.936 967
32739 2273.802 967
32741 2068.391 967
32743 1866.889 967
32745 1628.727 967
32747 1414.061 967
32801 989.571 965
32803 806.631 965
32805 713.948 965
32807 667.131 965
32809 648.305 965
32811 713.553 965
32813 849.324 965
32815 1161.891 965
32817 1552.761 965
32819 1843.831 965
32821 1945.117 965
32823 1950.158 965
32825 2146.278 965
32827 2083.512 965
32829 2091.323 965
32831 2113.4230000000002 965
32833 2383.276 965
32835 2640.67 965
32837 2432.511 965
32839 2222.361 965
32841 1979.733 965
32843 1854.683 965
32845 1582.87 965
32847 1315.58 965
32901 996.388 965
32903 822.009 965
32905 739.3919999999999 965
32907 696.662 965
32909 669.396 965
32911 726.702 965
32913 855.75 965
32915 1362.045 965
32917 1644.462 965
32919 1798.514 965
32921 1864.343 965
32923 1906.488 965
32925 1860.412 965
32927 1867.513 965
32929 1811.914 965
32931 1938.74 965
32933 2314.428 965
32935 2735.344 965
32937 2552.712 965
32939 2226.305 965
32941 2090.499 965
32943 1888.501 965
32945 1682.914 965
32947 1336.841 965
33001 1003.631 964
33003 820.521 964
33005 738.913 964
33007 698.618 964
33009 688.982 964
33011 735.417 964
33013 880.545 964
33015 1326.605 964
33017 1703.033 964
33019 1820.147 964
33021 1821.539 964
33023 1887.932 964
33025 1872.84 964
33027 1822.855 964
33029 1853.153 964
33031 1944.314 964
33033 2287.121 964
33035 2650.339 964
33037 2462.159 964
33039 2226.242 964
33041 1979.653 964
33043 1826.555 964
33045 1609.137 964
33047 1349.629 964
33101 1020.703 964
33103 830.869 964
33105 743.315 964
33107 699.256 964
33109 687.772 964
33111 752.571 964
33113 885.576 964
33115 1332.28 964
33117 1700.197 964
33119 1885.82 964
33121 1887.468 964
33123 1881.53 964
33125 1929.822 964
33127 1815.609 964
33129 1804.051 964
33131 1957.184 964
33133 2295.014 964
33135 2564.596 964
33137 2435.13 964
33139 2293.25 964
33141 2082.862 964
33143 1899.21 964
33145 1658.64 964
33147 1505.716 964
33201 1243.459 964
33203 963.834 964
33205 822.32 964
33207 743.033 964
33209 733.048 964
33211 755.776 964
33213 787.538 964
33215 956.068 964
33217 1296.3 964
33219 1630.52 964
33221 1874.088 964
33223 2042.558 964
33225 2103.462 964
33227 1990.224 964
33229 1955.312 964
33231 1963.445 964
33233 2197.145 964
33235 2436.84 964
33237 2377.291 964
33239 2229.522 964
33241 1973.9950000000001 964
33243 1835.072 964
33245 1590.451 964
33247 1419.314 964
33301 1186.892 964
33303 954.284 964
33305 813.692 964
33307 751.367 964
33309 711.993 964
33311 738.3580000000001 964
33313 720.44 964
33315 819.5889999999999 964
33317 1071.703 964
33319 1337.793 964
33321 1665.549 964
33323 1831.999 964
33325 1955.948 964
33327 1982.552 964
33329 1903.433 964
33331 1849.4569999999999 964
33333 2058.733 964
33335 2281.44 964
33337 2312.282 964
33339 2179.398 964
33341 1948.138 964
33343 1891.264 964
33345 1594.864 964
33347 1374.136 964
33401 1048.516 964
33403 813.865 964
33405 748.828 964
33407 707.187 964
33409 692.517 964
33411 735.233 964
33413 875.542 964
33415 1311.838 964
33417 1676.598 964
33419 1779.168 964
33421 1863.702 964
33423 1850.512 964
33425 1905.168 964
33427 1843.486 964
33429 1847.313 964
33431 1979.818 964
33433 2374.418 964
33435 2754.511 964
33437 2616.262 964
33439 2363.945 964
33441 2194.386 964
33443 1995.793 964
33445 1699.516 964
33447 1426.493 964
33501 1048.794 964
33503 887.035 964
33505 798.314 964
33507 755.604 964
33509 738.208 964
33511 797.444 964
33513 908.518 964
33515 1456.043 964
33517 1790.238 964
33519 1901.954 964
33521 2010.667 964
33523 2009.346 964
33525 2039.117 964
33527 2033.275 964
33529 2053.136 964
33531 2083.825 964
33533 2430.863 964
33535 2847.7509999999997 964
33537 2626.454 964
33539 2341.777 964
33541 2179.442 964
33543 2063.023 964
33545 1744.749 964
33547 1381.658 964
33601 1031.181 963
33603 836.004 963
33605 760.046 963
33607 718.06 963
33609 709.149 963
33611 764.623 963
33613 906.367 963
33615 1388.272 963
33617 1707.19 963
33619 1832.862 963
33621 1882.6 963
33623 1870.717 963
33625 1973.959 963
33627 1896.276 963
33629 1856.374 963
33631 1998.573 963
33633 2403.259 963
33635 2735.149 963
33637 2567.108 963
33639 2271.872 963
33641 2050.95 963
33643 1926.81 963
33645 1645.896 963
33647 1406.636 963
33701 1055.266 963
33703 837.987 963
33705 747.034 963
33707 716.583 963
33709 700.372 963
33711 748.98 963
33713 903.655 963
33715 1393.37 963
33717 1805.066 963
33719 1886.141 963
33721 1959.123 963
33723 1901.033 963
33725 1897.105 963
33727 1889.028 963
33729 1903.492 963
33731 2009.585 963
33733 2447.246 963
33735 2756.991 963
33737 2562.205 963
33739 2374.419 963
33741 2162.66 963
33743 1949.027 963
33745 1721.959 963
33747 1435.1490000000001 963
33801 1064.171 963
33803 859.362 963
33805 771.635 963
33807 733.831 963
33809 719.752 963
33811 761.07 963
33813 929.53 963
33815 1390.352 963
33817 1772.867 963
33819 1965.204 963
33821 2025.324 963
33823 1948.74 963
33825 1929.104 963
33827 1900.173 963
33829 1901.671 963
33831 1959.382 963
33833 2345.234 963
33835 2581.921 963
33837 2432.494 963
33839 2207.345 963
33841 2002.489 963
33843 1866.179 963
33845 1669.231 963
33847 1492.372 963
33901 1181.587 963
33903 942.64 963
33905 788.652 963
33907 731.601 963
33909 710.852 963
33911 738.563 963
33913 773.638 963
33915 964.861 963
33917 1265.987 963
33919 1604.282 963
33921 1783.176 963
33923 1842.0 963
33925 1902.759 963
33927 1925.955 963
33929 1920.062 963
33931 2017.913 963
33933 2258.981 963
33935 2476.223 963
33937 2382.325 963
33939 2187.334 963
33941 1973.4 963
33943 1793.491 963
33945 1597.779 963
33947 1443.48 963
34001 1213.998 963
34003 989.216 963
34005 817.207 963
34007 750.592 963
34009 728.25 963
34011 754.264 963
34013 735.32 963
34015 815.0889999999999 963
34017 1023.721 963
34019 1329.122 963
34021 1564.227 963
34023 1698.857 963
34025 1800.49 963
34027 1795.343 963
34029 1766.639 963
34031 1774.383 963
34033 2036.4379999999999 963
34035 2248.527 963
34037 2298.746 963
34039 2148.459 963
34041 1946.753 963
34043 1891.397 963
34045 1623.933 963
34047 1348.158 963
34101 1066.718 963
34103 843.29 963
34105 739.476 963
34107 708.647 963
34109 695.738 963
34111 766.338 963
34113 893.758 963
34115 1288.584 963
34117 1586.522 963
34119 1770.89 963
34121 1847.2450000000001 963
34123 1856.023 963
34125 1924.274 963
34127 1911.285 963
34129 1927.91 963
34131 2033.65 963
34133 2386.012 963
34135 2707.444 963
34137 2548.338 963
34139 2226.589 963
34141 2073.533 963
34143 1956.096 963
34145 1705.235 963
34147 1433.452 963
34201 1081.529 964
34203 873.332 964
34205 785.052 964
34207 734.1 964
34209 703.319 964
34211 780.568 964
34213 894.358 964
34215 1267.715 964
34217 1674.204 964
34219 1970.325 964
34221 1986.914 964
34223 2000.692 964
34225 2052.376 964
34227 2025.271 964
34229 1997.212 964
34231 2001.331 964
34233 2290.363 964
34235 2706.448 964
34237 2513.228 964
34239 2337.862 964
34241 2156.304 964
34243 2058.45 964
34245 1759.401 964
34247 1410.096 964
34301 1076.495 964
34303 852.785 964
34305 753.968 964
34307 729.947 964
34309 714.671 964
34311 766.795 964
34313 890.441 964
34315 1399.519 964
34317 1688.48 964
34319 1852.163 964
34321 1859.218 964
34323 1857.256 964
34325 1924.292 964
34327 1839.609 964
34329 1882.949 964
34331 2096.652 964
34333 2464.566 964
34335 2743.867 964
34337 2605.344 964
34339 2347.143 964
34341 2162.557 964
34343 1962.273 964
34345 1746.507 964
34347 1420.649 964
34401 1086.995 964
34403 865.84 964
34405 767.061 964
34407 733.702 964
34409 728.805 964
34411 771.688 964
34413 910.846 964
34415 1379.087 964
34417 1734.391 964
34419 1814.1299999999999 964
34421 1863.551 964
34423 1819.927 964
34425 1828.912 964
34427 1792.011 964
34429 1786.86 964
34431 1951.657 964
34433 2355.11 964
34435 2722.368 964
34437 2569.589 964
34439 2325.434 964
34441 2081.815 964
34443 1962.927 964
34445 1677.26 964
34447 1426.118 964
34501 1076.595 964
34503 855.93 964
34505 770.733 964
34507 719.718 964
34509 713.586 964
34511 771.375 964
34513 903.906 964
34515 1410.037 964
34517 1718.308 964
34519 1838.946 964
34521 1853.4379999999999 964
34523 1804.106 964
34525 1855.225 964
34527 1764.963 964
34529 1758.655 964
34531 1892.265 964
34533 2295.426 964
34535 2603.913 964
34537 2470.713 964
34539 2290.525 964
34541 2047.21 964
34543 1933.203 964
34545 1708.103 964
34547 1487.02 964
34601 1180.257 964
34603 951.092 964
34605 793.9350000000001 964
34607 722.753 964
34609 698.67 964
34611 746.08 964
34613 766.3 964
34615 992.132 964
34617 1328.559 964
34619 1669.847 964
34621 1836.739 964
34623 1926.539 964
34625 1975.169 964
34627 1890.407 964
34629 1833.164 964
34631 1866.771 964
34633 2204.12 964
34635 2651.305 964
34637 2503.425 964
34639 2279.016 964
34641 2116.799 964
34643 1937.736 964
34645 1752.828 964
34647 1517.29 964
34701 1251.626 964
34703 989.013 964
34705 839.08 964
34707 774.048 964
34709 749.208 964
34711 755.228 964
34713 743.347 964
34715 853.464 964
34717 1103.049 964
34719 1371.609 964
34721 1521.614 964
34723 1680.718 964
34725 1830.807 964
34727 1880.058 964
34729 1787.838 964
34731 1767.484 964
34733 2081.382 964
34735 2383.052 964
34737 2463.049 964
34739 2303.435 964
34741 2095.772 964
34743 1994.146 964
34745 1711.046 964
34747 1454.192 964
34801 1144.965 964
34803 881.457 964
34805 780.943 964
34807 742.904 964
34809 726.643 964
34811 779.309 964
34813 935.831 964
34815 1394.12 964
34817 1719.153 964
34819 1885.92 964
34821 1902.831 964
34823 1944.679 964
34825 1997.433 964
34827 1945.057 964
34829 1928.716 964
34831 2121.023 964
34833 2599.052 964
34835 2920.712 964
34837 2685.062 964
34839 2496.647 964
34841 2285.065 964
34843 2062.605 964
34845 1785.613 964
34847 1469.886 964
34901 1090.487 964
34903 864.671 964
34905 763.022 964
34907 732.395 964
34909 722.714 964
34911 772.458 964
34913 909.321 964
34915 1447.793 964
34917 1789.622 964
34919 1908.65 964
34921 2029.947 964
34923 1930.977 964
34925 1937.365 964
34927 1886.616 964
34929 1941.202 964
34931 2071.549 964
34933 2493.696 964
34935 2805.046 964
34937 2654.654 964
34939 2414.383 964
34941 2283.47 964
34943 2119.399 964
34945 1806.394 964
34947 1480.703 964
35001 1081.042 963
35003 867.242 963
35005 777.244 963
35007 734.198 963
35009 730.064 963
35011 776.069 963
35013 940.255 963
35015 1427.0529999999999 963
35017 1815.876 963
35019 1921.531 963
35021 1975.007 963
35023 1905.33 963
35025 1952.996 963
35027 1940.221 963
35029 1962.083 963
35031 2066.826 963
35033 2443.382 963
35035 2778.799 963
35037 2707.521 963
35039 2454.128 963
35041 2348.179 963
35043 2141.727 963
35045 1817.462 963
35047 1505.436 963
35101 1148.203 963
35103 897.618 963
35105 779.573 963
35107 722.481 963
35109 707.591 963
35111 748.095 963
35113 942.506 963
35115 1492.262 963
35117 1843.26 963
35119 1958.949 963
35121 1951.724 963
35123 1994.804 963
35125 1961.498 963
35127 1966.624 963
35129 2002.924 963
35131 2112.373 963
35133 2480.928 963
35135 2740.815 963
35137 2699.752 963
35139 2458.187 963
35141 2262.256 963
35143 2151.72 963
35145 1826.225 963
35147 1504.4 963
35201 1111.203 964
35203 918.609 964
35205 828.909 964
35207 778.819 964
35209 731.971 964
35211 755.99 964
35213 938.967 964
35215 1418.642 964
35217 1852.088 964
35219 2065.135 964
35221 2125.302 964
35223 2127.188 964
35225 2111.086 964
35227 2005.23 964
35229 1944.464 964
35231 2100.946 964
35233 2532.21 964
35235 2812.935 964
35237 2679.584 964
35239 2477.799 964
35241 2293.502 964
35243 2065.204 964
35245 1903.589 964
35247 1669.077 964
35301 1320.77 964
35303 1036.357 964
35305 880.629 964
35307 804.959 964
35309 764.784 964
35311 779.585 964
35313 811.065 964
35315 1017.359 964
35317 1387.917 964
35319 1805.756 964
35321 1954.737 964
35323 2031.782 964
35325 2184.064 964
35327 2021.541 964
35329 1857.116 964
35331 1850.289 964
35333 2229.801 964
35335 2634.806 964
35337 2561.809 964
35339 2424.654 964
35341 2252.211 964
35343 2073.716 964
35345 1811.658 964
35347 1598.863 964
35401 1286.752 964
35403 1031.85 964
35405 897.0360000000001 964
35407 813.684 964
35409 778.505 964
35411 756.349 964
35413 793.755 964
35415 869.453 964
35417 1120.222 964
35419 1475.054 964
35421 1751.435 964
35423 1860.0140000000001 964
35425 1908.445 964
35427 1949.776 964
35429 1921.054 964
35431 1914.179 964
35433 2100.159 964
35435 2452.322 964
35437 2438.636 964
35439 2354.0769999999998 964
35441 2289.2690000000002 964
35443 2195.77 964
35445 1899.751 964
35447 1557.872 964
35501 1159.356 964
35503 941.046 964
35505 813.743 964
35507 760.863 964
35509 714.97 964
35511 748.47 964
35513 927.873 964
35515 1397.3509999999999 964
35517 1769.715 964
35519 2010.114 964
35521 2127.934 964
35523 2125.946 964
35525 2107.846 964
35527 2007.977 964
35529 2052.224 964
35531 2177.118 964
35533 2511.25 964
35535 2897.42 964
35537 2814.047 964
35539 2545.596 964
35541 2366.596 964
35543 2253.482 964
35545 2009.763 964
35547 1630.123 964
35601 1206.866 964
35603 945.057 964
35605 817.972 964
35607 773.114 964
35609 747.723 964
35611 798.63 964
35613 967.534 964
35615 1452.882 964
35617 1826.978 964
35619 2076.109 964
35621 2232.973 964
35623 2168.122 964
35625 2219.991 964
35627 2115.682 964
35629 2055.649 964
35631 2114.41 964
35633 2364.499 964
35635 2759.204 964
35637 2687.977 964
35639 2586.185 964
35641 2355.378 964
35643 2178.408 964
35645 1922.29 964
35647 1625.117 964
35701 1247.071 964
35703 985.277 964
35705 825.144 964
35707 772.478 964
35709 739.971 964
35711 780.263 964
35713 909.468 964
35715 1207.014 964
35717 1595.082 964
35719 2032.449 964
35721 2172.169 964
35723 2118.392 964
35725 2176.647 964
35727 2090.7980000000002 964
35729 2056.607 964
35731 2063.279 964
35733 2294.2019999999998 964
35735 2642.955 964
35737 2771.281 964
35739 2541.029 964
35741 2433.499 964
35743 2256.312 964
35745 1961.02 964
35747 1722.383 964
35801 1314.592 964
35803 1031.319 964
35805 852.348 964
35807 788.778 964
35809 736.344 964
35811 767.34 964
35813 864.234 964
35815 1110.515 964
35817 1509.932 964
35819 1868.593 964
35821 2174.041 964
35823 2191.265 964
35825 2170.632 964
35827 2139.816 964
35829 2004.941 964
35831 2058.206 964
35833 2360.505 964
35835 2745.101 964
35837 2699.9 964
35839 2556.351 964
35841 2420.925 964
35843 2312.714 964
35845 2071.7 964
35847 1858.944 964
35901 1499.51 964
35903 1121.192 964
35905 881.705 964
35907 802.62 964
35909 757.069 964
35911 751.735 964
35913 832.889 964
35915 1068.319 964
35917 1609.796 964
35919 2178.819 964
35921 2476.007 964
35923 2508.897 964
35925 2616.178 964
35927 2607.803 964
35929 2422.653 964
35931 2257.458 964
35933 2037.523 964
35935 2004.461 964
35937 1921.422 964
35939 1883.261 964
35941 1856.487 964
35943 1808.145 964
35945 1646.408 964
35947 1531.295 964
36001 1289.975 964
36003 1053.904 964
36005 897.064 964
36007 788.299 964
36009 737.941 964
36011 713.573 964
36013 739.163 964
36015 811.4879999999999 964
36017 901.251 964
36019 1181.667 964
36021 1548.019 964
36023 1767.175 964
36025 1969.54 964
36027 2021.797 964
36029 1918.776 964
36031 1838.057 964
36033 2007.397 964
36035 2294.708 964
36037 2272.256 964
36039 2176.224 964
36041 2016.624 964
36043 1866.089 964
36045 1693.23 964
36047 1515.498 964
36101 1279.713 964
36103 1030.357 964
36105 853.722 964
36107 789.519 964
36109 728.107 964
36111 718.401 964
36113 741.071 964
36115 762.191 964
36117 1012.286 964
36119 1323.762 964
36121 1557.695 964
36123 1760.68 964
36125 1873.955 964
36127 1899.931 964
36129 1758.984 964
36131 1701.381 964
36133 1872.73 964
36135 2257.72 964
36137 2310.057 964
36139 2220.612 964
36141 2071.43 964
36143 1977.07 964
36145 1802.918 964
36147 1593.794 964
36201 1232.98 964
36203 1004.909 964
36205 850.474 964
36207 771.1 964
36209 714.498 964
36211 751.822 964
36213 792.987 964
36215 909.408 964
36217 1084.534 964
36219 1383.762 964
36221 1695.922 964
36223 1862.298 964
36225 1850.04 964
36227 1890.267 964
36229 1803.729 964
36231 1854.91 964
36233 2187.297 964
36235 2501.607 964
36237 2434.059 964
36239 2222.669 964
36241 2123.522 964
36243 2052.209 964
36245 1841.241 964
36247 1611.769 964
36301 1281.525 964
36303 998.326 964
36305 873.68 964
36307 799.321 964
36309 730.036 964
36311 767.427 964
36313 793.389 964
36315 941.913 964
36317 1170.576 964
36319 1554.554 964
36321 1880.142 964
36323 2100.549 964
36325 2213.549 964
36327 2233.95 964
36329 2166.383 964
36331 2097.569 964
36333 2394.58 964
36335 2544.739 964
36337 2563.312 964
36339 2393.884 964
36341 2162.973 964
36343 1982.953 964
36345 1796.765 964
36347 1616.652 964
36401 1287.29 963
36403 1018.949 963
36405 877.697 963
36407 807.782 963
36409 737.9689999999999 963
36411 738.474 963
36413 801.021 963
36415 972.674 963
36417 1162.299 963
36419 1512.304 963
36421 1847.3029999999999 963
36423 1980.844 963
36425 2190.261 963
36427 2166.807 963
36429 2095.082 963
36431 2191.963 963
36433 2423.121 963
36435 2596.671 963
36437 2511.504 963
36439 2325.407 963
36441 2188.365 963
36443 1996.097 963
36445 1800.844 963
36447 1562.0529999999999 963
36501 1278.052 963
36503 1025.6 963
36505 850.268 963
36507 797.152 963
36509 724.745 963
36511 760.788 963
36513 771.401 963
36515 971.4399999999999 963
36517 1218.711 963
36519 1546.384 963
36521 1851.796 963
36523 1990.749 963
36525 2118.466 963
36527 2103.87 963
36529 2040.37 963
36531 1974.51 963
36533 2285.42 963
36535 2634.638 963
36537 2604.601 963
36539 2396.956 963
36541 2091.837 963
36543 1903.7549999999999 963
36545 1708.041 963
36547 1630.053 963
36601 1490.233 963
36603 1269.917 963
36605 1078.244 963
36607 945.713 963
36609 830.772 963
36611 786.931 963
36613 811.121 963
36615 819.703 963
36617 962.707 963
36619 1116.908 963
36621 1406.222 963
36623 1711.26 963
36625 1820.968 963
36627 1929.534 963
36629 1821.668 963
36631 1838.156 963
36633 2107.601 963
36635 2438.892 963
36637 2352.588 963
36639 2202.275 963
36641 2059.58 963
36643 1909.533 963
36645 1764.562 963
36647 1564.943 963
36701 1344.716 963
36703 1071.827 963
36705 878.019 963
36707 786.7620000000001 963
36709 756.817 963
36711 728.408 963
36713 775.802 963
36715 853.4399999999999 963
36717 1035.1970000000001 963
36719 1389.441 963
36721 1637.872 963
36723 1861.876 963
36725 1826.428 963
36727 1865.786 963
36729 1896.872 963
36731 1891.614 963
36733 2177.604 963
36735 2452.125 963
36737 2484.978 963
36739 2314.679 963
36741 2154.791 963
36743 1997.442 963
36745 1802.658 963
36747 1673.667 963
36801 1408.738 963
36803 1085.61 963
36805 895.928 963
36807 807.289 963
36809 738.31 963
36811 764.556 963
36813 729.141 963
36815 789.727 963
36817 1000.447 963
36819 1231.814 963
36821 1491.348 963
36823 1739.81 963
36825 1922.61 963
36827 2026.967 963
36829 1893.244 963
36831 1821.139 963
36833 2008.998 963
36835 2331.008 963
36837 2326.625 963
36839 2283.564 963
36841 2172.956 963
36843 2069.771 963
36845 1840.422 963
36847 1595.283 963
36901 1274.64 963
36903 997.706 963
36905 868.889 963
36907 812.503 963
36909 748.565 963
36911 781.489 963
36913 888.518 963
36915 1118.286 963
36917 1458.516 963
36919 1914.659 963
36921 2233.038 963
36923 2250.527 963
36925 2240.781 963
36927 2222.417 963
36929 2279.695 963
36931 2224.99 963
36933 2512.518 963
36935 2843.735 963
36937 2737.633 963
36939 2528.003 963
36941 2404.297 963
36943 2218.559 963
36945 1944.113 963
36947 1652.185 963
37001 1261.876 963
37003 1035.572 963
37005 890.8149999999999 963
37007 838.813 963
37009 808.463 963
37011 826.094 963
37013 956.488 963
37015 1181.604 963
37017 1574.363 963
37019 2011.789 963
37021 2216.379 963
37023 2325.004 963
37025 2440.517 963
37027 2319.076 963
37029 2275.419 963
37031 2297.92 963
37033 2592.055 963
37035 2868.601 963
37037 2660.708 963
37039 2444.359 963
37041 2312.946 963
37043 2159.392 963
37045 1840.984 963
37047 1610.701 963
37101 1229.02 963
37103 1037.72 963
37105 896.9590000000001 963
37107 811.398 963
37109 800.32 963
37111 809.7330000000001 963
37113 939.312 963
37115 1186.908 963
37117 1624.79 963
37119 2092.667 963
37121 2279.463 963
37123 2324.163 963
37125 2400.714 963
37127 2391.906 963
37129 2293.307 963
37131 2343.83 963
37133 2556.817 963
37135 2652.352 963
37137 2537.139 963
37139 2431.415 963
37141 2294.465 963
37143 2165.564 963
37145 1889.171 963
37147 1659.051 963
37201 1230.494 963
37203 1015.017 963
37205 876.65 963
37207 830.556 963
37209 812.957 963
37211 842.202 963
37213 966.696 963
37215 1218.241 963
37217 1612.832 963
37219 1987.115 963
37221 2207.757 963
37223 2300.511 963
37225 2356.99 963
37227 2243.999 963
37229 2278.715 963
37231 2326.0570000000002 963
37233 2513.149 963
37235 2703.064 963
37237 2592.031 963
37239 2443.363 963
37241 2208.248 963
37243 2143.853 963
37245 1828.277 963
37247 1621.188 963
37301 1280.097 963
37303 1049.9470000000001 963
37305 924.989 963
37307 872.732 963
37309 846.684 963
37311 866.037 963
37313 1000.885 963
37315 1324.948 963
37317 1619.289 963
37319 2049.524 963
37321 2308.506 963
37323 2261.365 963
37325 2233.279 963
37327 2192.379 963
37329 2177.448 963
37331 2132.243 963
37333 2367.092 963
37335 2650.099 963
37337 2581.695 963
37339 2442.332 963
37341 2230.323 963
37343 2108.77 963
37345 1911.463 963
37347 1816.831 963
37401 1433.275 963
37403 1175.845 963
37405 1004.392 963
37407 958.928 963
37409 898.284 963
37411 947.339 963
37413 953.835 963
37415 1055.029 963
37417 1294.726 963
37419 1715.415 963
37421 2053.385 963
37423 2175.823 963
37425 2250.147 963
37427 2180.449 963
37429 2138.816 963
37431 2113.841 963
37433 2316.374 963
37435 2681.602 963
37437 2685.549 963
37439 2485.335 963
37441 2261.502 963
37443 2113.989 963
37445 1921.535 963
37447 1742.805 963
37501 1493.505 963
37503 1217.288 963
37505 1026.831 963
37507 967.757 963
37509 919.655 963
37511 923.329 963
37513 913.9689999999999 963
37515 961.549 963
37517 1179.916 963
37519 1446.17 963
37521 1702.94 963
37523 1914.896 963
37525 2167.156 963
37527 2196.352 963
37529 2178.886 963
37531 2144.253 963
37533 2265.874 963
37535 2533.724 963
37537 2485.904 963
37539 2316.321 963
37541 2134.977 963
37543 2095.288 963
37545 1801.757 963
37547 1618.763 963
37601 1346.834 963
37603 1096.078 963
37605 953.693 963
37607 906.324 963
37609 844.806 963
37611 878.532 963
37613 984.975 963
37615 1191.908 963
37617 1581.297 963
37619 2038.783 963
37621 2221.839 963
37623 2256.425 963
37625 2305.889 963
37627 2267.506 963
37629 2224.716 963
37631 2228.847 963
37633 2399.02 963
37635 2739.005 963
37637 2620.131 963
37639 2402.031 963
37641 2192.747 963
37643 2083.395 963
37645 1841.025 963
37647 1544.395 963
37701 1158.297 963
37703 994.618 963
37705 906.625 963
37707 867.339 963
37709 831.895 963
37711 873.919 963
37713 967.095 963
37715 1336.904 963
37717 1590.602 963
37719 1973.653 963
37721 2184.44 963
37723 2321.243 963
37725 2330.468 963
37727 2386.677 963
37729 2326.294 963
37731 2485.934 963
37733 2646.517 963
37735 2862.549 963
37737 2664.826 963
37739 2476.505 963
37741 2250.466 963
37743 2071.099 963
37745 1760.444 963
37747 1539.946 963
37801 1157.86 963
37803 947.798 963
37805 844.657 963
37807 830.898 963
37809 791.881 963
37811 812.52 963
37813 972.335 963
37815 1398.476 963
37817 1719.15 963
37819 2000.844 963
37821 2117.561 963
37823 2129.024 963
37825 2214.445 963
37827 2220.553 963
37829 2084.071 963
37831 2172.677 963
37833 2438.552 963
37835 2782.647 963
37837 2520.408 963
37839 2338.317 963
37841 2150.629 963
37843 1997.904 963
