mean_kwh day hour prediction date holiday
0.7728270592020592 416 4 0.7729257354123131 2010-02-21 False
0.7776100386100385 416 5 0.7758193216524675 2010-02-21 False
0.8421731016731018 416 6 0.818473878797621 2010-02-21 False
1.0027662483912485 416 7 1.0064907571130044 2010-02-21 False
1.2188939832689831 416 8 1.2061994856132454 2010-02-21 False
1.6119116795366797 416 9 1.5978751004661629 2010-02-21 False
1.8566750321750325 416 10 1.8391936987622568 2010-02-21 False
1.9181866151866152 416 11 1.918447677222312 2010-02-21 False
1.977763191763192 416 12 1.9294867384664844 2010-02-21 False
1.906027187902188 416 13 1.89172062369394 2010-02-21 False
1.837057271557272 416 14 1.83188249477576 2010-02-21 False
1.8147672136422133 416 15 1.802989712264909 2010-02-21 False
1.8894250321750323 416 16 1.9165211380806944 2010-02-21 False
2.1358994530244533 416 17 2.141485452499598 2010-02-21 False
2.384368725868726 416 18 2.364550393827359 2010-02-21 False
2.278971685971686 416 19 2.255572094518566 2010-02-21 False
2.110689671814672 416 20 2.0793012377431284 2010-02-21 False
1.8998758043758044 416 21 1.8835725767561484 2010-02-21 False
1.7028828828828828 416 22 1.6530170390612442 2010-02-21 False
1.6020537323037325 416 23 1.538348979263784 2010-02-21 False
1.3274813384813384 417 0 1.2972051117183734 2010-02-22 False
1.088810167310167 417 1 1.0629575630927504 2010-02-22 False
0.9243719433719432 417 2 0.9033361195949206 2010-02-22 False
0.8305222007722007 417 3 0.8209318437550233 2010-02-22 False
0.7761579794079794 417 4 0.771900016074586 2010-02-22 False
0.772201093951094 417 5 0.7634653592669989 2010-02-22 False
0.7978973616473616 417 6 0.7989548304131169 2010-02-22 False
0.8873124195624195 417 7 0.8911927342870922 2010-02-22 False
1.0508655083655083 417 8 1.064179713872368 2010-02-22 False
1.358385135135135 417 9 1.3702227937630604 2010-02-22 False
1.6366898326898327 417 10 1.618904677704549 2010-02-22 False
1.83929407979408 417 11 1.7784033113647324 2010-02-22 False
1.9754876126126124 417 12 1.8914872207040667 2010-02-22 False
1.9233363899613896 417 13 1.864786690242726 2010-02-22 False
1.7625572715572717 417 14 1.7035404275839898 2010-02-22 False
1.6625378056628055 417 15 1.6396183893264746 2010-02-22 False
1.6911386743886745 417 16 1.7018458447194986 2010-02-22 False
1.917611647361648 417 17 1.8950363285645395 2010-02-22 False
2.259010135135135 417 18 2.15422070406687 2010-02-22 False
2.2506179214929216 417 19 2.094648288056583 2010-02-22 False
2.1095862290862293 417 20 2.008594598939077 2010-02-22 False
1.950187902187902 417 21 1.877707603279216 2010-02-22 False
1.7069028314028314 417 22 1.631406044044366 2010-02-22 False
1.4988095238095236 417 23 1.476256711139688 2010-02-22 False
1.1680741992596169 418 0 1.1663453931500245 2010-02-23 False
0.9627099629808468 418 1 0.9508268210323204 2010-02-23 False
0.8521495251891196 418 2 0.829053706383663 2010-02-23 False
0.8018620634154193 418 3 0.7733555233960443 2010-02-23 False
0.776483663286657 418 4 0.7428853513426595 2010-02-23 False
0.8025646225655882 418 5 0.7614791767165139 2010-02-23 False
0.95593899887333 418 6 0.8966694002251165 2010-02-23 False
1.3954281345565749 418 7 1.2035848207107251 2010-02-23 False
1.6490513439562209 418 8 1.4761554912365331 2010-02-23 False
1.8512404635441817 418 9 1.7581670686605566 2010-02-23 False
1.9362803798487045 418 10 1.885316931982634 2010-02-23 False
1.9777011105746016 418 11 1.956580800771828 2010-02-23 False
2.013013198132948 418 12 2.02151053223991 2010-02-23 False
1.938002253339772 418 13 1.921291365171249 2010-02-23 False
1.8824508289071304 418 14 1.9058144396205177 2010-02-23 False
1.9643201352003865 418 15 1.965088760250844 2010-02-23 False
2.1285871559633027 418 16 2.129906094227368 2010-02-23 False
2.340434733623048 418 17 2.3489676796912686 2010-02-23 False
2.45472251730243 418 18 2.411935198584981 2010-02-23 False
2.4110375020119106 418 19 2.297484643833414 2010-02-23 False
2.2369002092386934 418 20 2.1456063675832127 2010-02-23 False
2.0741345565749234 418 21 1.996955459077021 2010-02-23 False
1.7652055367777242 418 22 1.6976221257436888 2010-02-23 False
1.5245266376951554 418 23 1.5078787586428686 2010-02-23 False
1.1663066022544284 419 0 1.170882901721087 2010-02-24 False
0.971469082125604 419 1 0.9499099244008364 2010-02-24 False
0.8727304347826087 419 2 0.8518399549622004 2010-02-24 False
0.8236843800322061 419 3 0.7973395528389898 2010-02-24 False
0.794397423510467 419 4 0.7650912015441531 2010-02-24 False
0.827038808373591 419 5 0.791529194145086 2010-02-24 False
1.0107304347826087 419 6 0.938906707415152 2010-02-24 False
1.455029307568438 419 7 1.3015854913945633 2010-02-24 False
1.700438003220612 419 8 1.559501367218916 2010-02-24 False
1.8950640901771336 419 9 1.8117146533697923 2010-02-24 False
1.9719458937198069 419 10 1.9575177738459064 2010-02-24 False
1.9909737520128823 419 11 1.9592497989383943 2010-02-24 False
2.0662619967793883 419 12 1.998081389737816 2010-02-24 False
2.026590660225443 419 13 1.9213873250764035 2010-02-24 False
2.008720933977456 419 14 1.8980804246421104 2010-02-24 False
2.1573847020933976 419 15 1.9410826765320888 2010-02-24 False
2.346634299516908 419 16 2.065786713849123 2010-02-24 False
2.536255072463768 419 17 2.288945472092649 2010-02-24 False
2.496867954911433 419 18 2.450341483030401 2010-02-24 False
2.425894041867955 419 19 2.3751491072864725 2010-02-24 False
2.3150739130434785 419 20 2.211750844458742 2010-02-24 False
2.104402898550725 419 21 2.037818883705967 2010-02-24 False
1.7779644122383251 419 22 1.7487210873411612 2010-02-24 False
1.5212789049919484 419 23 1.5319213447000162 2010-02-24 False
1.163187952971493 420 0 1.1732343574071096 2010-02-25 False
0.9545883395071668 420 1 0.9368655299983916 2010-02-25 False
0.8616455145756161 420 2 0.8237170661090558 2010-02-25 False
0.819904010307618 420 3 0.7801008525012064 2010-02-25 False
0.7942641327105813 420 4 0.7605708541096993 2010-02-25 False
0.8199885649863102 420 5 0.7846002895287116 2010-02-25 False
0.9875234337252377 420 6 0.926199774811002 2010-02-25 False
1.4513612497986794 420 7 1.3061177416760494 2010-02-25 False
1.6702884522467385 420 8 1.5873022358050506 2010-02-25 False
1.8480331776453536 420 9 1.848095705324112 2010-02-25 False
1.8904599774520856 420 10 1.9239229531928583 2010-02-25 False
1.9364493477210505 420 11 1.9686725108573269 2010-02-25 False
2.0043159929135124 420 12 2.0061468553964934 2010-02-25 False
1.9640605572555965 420 13 1.9142744088788808 2010-02-25 False
1.9428122080850376 420 14 1.860485443139778 2010-02-25 False
2.00756224834917 420 15 1.910626186263471 2010-02-25 False
2.2038605250442904 420 16 2.05230030561364 2010-02-25 False
2.453534707682397 420 17 2.3129012385394887 2010-02-25 False
2.461707843453052 420 18 2.458302718352903 2010-02-25 False
2.3751339990336606 420 19 2.3656548174360625 2010-02-25 False
2.2597025285875345 420 20 2.2095788965739103 2010-02-25 False
2.0649710098244483 420 21 2.03204230336175 2010-02-25 False
1.782555483974875 420 22 1.737846228084285 2010-02-25 False
1.532900789177001 420 23 1.536567797973299 2010-02-25 False
1.1743450942484293 421 0 1.1937533783783782 2010-02-26 False
0.9741548251973576 421 1 0.9720236486486488 2010-02-26 False
0.8681464475592073 421 2 0.848890283140283 2010-02-26 False
0.8176753665216691 421 3 0.8013840090090091 2010-02-26 False
0.7935157080715322 421 4 0.7690960424710425 2010-02-26 False
0.825285967456098 421 5 0.7986082689832691 2010-02-26 False
0.9990779764781698 421 6 0.9523642213642216 2010-02-26 False
1.451762365071693 421 7 1.305852799227799 2010-02-26 False
1.6715809569840503 421 8 1.5919488416988417 2010-02-26 False
1.8484668922184635 421 9 1.902171492921493 2010-02-26 False
1.8981511197035603 421 10 2.004298423423424 2010-02-26 False
1.910246818108587 421 11 2.009957046332046 2010-02-26 False
1.975517319155792 421 12 2.03510859073359 2010-02-26 False
1.9217502819397447 421 13 1.9272710746460744 2010-02-26 False
1.8808736909940391 421 14 1.8641951415701408 2010-02-26 False
1.9530496213951989 421 15 1.9029313063063065 2010-02-26 False
2.124261801192202 421 16 2.077487290862291 2010-02-26 False
2.2517680038666024 421 17 2.275376447876448 2010-02-26 False
2.3691623972933784 421 18 2.4171428571428573 2010-02-26 False
2.370456420170775 421 19 2.312859555984556 2010-02-26 False
2.246386499113904 421 20 2.116904922779923 2010-02-26 False
2.076537941034316 421 21 1.9979026705276703 2010-02-26 False
1.8105368132753343 421 22 1.750741634491635 2010-02-26 False
1.5641833413887547 421 23 1.5912469433719432 2010-02-26 False
1.2016611889801836 422 0 1.229023166023166 2010-02-27 False
0.971022071854358 422 1 0.9938663127413128 2010-02-27 False
0.8610046721443531 422 2 0.8741348133848132 2010-02-27 False
0.8231657805703237 422 3 0.808990990990991 2010-02-27 False
0.7975012083131948 422 4 0.774219111969112 2010-02-27 False
0.8120950539713226 422 5 0.8108281853281853 2010-02-27 False
0.9691717415820846 422 6 0.9681089124839124 2010-02-27 False
1.418801997744482 422 7 1.2800826898326898 2010-02-27 False
1.6476492669566616 422 8 1.5710225225225227 2010-02-27 False
1.8323908490414047 422 9 1.897629021879022 2010-02-27 False
1.8879150958595137 422 10 2.0064157014157016 2010-02-27 False
1.896124214596424 422 11 2.0443363899613898 2010-02-27 False
1.9277425487352988 422 12 2.0616436615186613 2010-02-27 False
1.8704482036410504 422 13 1.997154761904762 2010-02-27 False
1.852994844530369 422 14 1.9203577863577863 2010-02-27 False
1.902361527307878 422 15 1.914793918918919 2010-02-27 False
2.043561462864508 422 16 2.0255822072072074 2010-02-27 False
2.163808280973095 422 17 2.2220912162162163 2010-02-27 False
2.3150581601417755 422 18 2.393948680823681 2010-02-27 False
2.3250286772998225 422 19 2.322380308880309 2010-02-27 False
2.1928532302239407 422 20 2.0759406370656373 2010-02-27 False
1.9951690027388431 422 21 2.008426962676962 2010-02-27 False
1.757609312067021 422 22 1.7617593307593309 2010-02-27 False
1.6418733687771871 422 23 1.6459921171171172 2010-02-27 False
1.3202336072176577 423 0 1.317509813384813 2010-02-28 False
1.0599866280006445 423 1 1.0671578185328183 2010-02-28 False
0.9051230868374416 423 2 0.890608268983269 2010-02-28 False
0.8259275012083133 423 3 0.8117437258687259 2010-02-28 False
0.7690099887224101 423 4 0.7728270592020592 2010-02-28 False
0.7711912357016272 423 5 0.7776100386100385 2010-02-28 False
0.8221446753665216 423 6 0.8421731016731018 2010-02-28 False
1.001554857419043 423 7 1.0027662483912485 2010-02-28 False
1.234922506847108 423 8 1.2188939832689831 2010-02-28 False
1.592225874013211 423 9 1.6119116795366797 2010-02-28 False
1.7891720637989366 423 10 1.8566750321750325 2010-02-28 False
1.8772493958434024 423 11 1.9181866151866152 2010-02-28 False
1.9227352988561304 423 12 1.977763191763192 2010-02-28 False
1.8986048010310936 423 13 1.906027187902188 2010-02-28 False
1.806176252618012 423 14 1.837057271557272 2010-02-28 False
1.7990090220718544 423 15 1.8147672136422133 2010-02-28 False
1.8565980344772028 423 16 1.8894250321750323 2010-02-28 False
1.934677299822781 423 17 2.1358994530244533 2010-02-28 False
2.2532336072176573 423 18 2.384368725868726 2010-02-28 False
2.2208535524407926 423 19 2.278971685971686 2010-02-28 False
2.0797657483486387 423 20 2.110689671814672 2010-02-28 False
1.893274528757854 423 21 1.8998758043758044 2010-02-28 False
1.6667061382310293 423 22 1.7028828828828828 2010-02-28 False
1.5526136619945223 423 23 1.6020537323037325 2010-02-28 False
1.2908809408732076 424 0 1.3274813384813384 2010-03-01 False
1.069950378604801 424 1 1.088810167310167 2010-03-01 False
0.922631706138231 424 2 0.9243719433719432 2010-03-01 False
0.8372656677944257 424 3 0.8305222007722007 2010-03-01 False
0.7835849846946995 424 4 0.7761579794079794 2010-03-01 False
0.7792329627839537 424 5 0.772201093951094 2010-03-01 False
0.8040376993716771 424 6 0.7978973616473616 2010-03-01 False
0.8926019010794265 424 7 0.8873124195624195 2010-03-01 False
1.0537976478169808 424 8 1.0508655083655083 2010-03-01 False
1.3651934912195909 424 9 1.358385135135135 2010-03-01 False
1.598944900918318 424 10 1.6366898326898327 2010-03-01 False
1.7384153375221525 424 11 1.83929407979408 2010-03-01 False
1.878823425165136 424 12 1.9754876126126124 2010-03-01 False
1.8250040277106487 424 13 1.9233363899613896 2010-03-01 False
1.6841791525696794 424 14 1.7625572715572717 2010-03-01 False
1.606960528435637 424 15 1.6625378056628055 2010-03-01 False
1.6513879490897376 424 16 1.6911386743886745 2010-03-01 False
1.8099442564846144 424 17 1.917611647361648 2010-03-01 False
2.109901723860158 424 18 2.259010135135135 2010-03-01 False
2.220050588045755 424 19 2.2506179214929216 2010-03-01 False
2.096672627678428 424 20 2.1095862290862293 2010-03-01 False
1.9259060737876592 424 21 1.950187902187902 2010-03-01 False
1.651394876752054 424 22 1.7069028314028314 2010-03-01 False
1.4593433220557437 424 23 1.4988095238095236 2010-03-01 False
1.1487221327319588 425 0 1.1680741992596169 2010-03-02 False
0.9455744201030928 425 1 0.9627099629808468 2010-03-02 False
0.8335784471649483 425 2 0.8521495251891196 2010-03-02 False
0.7875322164948454 425 3 0.8018620634154193 2010-03-02 False
0.7632400128865978 425 4 0.776483663286657 2010-03-02 False
0.7886192010309278 425 5 0.8025646225655882 2010-03-02 False
0.9467155283505154 425 6 0.95593899887333 2010-03-02 False
1.3538171713917524 425 7 1.3954281345565749 2010-03-02 False
1.5996190399484536 425 8 1.6490513439562209 2010-03-02 False
1.776446037371134 425 9 1.8512404635441817 2010-03-02 False
1.8378896585051545 425 10 1.9362803798487045 2010-03-02 False
1.8354518363402064 425 11 1.9777011105746016 2010-03-02 False
1.840981636597938 425 12 2.013013198132948 2010-03-02 False
1.7780691043814434 425 13 1.938002253339772 2010-03-02 False
1.7117707796391757 425 14 1.8824508289071304 2010-03-02 False
1.7787239046391752 425 15 1.9643201352003865 2010-03-02 False
1.972552351804124 425 16 2.1285871559633027 2010-03-02 False
2.140451353092783 425 17 2.340434733623048 2010-03-02 False
2.261726804123711 425 18 2.45472251730243 2010-03-02 False
2.335044780927835 425 19 2.4110375020119106 2010-03-02 False
2.180472615979381 425 20 2.2369002092386934 2010-03-02 False
2.011259181701031 425 21 2.0741345565749234 2010-03-02 False
1.7220452641752575 425 22 1.7652055367777242 2010-03-02 False
1.4925576675257732 425 23 1.5245266376951554 2010-03-02 False
1.1366182345360825 426 0 1.1663066022544284 2010-03-03 False
0.936853737113402 426 1 0.971469082125604 2010-03-03 False
0.8456150128865979 426 2 0.8727304347826087 2010-03-03 False
0.7990734536082474 426 3 0.8236843800322061 2010-03-03 False
0.7799027061855671 426 4 0.794397423510467 2010-03-03 False
0.8035430090206186 426 5 0.827038808373591 2010-03-03 False
0.9834990335051548 426 6 1.0107304347826087 2010-03-03 False
1.4096567332474226 426 7 1.455029307568438 2010-03-03 False
1.61805106314433 426 8 1.700438003220612 2010-03-03 False
1.7994328286082475 426 9 1.8950640901771336 2010-03-03 False
1.850030605670103 426 10 1.9719458937198069 2010-03-03 False
1.8581894329896904 426 11 1.9909737520128823 2010-03-03 False
1.8840670103092785 426 12 2.0662619967793883 2010-03-03 False
