Time sum_kwh count_users mean_kwh day hour prediction
43709 4472.664000000001 6203 0.721048524907303 437 4 0.7409930712213987
43711 4527.254 6203 0.7298491052716427 437 5 0.7391672574927489
43713 4916.274 6203 0.7925639206835403 437 6 0.7913515952304221
43715 5944.746 6203 0.9583662743833627 437 7 0.978250241701579
43717 7657.9 6203 1.234547799451878 437 8 1.2623256525942637
43719 9613.4 6203 1.5497984846042236 437 9 1.581113760876571
43721 10616.779 6203 1.711555537643076 437 10 1.7559031582339673
43723 11000.723 6203 1.7734520393358053 437 11 1.782950209474702
43725 11328.776 6203 1.8263382234402707 437 12 1.847520464067032
43727 10907.86 6203 1.7584813799774304 437 13 1.8076129552046407
43729 10648.298 6203 1.7166367886506528 437 14 1.7227847244601997
43731 10215.582 6203 1.646877639851685 437 15 1.6982241379310343
43733 10649.391 6203 1.7168129937127197 437 16 1.8036311633902675
43735 11773.223 6203 1.89798855392552 437 17 1.96304560103126
43737 12573.747 6203 2.027042882476221 437 18 2.1845422172091524
43739 13221.202 6203 2.1314206029340643 437 19 2.255856429262004
43741 12369.25 6203 1.9940754473641784 437 20 2.079626651627457
43743 11248.008000000002 6203 1.813317427051427 437 21 1.8622362230099905
43745 9863.197 6203 1.5900688376591972 437 22 1.64692152755398
43747 9113.319 6203 1.4691792680960825 437 23 1.5158474057363842
43801 7481.422 6203 1.2060973722392392 438 0 1.2490563970351274
43803 6093.832 6203 0.9824007738191198 438 1 1.0171269738962294
43805 5207.179 6203 0.8394613896501693 438 2 0.8701166612955203
43807 4728.0470000000005 6203 0.7622194099629213 438 3 0.7910530132130196
43809 4482.98 6203 0.7227115911655649 438 4 0.7484680953915567
43811 4466.27 6203 0.7200177333548283 438 5 0.7436385755720271
43813 4712.798 6203 0.7597610833467676 438 6 0.7801102159200772
43815 5411.817 6203 0.8724515556988554 438 7 0.8775398001933612
43817 6581.546 6203 1.0610262776076094 438 8 1.0791699967773123
43819 8524.561 6203 1.3742642269869418 438 9 1.3556854656783757
43821 9718.417 6203 1.5667285184588102 438 10 1.5796400257815015
43823 10162.547 6203 1.6383277446396902 438 11 1.6738628746374478
43825 10618.242 6203 1.7117913912622924 438 12 1.8007774734128263
43827 10309.695 6203 1.6620498146058358 438 13 1.7460074121817597
43829 9425.322 6203 1.5194779945187813 438 14 1.5801359974218498
43831 8943.27 6203 1.441765274867 438 15 1.5039342571704803
43833 8855.34 6203 1.4275898758665162 438 16 1.5587391234289396
43835 9534.111 6203 1.5370161212316622 438 17 1.70794247502417
43837 10890.318 6203 1.7556533935192649 438 18 1.994955849178215
43839 12459.209 6203 2.008577946155086 438 19 2.1352926200451177
43841 11990.868 6203 1.933075608576495 438 20 2.032344827586207
43843 11293.523 6203 1.8206550056424315 438 21 1.895448114727683
43845 9749.41 6203 1.5717249717878443 438 22 1.6196566226232678
43847 8540.577 6203 1.3768462034499436 438 23 1.4027399291008702
43901 6693.435 6201 1.0794121915820027 439 0 1.1086973896229455
43903 5524.676 6201 0.8909330753104338 439 1 0.9140873348372542
43905 4914.355 6201 0.7925100790195129 439 2 0.8097447631324525
43907 4586.282 6201 0.7396036123205935 439 3 0.7726100547856913
43909 4437.421 6201 0.7155976455410418 439 4 0.7469287786013536
43911 4588.571 6201 0.7399727463312369 439 5 0.763900741218176
43913 5510.169 6201 0.8885936139332365 439 6 0.928562197873026
43915 7919.094 6201 1.2770672472181903 439 7 1.326962455688044
43917 9508.992 6201 1.5334610546686018 439 8 1.5780883016435707
43919 10224.396 6201 1.6488301886792454 439 9 1.753437640992588
43921 10521.569 6201 1.6967535881309466 439 10 1.8207658717370283
43923 10483.086 6201 1.6905476536042572 439 11 1.8128951015146637
43925 10747.883 6201 1.733249959683922 439 12 1.846076055430229
43927 10368.607 6201 1.6720862764070312 439 13 1.7552104415082177
43929 10305.083 6201 1.6618421222383488 439 14 1.6828251691911054
43931 10805.525 6201 1.742545557168199 439 15 1.7469946825652594
43933 11776.405 6201 1.8991138526044185 439 16 1.9404740573638413
43935 12705.667 6201 2.0489706498951783 439 17 2.128106187560425
43937 12981.194 6201 2.093403322044832 439 18 2.193867869803416
43939 13964.059 6201 2.2519043702628605 439 19 2.3419817918143733
43941 13226.251 6201 2.132922270601516 439 20 2.1879063809216888
43943 12139.951 6201 1.9577408482502825 439 21 2.013116339026748
43945 10411.916 6201 1.679070472504435 439 22 1.7042495971640348
43947 8986.497 6201 1.4492012578616351 439 23 1.4859903319368355
44001 6766.5650000000005 6198 1.0917336237495967 440 0 1.1292747784045123
44003 5543.426 6198 0.8943894804775735 440 1 0.9238491539081388
44005 4951.328 6198 0.7988589867699257 440 2 0.8345821112006447
44007 4685.933 6198 0.7560395288802839 440 3 0.793607574536664
44009 4536.154 6198 0.7318738302678284 440 4 0.763896212731668
44011 4718.502 6198 0.7612942884801549 440 5 0.7937136180499598
44013 5694.912 6198 0.9188305905130688 440 6 0.9759021756647864
44015 8141.192999999999 6198 1.3135193610842206 440 7 1.3932778404512491
44017 9616.971 6198 1.551624878993224 440 8 1.6207853344077356
44019 10486.736 6198 1.6919548241368183 440 9 1.7779592264302984
44021 11005.807 6198 1.7757029686995809 440 10 1.8167234488315875
44023 10975.139 6198 1.7707549209422393 440 11 1.7857286059629331
44025 11337.583 6198 1.829232494353017 440 12 1.8410881547139408
44027 10934.308 6198 1.7641671506937724 440 13 1.726734085414988
44029 10897.382 6198 1.7582094223943208 440 14 1.686159548751007
44031 11463.716 6198 1.8495830913197808 440 15 1.7466931506849317
44033 12387.807 6198 1.9986781219748304 440 16 1.9148992747784048
44035 12926.555 6198 2.0856010003226846 440 17 2.071384528605963
44037 13272.128 6198 2.141356566634398 440 18 2.148620789685737
44039 13603.901 6198 2.194885608260729 440 19 2.2955476228847704
44041 12709.074 6198 2.050512100677638 440 20 2.190604029008864
44043 11708.069 6198 1.88900758309132 440 21 2.0266800966962126
44045 10198.466 6198 1.6454446595676024 440 22 1.681811120064464
44047 9267.928 6198 1.4953094546627943 440 23 1.4404559226430296
44101 7282.072 6198 1.1749067441110037 441 0 1.084441991621012
44103 5842.152 6198 0.9425866408518876 441 1 0.8946282629713181
44105 5041.426 6198 0.8133956114875767 441 2 0.8008736706413149
44107 4643.439 6198 0.7491834462729914 441 3 0.7676203673864003
44109 4436.878000000001 6198 0.7158564052920298 441 4 0.7521551724137931
44111 4443.695 6198 0.7169562762181348 441 5 0.7847238156622623
44113 4777.959 6198 0.7708872216844143 441 6 0.9565733161456657
44115 5505.475 6198 0.8882663762504034 441 7 1.386016919110538
44117 6855.15 6198 1.106026137463698 441 8 1.621177570093458
44119 8707.509 6198 1.4048901258470474 441 9 1.7753646471156943
44121 9887.701 6198 1.595305098418845 441 10 1.820725104737351
44123 10350.628 6198 1.669994837044208 441 11 1.78795520464067
44125 10435.149 6198 1.683631655372701 441 12 1.827979213664196
44127 9843.479 6198 1.5881702161987736 441 13 1.755136480825008
44129 8807.589 6198 1.4210372700871248 441 14 1.7358499838865613
44131 8409.699 6198 1.3568407550822847 441 15 1.7750731550112793
44133 8824.905 6198 1.4238310745401743 441 16 1.9568171124718017
44135 9826.279 6198 1.585395127460471 441 17 2.0861970673541737
44137 10980.097 6198 1.771554856405292 441 18 2.162937640992588
44139 12033.603 6198 1.941530009680542 441 19 2.3120820174025134
44141 11727.095 6198 1.8920772829945145 441 20 2.22476007089913
44143 10909.58 6198 1.7601774766053566 441 21 2.0151943280696103
44145 9268.864 6198 1.495460471119716 441 22 1.7136474379632614
44147 8374.131 6198 1.3511021297192642 441 23 1.443570899129874
44201 6644.936 6197 1.0722827174439244 442 0 1.1101925555913632
44203 5464.631 6197 0.8818187832822334 442 1 0.9124186271350304
44205 4874.741 6197 0.7866291754074553 442 2 0.8253631969062197
44207 4542.482 6197 0.7330130708407294 442 3 0.7810315823396713
44209 4392.7970000000005 6197 0.7088586412780379 442 4 0.7537861746696745
44211 4547.212 6197 0.7337763433919637 442 5 0.7846284241057042
44213 5471.135 6197 0.8828683233822818 442 6 0.975524814695456
44215 7664.759 6197 1.2368499273842182 442 7 1.3939661617789236
44217 9102.048 6197 1.4687829594965305 442 8 1.5957228488559458
44219 9909.829 6197 1.5991332903017588 442 9 1.7475812117305831
44221 10510.595 6197 1.696077940939164 442 10 1.782309861424428
44223 10609.94 6197 1.7121090850411491 442 11 1.7662734450531743
44225 10842.001 6197 1.749556398257221 442 12 1.8060464067031905
44227 10712.871 6197 1.728718896240116 442 13 1.704342893973574
44229 10632.047 6197 1.7156764563498468 442 14 1.6781250402835963
44231 10904.547 6197 1.7596493464579637 442 15 1.7594814695456011
44233 11801.137 6197 1.904330643859932 442 16 1.914361263293587
44235 12365.405 6197 1.995385670485719 442 17 2.055234128262972
44237 12265.865 6197 1.9793230595449407 442 18 2.1230011279407024
44239 13160.101 6197 2.1236244957237376 442 19 2.256325330325492
44241 12690.997 6197 2.0479259319025336 442 20 2.168176603287141
44243 11764.948 6197 1.8984908826851703 442 21 2.0146023203351597
44245 9978.275 6197 1.6101783120864934 442 22 1.6885710602642603
44247 8790.358 6197 1.4184860416330485 442 23 1.4606005478569126
44301 6591.9310000000005 6196 1.0639010652033571 443 0 1.1157064323714332
44303 5338.512000000001 6196 0.8616061975468045 443 1 0.9127302917942932
44305 4730.092000000001 6196 0.7634105874757909 443 2 0.8248157343221023
44307 4401.304 6196 0.7103460296965785 443 3 0.7692809930678705
44309 4331.985000000001 6196 0.6991583279535185 443 4 0.7491349347090118
44311 4561.518 6196 0.7362036797934152 443 5 0.7782569724326939
44313 5464.121 6196 0.8818787927695287 443 6 0.9206306625826214
44315 7680.273 6196 1.2395534215622983 443 7 1.3322916330807673
44317 9173.646 6196 1.4805755326016783 443 8 1.5512864742866357
44319 9981.079 6196 1.610890735958683 443 9 1.6974791230049977
44321 10368.544 6196 1.6734254357650096 443 10 1.778436401741093
44323 10187.273 6196 1.6441693027759847 443 11 1.7742103820731905
44325 10410.306 6196 1.68016559070368 443 12 1.802501531517008
44327 10072.561 6196 1.625655422853454 443 13 1.7149837175560212
44329 10008.186 6196 1.615265655261459 443 14 1.716156537159439
44331 10446.122 6196 1.6859460942543576 443 15 1.7450630340157989
44333 11379.522 6196 1.8365916720464817 443 16 1.848972916330808
44335 12179.936 6196 1.9657740477727563 443 17 1.9762558439464772
44337 12882.676 6196 2.079192382182053 443 18 2.0849495405448977
44339 13501.323 6196 2.1790385732730795 443 19 2.2463699822666454
44341 12596.975 6196 2.033081826985152 443 20 2.080944381750766
44343 11752.112 6196 1.8967256294383477 443 21 1.9333237143317747
44345 10310.682 6196 1.6640868302130407 443 22 1.6730178945671448
44347 9451.793 6196 1.5254669141381536 443 23 1.5518457198129938
44401 7348.997 6196 1.1860873143963848 444 0 1.2357185232951795
44403 5869.255999999999 6196 0.9472653324725628 444 1 0.9875808479767856
44405 4986.833 6196 0.8048471594577146 444 2 0.8386554892793809
44407 4514.67 6196 0.7286426726920594 444 3 0.7636517813960988
44409 4318.961 6196 0.6970563266623628 444 4 0.721048524907303
44411 4341.096 6196 0.7006287927695286 444 5 0.7298491052716427
44413 4681.643 6196 0.7555911878631375 444 6 0.7925639206835403
44415 5827.643 6196 0.9405492253066494 444 7 0.9583662743833627
44417 7345.925 6196 1.1855915106520336 444 8 1.234547799451878
44419 9418.953 6196 1.5201667204648162 444 9 1.5497984846042236
44421 10341.25 6196 1.6690203357004518 444 10 1.711555537643076
44423 10508.779 6196 1.6960585861846351 444 11 1.7734520393358053
44425 10926.427 6196 1.7634646546158812 444 12 1.8263382234402707
44427 10540.882 6196 1.7012398321497744 444 13 1.7584813799774304
44429 10065.838 6196 1.6245703679793415 444 14 1.7166367886506528
44431 9817.962 6196 1.5845645577792122 444 15 1.646877639851685
44433 10238.185 6196 1.6523862169141383 444 16 1.7168129937127197
44435 10666.423 6196 1.721501452550032 444 17 1.89798855392552
44437 11205.609 6196 1.8085230794060685 444 18 2.027042882476221
44439 13055.949 6196 2.1071576823757265 444 19 2.1314206029340643
44441 12216.299 6196 1.9716428340865075 444 20 1.9940754473641784
44443 11124.454 6196 1.7954251129761136 444 21 1.813317427051427
44445 9694.07 6196 1.5645690768237572 444 22 1.5900688376591972
44447 8896.277 6196 1.4358097159457714 444 23 1.4691792680960825
44501 7156.8330000000005 6196 1.1550731116849582 445 0 1.2060973722392392
44503 5894.142 6196 0.951281794706262 445 1 0.9824007738191198
44505 5073.863 6196 0.8188933182698516 445 2 0.8394613896501693
44507 4553.898999999999 6196 0.7349740154938669 445 3 0.7622194099629213
44509 4312.736 6196 0.6960516462233699 445 4 0.7227115911655649
44511 4270.116 6196 0.6891730148482892 445 5 0.7200177333548283
44513 4480.836 6196 0.723182052937379 445 6 0.7597610833467676
44515 5082.442999999999 6196 0.8202780826339573 445 7 0.8724515556988554
44517 6243.436 6196 1.007655907036798 445 8 1.0610262776076094
44519 8008.456 6196 1.292520335700452 445 9 1.3742642269869418
44521 9188.208 6196 1.4829257585539055 445 10 1.5667285184588102
44523 10002.548 6196 1.6143557133634605 445 11 1.6383277446396902
44525 10772.234 6196 1.738578760490639 445 12 1.7117913912622924
44527 10337.003 6196 1.6683348934796645 445 13 1.6620498146058358
44529 9335.201 6196 1.5066496126533249 445 14 1.5194779945187813
44531 8726.734 6196 1.4084464170432538 445 15 1.441765274867
44533 9066.498 6196 1.463282440284054 445 16 1.4275898758665162
44535 10257.071 6196 1.6554343124596511 445 17 1.5370161212316622
44537 11769.1 6196 1.8994673983214976 445 18 1.7556533935192649
44539 12699.977 6196 2.0497057779212398 445 19 2.008577946155086
44541 12271.212 6196 1.980505487411233 445 20 1.933075608576495
44543 11192.764 6196 1.8064499677211103 445 21 1.8206550056424315
44545 9479.882 6196 1.530000322788896 445 22 1.5717249717878443
44547 8305.846 6196 1.3405174306003873 445 23 1.3768462034499436
44601 6434.48 6191 1.0393280568567274 446 0 1.0794121915820027
44603 5166.384 6191 0.8344991116136327 446 1 0.8909330753104338
44605 4639.867 6191 0.749453561621709 446 2 0.7925100790195129
44607 4339.349 6191 0.7009124535616217 446 3 0.7396036123205935
44609 4231.885 6191 0.6835543530931999 446 4 0.7155976455410418
44611 4405.081 6191 0.7115298013245034 446 5 0.7399727463312369
44613 5331.772 6191 0.8612133742529479 446 6 0.8885936139332365
44615 7634.656 6191 1.2331862380875465 446 7 1.2770672472181903
44617 8824.796 6191 1.4254233564852206 446 8 1.5334610546686018
44619 9574.786 6191 1.5465653367791956 446 9 1.6488301886792454
44621 9999.092 6191 1.6151012760458732 446 10 1.6967535881309466
44623 10090.793 6191 1.629913261185592 446 11 1.6905476536042572
44625 10494.22 6191 1.6950767242771767 446 12 1.733249959683922
44627 10074.173 6191 1.627228719108383 446 13 1.6720862764070312
44629 9890.764 6191 1.5976036181553868 446 14 1.6618421222383488
44631 10180.224 6191 1.6443585850428042 446 15 1.742545557168199
44633 11104.063 6191 1.7935814892586013 446 16 1.8991138526044185
44635 11702.577 6191 1.8902563398481669 446 17 2.0489706498951783
44637 11393.071 6191 1.840263446939105 446 18 2.093403322044832
44639 12973.236 6191 2.0954992731384268 446 19 2.2519043702628605
44641 12708.716 6191 2.0527727346147637 446 20 2.132922270601516
44643 11767.664 6191 1.9007695041188823 446 21 1.9577408482502825
44645 9838.36 6191 1.5891390728476822 446 22 1.679070472504435
44647 8482.523 6191 1.3701377806493296 446 23 1.4492012578616351
44701 6333.395 6188 1.023496283128636 447 0 1.0917336237495967
44703 5117.335 6188 0.8269772139625081 447 1 0.8943894804775735
44705 4608.148999999999 6188 0.7446911764705881 447 2 0.7988589867699257
44707 4331.733 6188 0.7000214932126697 447 3 0.7560395288802839
44709 4233.042 6188 0.6840727213962507 447 4 0.7318738302678284
44711 4408.101 6188 0.7123627989657401 447 5 0.7612942884801549
44713 5395.662 6188 0.8719557207498384 447 6 0.9188305905130688
44715 7862.577999999999 6188 1.2706170006464124 447 7 1.3135193610842206
44717 9095.065 6188 1.4697907239819006 447 8 1.551624878993224
44719 9999.532 6188 1.6159553975436327 447 9 1.6919548241368183
44721 10226.156 6188 1.6525785391079508 447 10 1.7757029686995809
44723 10294.63 6188 1.6636441499676795 447 11 1.7707549209422393
44725 10655.047 6188 1.7218886554621846 447 12 1.829232494353017
44727 10434.311 6188 1.686217032967033 447 13 1.7641671506937724
44729 10373.558 6188 1.6763991596638657 447 14 1.7582094223943208
44731 10951.554 6188 1.7698051066580478 447 15 1.8495830913197808
44733 12050.621 6188 1.947417744020685 447 16 1.9986781219748304
44735 12617.733 6188 2.0390648028442144 447 17 2.0856010003226846
44737 12419.287 6188 2.00699531351002 447 18 2.141356566634398
44739 13394.86 6188 2.164650937297996 447 19 2.194885608260729
44741 12959.468 6188 2.0942902391725924 447 20 2.050512100677638
44743 11936.425 6188 1.928963316095669 447 21 1.88900758309132
44745 10057.912 6188 1.6253897866839044 447 22 1.6454446595676024
44747 8608.429 6188 1.39114883645766 447 23 1.4953094546627943
44801 6361.286 6187 1.0281697106836916 448 0 1.1749067441110037
44803 5073.132 6187 0.8199663811217067 448 1 0.9425866408518876
44805 4567.349 6187 0.7382170680459027 448 2 0.8133956114875767
44807 4299.032999999999 6187 0.6948493615645708 448 3 0.7491834462729914
44809 4217.07 6187 0.6816017455956036 448 4 0.7158564052920298
44811 4408.756 6187 0.7125838047518992 448 5 0.7169562762181348
44813 5399.016 6187 0.8726387586875707 448 6 0.7708872216844143
44815 7787.648 6187 1.2587114918377242 448 7 0.8882663762504034
44817 9246.329 6187 1.4944769678357848 448 8 1.106026137463698
44819 10039.345 6187 1.6226515273961537 448 9 1.4048901258470474
44821 10166.259 6187 1.6431645385485696 448 10 1.595305098418845
44823 10125.084 6187 1.63650945530952 448 11 1.669994837044208
44825 10243.752 6187 1.6556896718926783 448 12 1.683631655372701
44827 9776.977 6187 1.5802451915306286 448 13 1.5881702161987736
44829 9701.283 6187 1.5680108291579116 448 14 1.4210372700871248
44831 9867.431 6187 1.5948652012283822 448 15 1.3568407550822847
44833 10961.698 6187 1.7717307257152093 448 16 1.4238310745401743
44835 11722.762 6187 1.8947409083562303 448 17 1.585395127460471
44837 11580.789 6187 1.871793922741232 448 18 1.771554856405292
44839 13066.428 6187 2.111916599321157 448 19 1.941530009680542
44841 12846.464 6187 2.076363989009213 448 20 1.8920772829945145
44843 11756.886 6187 1.9002563439469855 448 21 1.7601774766053566
44845 9920.611 6187 1.603460643284306 448 22 1.495460471119716
44847 8646.32 6187 1.397497979634718 448 23 1.3511021297192642
44901 6317.664 6188 1.0209541047188109 449 0 1.0722827174439244
44903 5083.314 6188 0.8214793148028443 449 1 0.8818187832822334
44905 4593.873 6188 0.7423841305753069 449 2 0.7866291754074553
44907 4313.196 6188 0.6970258564964447 449 3 0.7330130708407294
44909 4182.166 6188 0.6758510019392373 449 4 0.7088586412780379
44911 4364.882 6188 0.7053784744667096 449 5 0.7337763433919637
44913 5433.165 6188 0.8780163219133807 449 6 0.8828683233822818
44915 7936.365 6188 1.2825412087912087 449 7 1.2368499273842182
44917 9310.469 6188 1.504600678733032 449 8 1.4687829594965305
44919 9875.361 6188 1.5958889786683903 449 9 1.5991332903017588
44921 10140.382 6188 1.6387171945701358 449 10 1.696077940939164
44923 10159.218 6188 1.641761150614092 449 11 1.7121090850411491
44925 10328.087 6188 1.6690509049773754 449 12 1.749556398257221
44927 9880.619 6188 1.5967386877828056 449 13 1.728718896240116
44929 9906.137 6188 1.6008624757595349 449 14 1.7156764563498468
44931 10299.757 6188 1.6644726890756305 449 15 1.7596493464579637
44933 11466.2 6188 1.852973497091144 449 16 1.904330643859932
44935 12402.629 6188 2.0043033290239176 449 17 1.995385670485719
44937 12388.223 6188 2.001975274725275 449 18 1.9793230595449407
44939 13120.384 6188 2.12029476405947 449 19 2.1236244957237376
44941 12638.22 6188 2.04237556561086 449 20 2.0479259319025336
44943 11659.669 6188 1.8842386877828052 449 21 1.8984908826851703
44945 9789.677 6188 1.5820421784098253 449 22 1.6101783120864934
44947 8615.724 6188 1.392327731092437 449 23 1.4184860416330485
45001 6416.331 6187 1.037066591239696 450 0 1.0639010652033571
45003 5171.196 6187 0.8358163892031679 450 1 0.8616061975468045
45005 4653.6720000000005 6187 0.7521693874252465 450 2 0.7634105874757909
45007 4398.107 6187 0.710862615160821 450 3 0.7103460296965785
45009 4227.601000000001 6187 0.6833038629384194 450 4 0.6991583279535185
45011 4415.874 6187 0.7137342815581057 450 5 0.7362036797934152
45013 5296.293 6187 0.8560357200581865 450 6 0.8818787927695287
45015 7707.019 6187 1.2456794892516567 450 7 1.2395534215622983
45017 9041.549 6187 1.4613785356392437 450 8 1.4805755326016783
45019 9785.012 6187 1.5815438823339258 450 9 1.610890735958683
45021 10176.269 6187 1.6447824470664296 450 10 1.6734254357650096
45023 9970.454 6187 1.611516728624535 450 11 1.6441693027759847
45025 10317.24 6187 1.66756748020042 450 12 1.68016559070368
45027 10087.246 6187 1.6303937287861645 450 13 1.625655422853454
45029 9781.296 6187 1.5809432681428803 450 14 1.615265655261459
45031 9811.354 6187 1.585801519314692 450 15 1.6859460942543576
45033 10532.927 6187 1.7024288023274607 450 16 1.8365916720464817
45035 11134.105 6187 1.7995967350897042 450 17 1.9657740477727563
45037 11372.38 6187 1.838108938096008 450 18 2.079192382182053
45039 12780.21 6187 2.065655406497495 450 19 2.1790385732730795
45041 12220.064 6187 1.9751194439954745 450 20 2.033081826985152
45043 11260.839 6187 1.8200806529820592 450 21 1.8967256294383477
45045 9800.773 6187 1.5840913205107483 450 22 1.6640868302130407
45047 8828.067 6187 1.4268736059479552 450 23 1.5254669141381536
45101 6975.068 6187 1.1273748181671246 451 0 1.1860873143963848
45103 5611.141 6187 0.9069243575238404 451 1 0.9472653324725628
45105 4828.016 6187 0.7803484726038468 451 2 0.8048471594577146
45107 4315.972 6187 0.697587198965573 451 3 0.7286426726920594
45109 4121.944 6187 0.6662266041700339 451 4 0.6970563266623628
45111 4156.322 6187 0.6717830935833199 451 5 0.7006287927695286
45113 4548.851000000001 6187 0.7352272506869243 451 6 0.7555911878631375
45115 5606.98 6187 0.9062518183287538 451 7 0.9405492253066494
45117 7212.758 6187 1.1657924680782286 451 8 1.1855915106520336
45119 8983.720000000001 6187 1.452031679327623 451 9 1.5201667204648162
45121 10052.015 6187 1.624699369646032 451 10 1.6690203357004518
45123 10197.451 6187 1.6482060772587686 451 11 1.6960585861846351
45125 10539.558 6187 1.703500565702279 451 12 1.7634646546158812
45127 10142.833 6187 1.6393782123807985 451 13 1.7012398321497744
45129 9622.067 6187 1.5552072086633262 451 14 1.6245703679793415
45131 9422.392 6187 1.5229338936479715 451 15 1.5845645577792122
45133 9830.302 6187 1.588864069823824 451 16 1.6523862169141383
45135 10535.387 6187 1.702826410214967 451 17 1.721501452550032
45137 10944.804 6187 1.7690001616292226 451 18 1.8085230794060685
45139 12440.463 6187 2.010742363019234 451 19 2.1071576823757265
45141 12081.655 6187 1.952748504929691 451 20 1.9716428340865075
45143 10725.859 6187 1.7336122514950705 451 21 1.7954251129761136
45145 9273.206 6187 1.4988210764506222 451 22 1.5645690768237572
45147 8372.545 6187 1.3532479392274124 451 23 1.4358097159457714
45201 3547.675 6187 0.5734079521577502 452 0 1.1550731116849582
45203 3144.56 6187 0.5082527881040892 452 1 0.951281794706262
45205 5451.032999999999 6187 0.881046225957653 452 2 0.8188933182698516
45207 4792.903 6187 0.7746731857119767 452 3 0.7349740154938669
45209 4292.76 6187 0.6938354614514305 452 4 0.6960516462233699
45211 4196.521 6187 0.6782804267011475 452 5 0.6891730148482892
45213 4248.329 6187 0.6866541134637142 452 6 0.723182052937379
45215 4667.295 6187 0.7543712623242282 452 7 0.8202780826339573
45217 5708.52 6187 0.9226636495878456 452 8 1.007655907036798
45219 6909.904 6187 1.116842411508001 452 9 1.292520335700452
45221 8295.041000000001 6187 1.3407210279618558 452 10 1.4829257585539055
45223 9371.254 6187 1.5146684984645225 452 11 1.6143557133634605
45225 10264.3 6187 1.6590108291579115 452 12 1.738578760490639
45227 10182.399 6187 1.6457732342007434 452 13 1.6683348934796645
45229 9457.725 6187 1.5286447389688056 452 14 1.5066496126533249
45231 8778.633 6187 1.4188836269597542 452 15 1.4084464170432538
45233 8743.506000000001 6187 1.413206077258769 452 16 1.463282440284054
45235 9245.613 6187 1.4943612413124294 452 17 1.6554343124596511
45237 9813.548 6187 1.586156133828996 452 18 1.8994673983214976
45239 10107.851 6187 1.633724098917084 452 19 2.0497057779212398
45241 11245.375 6187 1.817581218684338 452 20 1.980505487411233
45243 10960.185 6187 1.7714861807014708 452 21 1.8064499677211103
45245 9722.162 6187 1.5713854856958138 452 22 1.530000322788896
45247 7870.334000000001 6187 1.272075965734605 452 23 1.3405174306003873
45301 6596.655 6186 1.0663845780795345 453 0 1.0393280568567274
45303 5224.214 6186 0.8445221467830585 453 1 0.8344991116136327
45305 4608.146 6186 0.744931458131264 453 2 0.749453561621709
45307 4259.775 6186 0.6886154219204655 453 3 0.7009124535616217
45309 4120.156 6186 0.6660452634982218 453 4 0.6835543530931999
45311 4115.019 6186 0.6652148399612028 453 5 0.7115298013245034
45313 4750.385 6186 0.7679251535725833 453 6 0.8612133742529479
45315 6357.285 6186 1.0276891367604268 453 7 1.2331862380875465
45317 8344.376 6186 1.348913029421274 453 8 1.4254233564852206
45319 9976.698 6186 1.6127866149369543 453 9 1.5465653367791956
45321 11052.595 6186 1.7867111218881346 453 10 1.6151012760458732
45323 11558.593 6186 1.868508406078241 453 11 1.629913261185592
45325 12262.189 6186 1.982248464274168 453 12 1.6950767242771767
45327 11914.191 6186 1.9259927255092144 453 13 1.627228719108383
45329 11571.112 6186 1.870532169414808 453 14 1.5976036181553868
45331 11492.148 6186 1.8577672162948595 453 15 1.6443585850428042
45333 12238.3 6186 1.9783866795990943 453 16 1.7935814892586013
45335 12697.113 6186 2.052556256062076 453 17 1.8902563398481669
45337 11864.73 6186 1.9179970902036856 453 18 1.840263446939105
45339 11860.394 6186 1.9172961526026515 453 19 2.0954992731384268
45341 12472.655 6186 2.01627141933398 453 20 2.0527727346147637
45343 11837.92 6186 1.9136631102489488 453 21 1.9007695041188823
45345 10289.008 6186 1.6632731975428383 453 22 1.5891390728476822
45347 8409.17 6186 1.3593873262204978 453 23 1.3701377806493296
45401 6840.91 6186 1.1058697057872615 454 0 1.023496283128636
45403 5494.962 6186 0.8882900096993209 454 1 0.8269772139625081
45405 4907.65 6186 0.7933478823149046 454 2 0.7446911764705881
45407 4629.0560000000005 6186 0.7483116715163273 454 3 0.7000214932126697
45409 4409.37 6186 0.7127982541222114 454 4 0.6840727213962507
45411 4425.984 6186 0.7154839961202717 454 5 0.7123627989657401
45413 5234.437 6186 0.8461747494342062 454 6 0.8719557207498384
45415 7067.353 6186 1.1424754283866796 454 7 1.2706170006464124
45417 9175.513 6186 1.483270772712577 454 8 1.4697907239819006
45419 10611.281 6186 1.7153703524086643 454 9 1.6159553975436327
45421 11507.683 6186 1.8602785321694149 454 10 1.6525785391079508
45423 11984.01 6186 1.9372793404461688 454 11 1.6636441499676795
45425 12591.979 6186 2.0355607824118978 454 12 1.7218886554621846
45427 12279.34 6186 1.985021015195603 454 13 1.686217032967033
45429 11955.658 6186 1.9326960879405108 454 14 1.6763991596638657
45431 11882.947 6186 1.9209419657290656 454 15 1.7698051066580478
45433 12669.623 6186 2.0481123504688004 454 16 1.947417744020685
45435 13163.952 6186 2.128023278370514 454 17 2.0390648028442144
45437 12401.222 6186 2.004723892660847 454 18 2.00699531351002
45439 12490.356 6186 2.019132880698351 454 19 2.164650937297996
45441 12848.116 6186 2.0769666989977367 454 20 2.0942902391725924
45443 12152.9 6186 1.9645813126414484 454 21 1.928963316095669
45445 10658.353 6186 1.7229797930811508 454 22 1.6253897866839044
