mean_kwh day hour prediction
1.6625378056628055 417 15 1.6396183893264746
1.6911386743886745 417 16 1.7018458447194986
1.9176116473616476 417 17 1.8950363285645395
2.259010135135135 417 18 2.15422070406687
2.2506179214929216 417 19 2.094648288056583
2.1095862290862293 417 20 2.008594598939077
1.950187902187902 417 21 1.877707603279216
1.7069028314028314 417 22 1.631406044044366
1.4988095238095236 417 23 1.476256711139688
1.1680741992596169 418 0 1.1663453931500245
0.9627099629808468 418 1 0.9508268210323204
0.8521495251891196 418 2 0.829053706383663
0.8018620634154193 418 3 0.7733555233960443
0.776483663286657 418 4 0.7428853513426595
0.8025646225655882 418 5 0.7614791767165139
0.95593899887333 418 6 0.8966694002251165
1.3954281345565749 418 7 1.2035848207107251
1.6490513439562209 418 8 1.4761554912365331
1.8512404635441817 418 9 1.7581670686605566
1.9362803798487045 418 10 1.885316931982634
1.9777011105746016 418 11 1.956580800771828
2.0130131981329478 418 12 2.02151053223991
1.938002253339772 418 13 1.921291365171249
1.8824508289071304 418 14 1.9058144396205177
1.9643201352003865 418 15 1.965088760250844
2.1285871559633027 418 16 2.129906094227368
2.340434733623048 418 17 2.3489676796912686
2.45472251730243 418 18 2.411935198584981
2.4110375020119106 418 19 2.297484643833414
2.2369002092386934 418 20 2.1456063675832127
2.0741345565749234 418 21 1.9969554590770215
1.7652055367777242 418 22 1.6976221257436888
1.5245266376951554 418 23 1.5078787586428686
1.1663066022544284 419 0 1.170882901721087
0.971469082125604 419 1 0.9499099244008364
0.8727304347826087 419 2 0.8518399549622004
0.8236843800322061 419 3 0.7973395528389898
0.794397423510467 419 4 0.7650912015441531
0.827038808373591 419 5 0.791529194145086
1.0107304347826087 419 6 0.938906707415152
1.455029307568438 419 7 1.3015854913945633
1.700438003220612 419 8 1.559501367218916
1.8950640901771336 419 9 1.8117146533697923
1.9719458937198069 419 10 1.9575177738459064
1.9909737520128823 419 11 1.9592497989383943
2.0662619967793883 419 12 1.998081389737816
2.026590660225443 419 13 1.9213873250764035
2.008720933977456 419 14 1.8980804246421104
2.1573847020933976 419 15 1.9410826765320892
2.346634299516908 419 16 2.065786713849123
2.536255072463768 419 17 2.288945472092649
2.496867954911433 419 18 2.450341483030401
2.425894041867955 419 19 2.3751491072864725
2.3150739130434785 419 20 2.211750844458742
2.104402898550725 419 21 2.037818883705967
1.7779644122383251 419 22 1.7487210873411612
1.5212789049919484 419 23 1.5319213447000162
1.163187952971493 420 0 1.1732343574071096
0.9545883395071668 420 1 0.9368655299983916
0.8616455145756161 420 2 0.8237170661090558
0.819904010307618 420 3 0.7801008525012064
0.7942641327105813 420 4 0.7605708541096993
0.8199885649863102 420 5 0.7846002895287116
0.9875234337252377 420 6 0.926199774811002
1.4513612497986794 420 7 1.3061177416760494
1.6702884522467385 420 8 1.5873022358050506
1.8480331776453536 420 9 1.8480957053241116
1.8904599774520856 420 10 1.9239229531928583
1.9364493477210505 420 11 1.9686725108573269
2.0043159929135124 420 12 2.0061468553964934
1.9640605572555965 420 13 1.9142744088788808
1.9428122080850376 420 14 1.860485443139778
2.00756224834917 420 15 1.910626186263471
2.2038605250442904 420 16 2.05230030561364
2.453534707682397 420 17 2.3129012385394887
2.461707843453052 420 18 2.458302718352903
2.3751339990336606 420 19 2.3656548174360625
2.2597025285875345 420 20 2.2095788965739103
2.0649710098244483 420 21 2.03204230336175
1.782555483974875 420 22 1.737846228084285
1.532900789177001 420 23 1.536567797973299
1.1743450942484293 421 0 1.1937533783783782
0.9741548251973576 421 1 0.9720236486486488
0.8681464475592073 421 2 0.848890283140283
0.8176753665216691 421 3 0.8013840090090091
0.7935157080715322 421 4 0.7690960424710425
0.825285967456098 421 5 0.7986082689832691
0.9990779764781698 421 6 0.9523642213642216
1.451762365071693 421 7 1.305852799227799
1.6715809569840503 421 8 1.5919488416988417
1.8484668922184635 421 9 1.902171492921493
1.8981511197035603 421 10 2.004298423423424
1.910246818108587 421 11 2.009957046332046
1.975517319155792 421 12 2.03510859073359
1.9217502819397452 421 13 1.9272710746460744
1.8808736909940391 421 14 1.8641951415701412
1.9530496213951989 421 15 1.9029313063063065
2.124261801192202 421 16 2.077487290862291
2.2517680038666024 421 17 2.275376447876448
2.3691623972933784 421 18 2.4171428571428573
2.370456420170775 421 19 2.312859555984556
2.246386499113904 421 20 2.116904922779923
2.076537941034316 421 21 1.9979026705276703
1.8105368132753343 421 22 1.750741634491635
1.5641833413887547 421 23 1.5912469433719432
1.2016611889801836 422 0 1.229023166023166
0.971022071854358 422 1 0.9938663127413128
0.8610046721443531 422 2 0.8741348133848132
0.8231657805703237 422 3 0.808990990990991
0.7975012083131948 422 4 0.774219111969112
0.8120950539713226 422 5 0.8108281853281853
0.9691717415820846 422 6 0.9681089124839124
1.418801997744482 422 7 1.2800826898326898
1.6476492669566616 422 8 1.5710225225225227
1.8323908490414047 422 9 1.897629021879022
1.8879150958595137 422 10 2.0064157014157016
1.8961242145964237 422 11 2.0443363899613898
1.9277425487352988 422 12 2.0616436615186613
1.8704482036410504 422 13 1.997154761904762
1.852994844530369 422 14 1.9203577863577863
1.902361527307878 422 15 1.914793918918919
2.043561462864508 422 16 2.0255822072072074
2.163808280973095 422 17 2.2220912162162163
2.3150581601417755 422 18 2.393948680823681
2.3250286772998225 422 19 2.322380308880309
2.1928532302239407 422 20 2.0759406370656373
1.9951690027388431 422 21 2.008426962676962
1.757609312067021 422 22 1.7617593307593309
1.6418733687771871 422 23 1.6459921171171172
1.3202336072176577 423 0 1.317509813384813
1.0599866280006445 423 1 1.0671578185328183
0.9051230868374416 423 2 0.890608268983269
0.8259275012083133 423 3 0.8117437258687259
0.7690099887224101 423 4 0.7728270592020592
0.7711912357016272 423 5 0.7776100386100385
0.8221446753665216 423 6 0.8421731016731018
1.001554857419043 423 7 1.0027662483912485
1.234922506847108 423 8 1.2188939832689831
1.592225874013211 423 9 1.6119116795366797
1.7891720637989366 423 10 1.8566750321750325
1.8772493958434024 423 11 1.9181866151866152
1.9227352988561304 423 12 1.977763191763192
1.8986048010310936 423 13 1.906027187902188
1.806176252618012 423 14 1.837057271557272
1.7990090220718544 423 15 1.8147672136422135
1.8565980344772028 423 16 1.8894250321750323
1.934677299822781 423 17 2.1358994530244533
2.2532336072176573 423 18 2.384368725868726
2.2208535524407926 423 19 2.278971685971686
2.0797657483486387 423 20 2.110689671814672
1.893274528757854 423 21 1.8998758043758044
1.6667061382310293 423 22 1.7028828828828828
1.5526136619945223 423 23 1.6020537323037325
1.2908809408732076 424 0 1.3274813384813384
1.069950378604801 424 1 1.088810167310167
0.922631706138231 424 2 0.9243719433719432
0.8372656677944257 424 3 0.8305222007722007
0.7835849846946995 424 4 0.7761579794079794
0.7792329627839537 424 5 0.772201093951094
0.8040376993716771 424 6 0.7978973616473616
0.8926019010794265 424 7 0.8873124195624195
1.0537976478169808 424 8 1.0508655083655083
1.3651934912195909 424 9 1.358385135135135
1.598944900918318 424 10 1.6366898326898327
1.7384153375221525 424 11 1.83929407979408
1.878823425165136 424 12 1.9754876126126124
1.8250040277106487 424 13 1.9233363899613896
1.6841791525696794 424 14 1.7625572715572717
1.606960528435637 424 15 1.6625378056628055
1.6513879490897376 424 16 1.6911386743886745
1.8099442564846144 424 17 1.9176116473616476
2.109901723860158 424 18 2.259010135135135
2.220050588045755 424 19 2.2506179214929216
2.096672627678428 424 20 2.1095862290862293
1.9259060737876592 424 21 1.950187902187902
1.651394876752054 424 22 1.7069028314028314
1.4593433220557437 424 23 1.4988095238095236
1.1487221327319588 425 0 1.1680741992596169
0.9455744201030928 425 1 0.9627099629808468
0.8335784471649483 425 2 0.8521495251891196
0.7875322164948454 425 3 0.8018620634154193
0.7632400128865978 425 4 0.776483663286657
0.7886192010309278 425 5 0.8025646225655882
0.9467155283505154 425 6 0.95593899887333
1.3538171713917524 425 7 1.3954281345565749
1.5996190399484536 425 8 1.6490513439562209
1.776446037371134 425 9 1.8512404635441817
1.8378896585051545 425 10 1.9362803798487045
1.8354518363402064 425 11 1.9777011105746016
1.840981636597938 425 12 2.0130131981329478
1.7780691043814434 425 13 1.938002253339772
1.7117707796391757 425 14 1.8824508289071304
1.7787239046391752 425 15 1.9643201352003865
1.972552351804124 425 16 2.1285871559633027
2.140451353092783 425 17 2.340434733623048
2.261726804123711 425 18 2.45472251730243
2.335044780927835 425 19 2.4110375020119106
2.180472615979381 425 20 2.2369002092386934
2.011259181701031 425 21 2.0741345565749234
1.7220452641752575 425 22 1.7652055367777242
1.4925576675257732 425 23 1.5245266376951554
1.1366182345360825 426 0 1.1663066022544284
0.936853737113402 426 1 0.971469082125604
0.8456150128865979 426 2 0.8727304347826087
0.7990734536082474 426 3 0.8236843800322061
0.7799027061855671 426 4 0.794397423510467
0.8035430090206186 426 5 0.827038808373591
0.9834990335051548 426 6 1.0107304347826087
1.4096567332474226 426 7 1.455029307568438
1.61805106314433 426 8 1.700438003220612
1.7994328286082475 426 9 1.8950640901771336
1.850030605670103 426 10 1.9719458937198069
1.8581894329896904 426 11 1.9909737520128823
1.8840670103092785 426 12 2.0662619967793883
1.8087664304123712 426 13 2.026590660225443
1.7871905605670104 426 14 2.008720933977456
1.8765172358247424 426 15 2.1573847020933976
2.07864900128866 426 16 2.346634299516908
2.250064594072165 426 17 2.536255072463768
2.333048969072165 426 18 2.496867954911433
2.321496295103093 426 19 2.425894041867955
2.199658021907217 426 20 2.3150739130434785
2.023413176546392 426 21 2.104402898550725
1.7306689755154636 426 22 1.7779644122383251
1.4734473260309278 426 23 1.5212789049919484
1.115437802126974 427 0 1.163187952971493
0.917526748308089 427 1 0.9545883395071668
0.8234987109249113 427 2 0.8616455145756161
0.7773881727360618 427 3 0.819904010307618
0.761599097647438 427 4 0.7942641327105813
0.7849827586206897 427 5 0.8199885649863102
0.9613743151788592 427 6 0.9875234337252377
1.410498066387367 427 7 1.4513612497986794
1.634328714147599 427 8 1.6702884522467385
1.788177570093458 427 9 1.8480331776453536
1.863718337093136 427 10 1.8904599774520856
1.860062197873026 427 11 1.9364493477210505
1.8889592330003224 427 12 2.0043159929135124
1.8851848211408315 427 13 1.9640605572555965
1.8586501772478248 427 14 1.9428122080850376
1.910478085723493 427 15 2.00756224834917
2.097392039961328 427 16 2.2038605250442904
2.236724460199807 427 17 2.453534707682397
2.3156227844021915 427 18 2.461707843453052
2.33734676119884 427 19 2.3751339990336606
2.2040955526909443 427 20 2.2597025285875345
2.0265344827586205 427 21 2.0649710098244483
1.7250797615211089 427 22 1.782555483974875
1.509223332259104 427 23 1.532900789177001
1.1425749274895265 428 0 1.1743450942484293
0.9300596197228488 428 1 0.9741548251973576
0.8350647760232034 428 2 0.8681464475592073
0.7993939735739607 428 3 0.8176753665216691
0.7648200128907509 428 4 0.7935157080715322
0.7920518852723172 428 5 0.825285967456098
0.9749983886561392 428 6 0.9990779764781698
1.4030346438930068 428 7 1.451762365071693
1.6152552368675477 428 8 1.6715809569840503
1.774799709958105 428 9 1.8484668922184635
1.8260605865291653 428 10 1.8981511197035603
1.8037302610377053 428 11 1.910246818108587
1.8173374154044477 428 12 1.975517319155792
1.7041437318723818 428 13 1.9217502819397452
1.701345310989365 428 14 1.8808736909940391
1.744714631002256 428 15 1.9530496213951989
1.9111424427972927 428 16 2.124261801192202
2.060669352239768 428 17 2.2517680038666024
2.204923300032227 428 18 2.3691623972933784
2.310753464389301 428 19 2.370456420170775
2.2155199806638737 428 20 2.246386499113904
2.0201791814373187 428 21 2.076537941034316
1.7321250402835964 428 22 1.8105368132753343
1.5192012568482114 428 23 1.5641833413887547
1.1616769255559136 429 0 1.2016611889801836
0.9377924589107316 429 1 0.971022071854358
0.8388024492426684 429 2 0.8610046721443531
0.7915617144698678 429 3 0.8231657805703237
0.7736493715758943 429 4 0.7975012083131948
0.8013108282307445 429 5 0.8120950539713226
0.9561743474057364 429 6 0.9691717415820846
1.3785251369642282 429 7 1.418801997744482
1.6376413148565905 429 8 1.6476492669566616
1.807590879793748 429 9 1.8323908490414047
1.8473069610054784 429 10 1.8879150958595137
1.8321211730583309 429 11 1.8961242145964237
1.8123570737995487 429 12 1.9277425487352988
1.7247268772155977 429 13 1.8704482036410504
1.6917649049307124 429 14 1.852994844530369
1.702248308088946 429 15 1.902361527307878
1.8664872703835 429 16 2.043561462864508
2.001436351917499 429 17 2.163808280973095
2.1735681598453107 429 18 2.3150581601417755
2.264270383499839 429 19 2.3250286772998225
2.111727682887528 429 20 2.1928532302239407
1.9399685787947147 429 21 1.9951690027388431
1.7137186593619078 429 22 1.757609312067021
1.6050734772800517 429 23 1.6418733687771871
1.285076538833387 430 0 1.3202336072176577
1.010354817918144 430 1 1.0599866280006445
0.8613333870447952 430 2 0.9051230868374416
0.7779038027715115 430 3 0.8259275012083133
0.7409930712213987 430 4 0.7690099887224101
0.7391672574927489 430 5 0.7711912357016272
0.7913515952304221 430 6 0.8221446753665216
0.978250241701579 430 7 1.001554857419043
1.2623256525942637 430 8 1.234922506847108
1.581113760876571 430 9 1.592225874013211
1.7559031582339673 430 10 1.7891720637989366
1.782950209474702 430 11 1.8772493958434024
1.847520464067032 430 12 1.9227352988561304
1.8076129552046407 430 13 1.8986048010310936
1.7227847244601997 430 14 1.806176252618012
1.6982241379310343 430 15 1.7990090220718544
1.8036311633902675 430 16 1.8565980344772028
1.96304560103126 430 17 1.934677299822781
2.1845422172091524 430 18 2.2532336072176573
2.255856429262004 430 19 2.2208535524407926
2.079626651627457 430 20 2.0797657483486387
1.8622362230099905 430 21 1.893274528757854
1.64692152755398 430 22 1.6667061382310293
1.5158474057363842 430 23 1.5526136619945223
1.2490563970351274 431 0 1.2908809408732076
1.0171269738962294 431 1 1.069950378604801
0.8701166612955203 431 2 0.922631706138231
0.7910530132130196 431 3 0.8372656677944257
0.7484680953915567 431 4 0.7835849846946995
0.7436385755720271 431 5 0.7792329627839537
0.7801102159200772 431 6 0.8040376993716771
0.8775398001933612 431 7 0.8926019010794265
1.0791699967773123 431 8 1.0537976478169808
1.3556854656783757 431 9 1.3651934912195909
1.5796400257815015 431 10 1.598944900918318
1.6738628746374478 431 11 1.7384153375221525
1.8007774734128263 431 12 1.878823425165136
1.7460074121817597 431 13 1.8250040277106487
1.5801359974218498 431 14 1.6841791525696794
1.5039342571704803 431 15 1.606960528435637
1.5587391234289396 431 16 1.6513879490897376
1.70794247502417 431 17 1.8099442564846144
1.994955849178215 431 18 2.109901723860158
2.1352926200451177 431 19 2.220050588045755
2.032344827586207 431 20 2.096672627678428
1.895448114727683 431 21 1.9259060737876592
1.6196566226232678 431 22 1.651394876752054
1.4027399291008702 431 23 1.4593433220557437
1.1086973896229455 432 0 1.1487221327319588
0.9140873348372542 432 1 0.9455744201030928
0.8097447631324525 432 2 0.8335784471649483
0.7726100547856913 432 3 0.7875322164948454
0.7469287786013536 432 4 0.7632400128865978
0.763900741218176 432 5 0.7886192010309278
0.928562197873026 432 6 0.9467155283505154
1.326962455688044 432 7 1.3538171713917524
1.5780883016435707 432 8 1.5996190399484536
1.753437640992588 432 9 1.776446037371134
1.8207658717370283 432 10 1.8378896585051545
1.8128951015146637 432 11 1.8354518363402064
1.846076055430229 432 12 1.840981636597938
1.7552104415082177 432 13 1.7780691043814434
1.6828251691911054 432 14 1.7117707796391757
1.7469946825652594 432 15 1.7787239046391752
1.9404740573638413 432 16 1.972552351804124
2.128106187560425 432 17 2.140451353092783
2.193867869803416 432 18 2.261726804123711
2.3419817918143733 432 19 2.335044780927835
2.1879063809216888 432 20 2.180472615979381
2.013116339026748 432 21 2.011259181701031
1.7042495971640348 432 22 1.7220452641752575
1.4859903319368355 432 23 1.4925576675257732
1.1292747784045123 433 0 1.1366182345360825
0.9238491539081388 433 1 0.936853737113402
0.8345821112006447 433 2 0.8456150128865979
0.793607574536664 433 3 0.7990734536082474
0.763896212731668 433 4 0.7799027061855671
0.7937136180499598 433 5 0.8035430090206186
0.9759021756647864 433 6 0.9834990335051548
1.3932778404512491 433 7 1.4096567332474226
1.6207853344077356 433 8 1.61805106314433
1.7779592264302984 433 9 1.7994328286082475
1.8167234488315875 433 10 1.850030605670103
1.7857286059629331 433 11 1.8581894329896904
1.8410881547139408 433 12 1.8840670103092785
1.726734085414988 433 13 1.8087664304123712
1.686159548751007 433 14 1.7871905605670104
1.7466931506849317 433 15 1.8765172358247424
1.9148992747784048 433 16 2.07864900128866
2.071384528605963 433 17 2.250064594072165
2.148620789685737 433 18 2.333048969072165
2.2955476228847704 433 19 2.321496295103093
2.190604029008864 433 20 2.199658021907217
2.0266800966962126 433 21 2.023413176546392
1.681811120064464 433 22 1.7306689755154636
1.4404559226430296 433 23 1.4734473260309278
1.084441991621012 434 0 1.115437802126974
0.8946282629713181 434 1 0.917526748308089
0.8008736706413149 434 2 0.8234987109249113
0.7676203673864003 434 3 0.7773881727360618
0.7521551724137931 434 4 0.761599097647438
0.7847238156622623 434 5 0.7849827586206897
0.9565733161456657 434 6 0.9613743151788592
1.386016919110538 434 7 1.410498066387367
1.621177570093458 434 8 1.634328714147599
1.7753646471156943 434 9 1.788177570093458
1.820725104737351 434 10 1.863718337093136
1.78795520464067 434 11 1.860062197873026
1.827979213664196 434 12 1.8889592330003224
1.755136480825008 434 13 1.8851848211408315
1.7358499838865613 434 14 1.8586501772478248
1.7750731550112793 434 15 1.910478085723493
1.9568171124718017 434 16 2.097392039961328
2.0861970673541737 434 17 2.236724460199807
2.162937640992588 434 18 2.3156227844021915
2.3120820174025134 434 19 2.33734676119884
2.22476007089913 434 20 2.2040955526909443
2.0151943280696103 434 21 2.0265344827586205
1.7136474379632614 434 22 1.7250797615211089
1.443570899129874 434 23 1.509223332259104
1.1101925555913632 435 0 1.1425749274895265
0.9124186271350304 435 1 0.9300596197228488
0.8253631969062197 435 2 0.8350647760232034
0.7810315823396713 435 3 0.7993939735739607
0.7537861746696745 435 4 0.7648200128907509
0.7846284241057042 435 5 0.7920518852723172
0.975524814695456 435 6 0.9749983886561392
1.3939661617789236 435 7 1.4030346438930068
1.5957228488559458 435 8 1.6152552368675477
1.7475812117305831 435 9 1.774799709958105
1.782309861424428 435 10 1.8260605865291653
1.7662734450531743 435 11 1.8037302610377053
1.8060464067031905 435 12 1.8173374154044477
1.704342893973574 435 13 1.7041437318723818
1.6781250402835963 435 14 1.701345310989365
1.7594814695456011 435 15 1.744714631002256
1.914361263293587 435 16 1.9111424427972927
2.055234128262972 435 17 2.060669352239768
2.1230011279407024 435 18 2.204923300032227
2.256325330325492 435 19 2.310753464389301
2.168176603287141 435 20 2.2155199806638737
2.0146023203351597 435 21 2.0201791814373187
1.6885710602642603 435 22 1.7321250402835964
1.4606005478569126 435 23 1.5192012568482114
1.1157064323714332 436 0 1.1616769255559136
0.9127302917942932 436 1 0.9377924589107316
0.8248157343221023 436 2 0.8388024492426684
0.7692809930678705 436 3 0.7915617144698678
0.7491349347090118 436 4 0.7736493715758943
0.7782569724326939 436 5 0.8013108282307445
0.9206306625826214 436 6 0.9561743474057364
1.3322916330807673 436 7 1.3785251369642282
1.5512864742866357 436 8 1.6376413148565905
1.6974791230049977 436 9 1.807590879793748
1.778436401741093 436 10 1.8473069610054784
1.7742103820731905 436 11 1.8321211730583309
1.802501531517008 436 12 1.8123570737995487
1.7149837175560212 436 13 1.7247268772155977
1.716156537159439 436 14 1.6917649049307124
1.7450630340157989 436 15 1.702248308088946
1.848972916330808 436 16 1.8664872703835
1.9762558439464772 436 17 2.001436351917499
2.0849495405448977 436 18 2.1735681598453107
2.2463699822666454 436 19 2.264270383499839
2.080944381750766 436 20 2.111727682887528
1.9333237143317747 436 21 1.9399685787947147
1.6730178945671448 436 22 1.7137186593619078
1.5518457198129938 436 23 1.6050734772800517
1.2357185232951795 437 0 1.285076538833387
0.9875808479767856 437 1 1.010354817918144
0.8386554892793809 437 2 0.8613333870447952
0.7636517813960988 437 3 0.7779038027715115
0.721048524907303 437 4 0.7409930712213987
0.7298491052716427 437 5 0.7391672574927489
0.7925639206835403 437 6 0.7913515952304221
0.9583662743833627 437 7 0.978250241701579
1.234547799451878 437 8 1.2623256525942637
1.5497984846042236 437 9 1.581113760876571
1.711555537643076 437 10 1.7559031582339673
1.7734520393358053 437 11 1.782950209474702
1.8263382234402707 437 12 1.847520464067032
1.7584813799774304 437 13 1.8076129552046407
1.7166367886506528 437 14 1.7227847244601997
1.646877639851685 437 15 1.6982241379310343
1.7168129937127197 437 16 1.8036311633902675
1.89798855392552 437 17 1.96304560103126
2.027042882476221 437 18 2.1845422172091524
2.1314206029340643 437 19 2.255856429262004
1.9940754473641784 437 20 2.079626651627457
1.813317427051427 437 21 1.8622362230099905
1.5900688376591972 437 22 1.64692152755398
1.4691792680960825 437 23 1.5158474057363842
1.2060973722392392 438 0 1.2490563970351274
0.9824007738191198 438 1 1.0171269738962294
0.8394613896501693 438 2 0.8701166612955203
0.7622194099629213 438 3 0.7910530132130196
0.7227115911655649 438 4 0.7484680953915567
0.7200177333548283 438 5 0.7436385755720271
0.7597610833467676 438 6 0.7801102159200772
0.8724515556988554 438 7 0.8775398001933612
1.0610262776076094 438 8 1.0791699967773123
1.3742642269869418 438 9 1.3556854656783757
1.5667285184588102 438 10 1.5796400257815015
1.6383277446396902 438 11 1.6738628746374478
1.7117913912622924 438 12 1.8007774734128263
1.6620498146058358 438 13 1.7460074121817597
1.5194779945187813 438 14 1.5801359974218498
1.441765274867 438 15 1.5039342571704803
1.4275898758665162 438 16 1.5587391234289396
1.5370161212316622 438 17 1.70794247502417
1.7556533935192649 438 18 1.994955849178215
2.008577946155086 438 19 2.1352926200451177
1.933075608576495 438 20 2.032344827586207
1.8206550056424315 438 21 1.895448114727683
1.5717249717878443 438 22 1.6196566226232678
1.3768462034499436 438 23 1.4027399291008702
1.0794121915820027 439 0 1.1086973896229455
0.8909330753104338 439 1 0.9140873348372542
0.7925100790195129 439 2 0.8097447631324525
0.7396036123205935 439 3 0.7726100547856913
0.7155976455410418 439 4 0.7469287786013536
0.7399727463312369 439 5 0.763900741218176
0.8885936139332365 439 6 0.928562197873026
1.2770672472181903 439 7 1.326962455688044
1.5334610546686018 439 8 1.5780883016435707
1.6488301886792454 439 9 1.753437640992588
1.6967535881309466 439 10 1.8207658717370283
1.6905476536042572 439 11 1.8128951015146637
1.733249959683922 439 12 1.846076055430229
1.6720862764070312 439 13 1.7552104415082177
1.6618421222383488 439 14 1.6828251691911054
1.742545557168199 439 15 1.7469946825652594
1.8991138526044185 439 16 1.9404740573638413
2.0489706498951783 439 17 2.128106187560425
2.093403322044832 439 18 2.193867869803416
2.2519043702628605 439 19 2.3419817918143733
2.132922270601516 439 20 2.1879063809216888
1.9577408482502825 439 21 2.013116339026748
1.679070472504435 439 22 1.7042495971640348
1.4492012578616351 439 23 1.4859903319368355
1.0917336237495967 440 0 1.1292747784045123
0.8943894804775735 440 1 0.9238491539081388
0.7988589867699257 440 2 0.8345821112006447
0.7560395288802839 440 3 0.793607574536664
0.7318738302678284 440 4 0.763896212731668
0.7612942884801549 440 5 0.7937136180499598
0.9188305905130688 440 6 0.9759021756647864
1.3135193610842206 440 7 1.3932778404512491
1.551624878993224 440 8 1.6207853344077356
1.6919548241368183 440 9 1.7779592264302984
1.7757029686995809 440 10 1.8167234488315875
1.7707549209422393 440 11 1.7857286059629331
1.829232494353017 440 12 1.8410881547139408
1.7641671506937724 440 13 1.726734085414988
1.7582094223943208 440 14 1.686159548751007
1.8495830913197808 440 15 1.7466931506849317
1.9986781219748304 440 16 1.9148992747784048
2.0856010003226846 440 17 2.071384528605963
2.141356566634398 440 18 2.148620789685737
2.194885608260729 440 19 2.2955476228847704
2.050512100677638 440 20 2.190604029008864
1.88900758309132 440 21 2.0266800966962126
1.6454446595676024 440 22 1.681811120064464
1.4953094546627943 440 23 1.4404559226430296
1.1749067441110037 441 0 1.084441991621012
0.9425866408518876 441 1 0.8946282629713181
0.8133956114875767 441 2 0.8008736706413149
0.7491834462729914 441 3 0.7676203673864003
0.7158564052920298 441 4 0.7521551724137931
0.7169562762181348 441 5 0.7847238156622623
0.7708872216844143 441 6 0.9565733161456657
0.8882663762504034 441 7 1.386016919110538
1.106026137463698 441 8 1.621177570093458
1.4048901258470474 441 9 1.7753646471156943
1.595305098418845 441 10 1.820725104737351
1.669994837044208 441 11 1.78795520464067
1.683631655372701 441 12 1.827979213664196
1.5881702161987736 441 13 1.755136480825008
1.4210372700871248 441 14 1.7358499838865613
1.3568407550822847 441 15 1.7750731550112793
1.4238310745401743 441 16 1.9568171124718017
1.585395127460471 441 17 2.0861970673541737
1.771554856405292 441 18 2.162937640992588
1.941530009680542 441 19 2.3120820174025134
1.8920772829945145 441 20 2.22476007089913
1.7601774766053566 441 21 2.0151943280696103
1.495460471119716 441 22 1.7136474379632614
1.3511021297192642 441 23 1.443570899129874
1.0722827174439244 442 0 1.1101925555913632
0.8818187832822334 442 1 0.9124186271350304
0.7866291754074553 442 2 0.8253631969062197
0.7330130708407294 442 3 0.7810315823396713
0.7088586412780379 442 4 0.7537861746696745
0.7337763433919637 442 5 0.7846284241057042
0.8828683233822818 442 6 0.975524814695456
1.2368499273842182 442 7 1.3939661617789236
1.4687829594965305 442 8 1.5957228488559458
1.5991332903017588 442 9 1.7475812117305831
1.696077940939164 442 10 1.782309861424428
1.7121090850411491 442 11 1.7662734450531743
1.749556398257221 442 12 1.8060464067031905
1.728718896240116 442 13 1.704342893973574
1.7156764563498468 442 14 1.6781250402835963
1.7596493464579637 442 15 1.7594814695456011
1.904330643859932 442 16 1.914361263293587
1.995385670485719 442 17 2.055234128262972
1.9793230595449407 442 18 2.1230011279407024
2.1236244957237376 442 19 2.256325330325492
2.0479259319025336 442 20 2.168176603287141
1.8984908826851703 442 21 2.0146023203351597
1.6101783120864934 442 22 1.6885710602642603
1.4184860416330485 442 23 1.4606005478569126
1.0639010652033571 443 0 1.1157064323714332
0.8616061975468045 443 1 0.9127302917942932
0.7634105874757909 443 2 0.8248157343221023
0.7103460296965785 443 3 0.7692809930678705
0.6991583279535185 443 4 0.7491349347090118
0.7362036797934152 443 5 0.7782569724326939
0.8818787927695287 443 6 0.9206306625826214
1.2395534215622983 443 7 1.3322916330807673
1.4805755326016783 443 8 1.5512864742866357
1.610890735958683 443 9 1.6974791230049977
1.6734254357650096 443 10 1.778436401741093
1.6441693027759847 443 11 1.7742103820731905
1.68016559070368 443 12 1.802501531517008
1.625655422853454 443 13 1.7149837175560212
1.615265655261459 443 14 1.716156537159439
1.6859460942543576 443 15 1.7450630340157989
1.8365916720464817 443 16 1.848972916330808
1.9657740477727563 443 17 1.9762558439464772
2.079192382182053 443 18 2.0849495405448977
2.1790385732730795 443 19 2.2463699822666454
2.033081826985152 443 20 2.080944381750766
1.8967256294383477 443 21 1.9333237143317747
1.6640868302130407 443 22 1.6730178945671448
1.5254669141381536 443 23 1.5518457198129938
1.1860873143963848 444 0 1.2357185232951795
0.9472653324725628 444 1 0.9875808479767856
0.8048471594577146 444 2 0.8386554892793809
0.7286426726920594 444 3 0.7636517813960988
0.6970563266623628 444 4 0.721048524907303
0.7006287927695286 444 5 0.7298491052716427
0.7555911878631375 444 6 0.7925639206835403
0.9405492253066494 444 7 0.9583662743833627
1.1855915106520336 444 8 1.234547799451878
1.5201667204648162 444 9 1.5497984846042236
1.6690203357004518 444 10 1.711555537643076
1.6960585861846351 444 11 1.7734520393358053
1.7634646546158812 444 12 1.8263382234402707
1.7012398321497744 444 13 1.7584813799774304
1.6245703679793415 444 14 1.7166367886506528
1.5845645577792122 444 15 1.646877639851685
1.6523862169141383 444 16 1.7168129937127197
1.721501452550032 444 17 1.89798855392552
1.8085230794060685 444 18 2.027042882476221
2.1071576823757265 444 19 2.1314206029340643
1.9716428340865075 444 20 1.9940754473641784
